filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityNumberOfEmployees_employee,EntityNumberOfEmployees_pure,EntityPublicFloat_USD,AccountsPayableCurrent_USD,AccrualForEnvironmentalLossContingencies_USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AdditionalPaidInCapital_USD,AdditionalPaidInCapitalCommonStock_USD,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts_USD,AllocatedShareBasedCompensationExpense_USD,AllocatedShareBasedCompensationExpenseNetOfTax_USD,AllowanceForDoubtfulAccountsReceivable_USD,AllowanceForDoubtfulAccountsReceivableCurrent_USD,AmortizationOfFinancingCosts_USD,AmortizationOfFinancingCostsAndDiscounts_USD,AmortizationOfIntangibleAssets_USD,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_shares,Assets_USD,AssetsCurrent_USD,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent_USD,AvailableForSaleSecuritiesCurrent_USD,BridgeLoan_USD,BusinessAcquisitionContingentConsiderationAtFairValue_USD,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice_USD,BusinessAcquisitionProFormaEarningsPerShareDiluted_USD/shares,BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets_USD,BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets_USD,BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables_USD,BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable_USD,BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities_USD,BusinessAcquisitionPurchasePriceAllocationNoncurrentAssets_USD,BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt_USD,BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentLiabilities_USD,BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment_USD,BusinessAcquisitionsProFormaNetIncomeLoss_USD,BusinessAcquisitionsProFormaRevenue_USD,BusinessCombinationAcquisitionRelatedCosts_USD,BusinessCombinationContingentConsiderationLiability_USD,BusinessCombinationIntegrationRelatedCosts_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedContingentLiability_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment_USD,Cash_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashAndCashEquivalentsPeriodIncreaseDecrease_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CashFlowHedgeGainLossReclassifiedToCostOfSalesNet_USD,CashFlowHedgeGainLossReclassifiedToInterestExpenseNet_USD,CashFlowHedgeGainLossReclassifiedToRevenueNet_USD,CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths_USD,CommonStockDividendsPerShareCashPaid_USD/shares,CommonStockDividendsPerShareDeclared_USD/shares,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockSharesOutstanding_shares,CommonStockValueOutstanding_USD,ComprehensiveIncomeNetOfTax_USD,ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesNet_USD,ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesPurchaseOfInterestByParent_USD,ContractWithCustomerLiability_USD,ContractWithCustomerLiabilityIncreaseDecreaseForContractAcquiredInBusinessCombination_USD,ContractWithCustomerLiabilityRevenueRecognized_USD,CostOfRevenue_USD,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption_USD,CurrentForeignTaxExpenseBenefit_USD,CurrentIncomeTaxExpenseBenefit_USD,DebtInstrumentBasisSpreadOnVariableRate_pure,DebtInstrumentBasisSpreadOnVariableRate1_pure,DebtInstrumentFaceAmount_EUR,DebtInstrumentFaceAmount_USD,DebtInstrumentFairValue_USD,DeconsolidationGainOrLossAmount_USD,DeconsolidationRevaluationOfRetainedInvestmentGainOrLossAmount_USD,DeferredCompensationEquity_USD,DeferredFinanceCostsGross_USD,DeferredFinanceCostsNoncurrentNet_USD,DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAmortizationExpensePeriodIncreaseDecrease_USD,DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsGross_USD,DeferredForeignIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxAssetsNet_USD,DeferredIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxLiabilitiesNet_USD,DeferredRevenue_USD,DeferredRevenueAdditions_USD,DeferredRevenueRevenueRecognized1_USD,DeferredTaxAssetsNetCurrent_USD,DeferredTaxAssetsNetNoncurrent_USD,DeferredTaxAssetsTaxCreditCarryforwardsResearch_USD,DeferredTaxLiabilitiesCurrent_USD,DeferredTaxLiabilitiesNoncurrent_USD,DeferredTaxLiabilitiesUndistributedForeignEarnings_USD,DefinedBenefitPensionPlanLiabilitiesNoncurrent_USD,DefinedBenefitPlanActuarialGainLoss_USD,DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1_USD,DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1_USD,DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation_USD,DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents_USD,DefinedBenefitPlanFairValueOfPlanAssets_USD,DefinedBenefitPlanFairValueOfPlanAssetsPeriodIncreaseDecrease_USD,DefinedBenefitPlanPlanAssetsTargetAllocationPercentage_pure,DefinedBenefitPlanTargetPlanAssetAllocations_pure,Depreciation_USD,DepreciationDepletionAndAmortization_USD,DerivativeFairValueOfDerivativeNet_USD,DerivativeFixedInterestRate_pure,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet_USD,DerivativeLiabilityNotionalAmount_USD,DerivativeVariableInterestRate_pure,DividendsCommonStockCash_USD,DividendsPayableAmountPerShare_USD/shares,DueToRelatedPartiesCurrentAndNoncurrent_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareDiluted_USD/shares,EffectiveIncomeTaxRateContinuingOperations_pure,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectOfExchangeRateOnCashAndCashEquivalents_USD,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,EmployeeRelatedLiabilitiesCurrent_USD,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized_USD,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions_USD,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense_USD,EntityWideRevenueMajorCustomerAmount_USD,EquityMethodInvestmentOwnershipPercentage_pure,EquityMethodInvestments_USD,ExcessOfReplacementOrCurrentCostsOverStatedLIFOValue_USD,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities_USD,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities_USD,FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareUnfundedCommittments_USD,FIFOInventoryAmount_USD,FinanceLeaseInterestExpense_USD,FinanceLeaseInterestPaymentOnLiability_USD,FinanceLeaseLiability_USD,FinanceLeaseLiabilityCurrent_USD,FinanceLeaseLiabilityNoncurrent_USD,FinanceLeaseLiabilityPaymentsDue_USD,FinanceLeaseLiabilityPaymentsDueAfterYearFive_USD,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths_USD,FinanceLeaseLiabilityPaymentsDueYearFive_USD,FinanceLeaseLiabilityPaymentsDueYearFour_USD,FinanceLeaseLiabilityPaymentsDueYearThree_USD,FinanceLeaseLiabilityPaymentsDueYearTwo_USD,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,FinanceLeaseLiabilityUndiscountedExcessAmount_USD,FinanceLeasePrincipalPayments_USD,FinanceLeaseRightOfUseAsset_USD,FinanceLeaseRightOfUseAssetAccumulatedAmortization_USD,FinanceLeaseRightOfUseAssetAmortization_USD,FinanceLeaseWeightedAverageDiscountRatePercent_pure,FinancingInterestExpense_USD,FiniteLivedIntangibleAssetsAccumulatedAmortization_USD,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths_USD,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo_USD,FiniteLivedIntangibleAssetsGross_USD,ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAtFairValueNet_USD,ForeignCurrencyTransactionGainLossUnrealized_USD,GainLossOnSaleOfBusiness_USD,GainLossRelatedToLitigationSettlement_USD,Goodwill_USD,GoodwillAcquiredDuringPeriod_USD,GoodwillForeignCurrencyTranslationGainLoss_USD,GoodwillOtherChanges_USD,GoodwillOtherIncreaseDecrease_USD,GoodwillTransfers_USD,GoodwillTranslationAdjustments_USD,GoodwillWrittenOffRelatedToSaleOfBusinessUnit_USD,ImpairmentEffectOnEarningsPerShareAfterTax_USD/shares,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments_USD,IncomeLossFromEquityMethodInvestments_USD,IncomeTaxExaminationPenaltiesAndInterestAccrued_USD,IncomeTaxExpenseBenefit_USD,IncomeTaxesPaid_USD,IncreaseDecreaseInAccountsPayable_USD,IncreaseDecreaseInAccountsReceivable_USD,IncreaseDecreaseInAccruedSalaries_USD,IncreaseDecreaseInAccruedTaxesPayable_USD,IncreaseDecreaseInDeferredIncomeTaxes_USD,IncreaseDecreaseInDueToAffiliates_USD,IncreaseDecreaseInDueToRelatedPartiesCurrent_USD,IncreaseDecreaseInInventories_USD,IncreaseDecreaseInOperatingCapital_USD,IncreaseDecreaseInOtherCurrentAssets_USD,IncreaseDecreaseInOtherCurrentLiabilities_USD,IncreaseDecreaseInOtherOperatingCapitalNet_USD,IncreaseDecreaseInPensionPlanObligations_USD,IndefiniteLivedIntangibleAssetsExcludingGoodwill_USD,InsuranceRecoveries_USD,IntangibleAssetsNetExcludingGoodwill_USD,InterestExpense_USD,InterestExpenseDebt_USD,InterestIncomeExpenseNet_USD,InterestPaid_USD,InterestRateFairValueHedgeDerivativeAtFairValueNet_USD,InventoryFinishedGoods_USD,InventoryLIFOReserve_USD,InventoryNet_USD,InventoryRawMaterials_USD,InventoryWorkInProcess_USD,InventoryWriteDown_USD,InvestmentsFairValueDisclosure_USD,LeaseAndRentalExpense_USD,LeaseCost_USD,LesseeOperatingLeaseLiabilityPaymentsDue_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,LiabilitiesNoncurrent_USD,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation_USD,LineOfCreditFacilityAmountOutstanding_USD,LineOfCreditFacilityMaximumBorrowingCapacity_USD,LitigationSettlementAmount_USD,LongTermDebt_USD,LongTermDebtAndCapitalLeaseObligations_USD,LongTermDebtAndCapitalLeaseObligationsCurrent_USD,LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_USD,LongTermDebtNoncurrent_USD,LongTermNotesPayable_USD,LossContingencyAccrualAtCarryingValue_BRL,LossContingencyAccrualAtCarryingValue_USD,LossContingencyAccrualCarryingValueProvision_BRL,LossContingencyAccrualCarryingValueProvision_USD,LossContingencyAccrualProvision_BRL,LossContingencyAccrualProvision_USD,LossContingencyDamagesSoughtValue_USD,MachineryAndEquipmentGross_USD,MinorityInterest_USD,MinorityInterestDecreaseFromRedemptions_USD,MinorityInterestPeriodIncreaseDecrease_USD,MoneyMarketFundsAtCarryingValue_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetIncomeLoss_USD,NetIncomeLossAttributableToNoncontrollingInterest_USD,NetIncomeLossAvailableToCommonStockholdersBasic_USD,NoncontrollingInterestDecreaseFromDeconsolidation_USD,NoncontrollingInterestIncreaseFromBusinessCombination_USD,NotesPayableRelatedPartiesClassifiedCurrent_USD,NumberOfCountriesInWhichEntityOperates_country,NumberOfCountriesInWhichEntityOperates_pure,NumberOfOperatingSegments_operating_segment,NumberOfOperatingSegments_segment,OciBeforeReclassificationsNetOfTaxAttributableToParent_USD,OperatingExpenses_USD,OperatingIncomeLoss_USD,OperatingLeaseCost_USD,OperatingLeaseLiability_USD,OperatingLeaseLiabilityCurrent_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeasePayments_USD,OperatingLeaseRightOfUseAsset_USD,OperatingLeasesFutureMinimumPaymentsDue_USD,OperatingLeasesFutureMinimumPaymentsDueCurrent_USD,OperatingLeasesFutureMinimumPaymentsDueInFiveYears_USD,OperatingLeasesFutureMinimumPaymentsDueInFourYears_USD,OperatingLeasesFutureMinimumPaymentsDueInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsDueInTwoYears_USD,OperatingLeasesFutureMinimumPaymentsDueThereafter_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OtherAssetsNoncurrent_USD,OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax_USD,OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsCreditArisingDuringPeriodNetOfTax_USD,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax_USD,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax_USD,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax_USD,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax_USD,OtherComprehensiveIncomeLossBeforeTax_USD,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax_USD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax_USD,OtherComprehensiveIncomeLossNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax_USD,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax_USD,OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostBeforeTax_USD,OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax_USD,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax_USD,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax_USD,OtherLiabilitiesCurrent_USD,OtherLiabilitiesNoncurrent_USD,OtherLongTermDebtCurrent_USD,OtherNonoperatingIncomeExpense_USD,OtherOperatingActivitiesCashFlowStatement_USD,OtherPostretirementBenefitsPayments_USD,OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent_USD,OtherRestructuringCosts_USD,OtherShortTermInvestments_USD,PaymentsForProceedsFromBusinessesAndInterestInAffiliates_USD,PaymentsForProceedsFromDerivativeInstrumentInvestingActivities_USD,PaymentsForProceedsFromOtherInvestingActivities_USD,PaymentsForProceedsFromShortTermInvestments_USD,PaymentsForRepurchaseOfCommonStock_USD,PaymentsForRestructuring_USD,PaymentsOfDistributionsToAffiliates_USD,PaymentsOfDividends_USD,PaymentsOfFinancingCosts_USD,PaymentsRelatedToTaxWithholdingForShareBasedCompensation_USD,PaymentsToAcquireBusinessesNetOfCashAcquired_USD,PaymentsToAcquireInvestments_USD,PaymentsToAcquirePropertyPlantAndEquipment_USD,PensionAndOtherPostretirementBenefitExpense_USD,PensionContributions_USD,PensionExpense_USD,PercentageOfLIFOInventory_pure,PledgedAssetsNotSeparatelyReportedRealEstate_USD,PreferredStockParOrStatedValuePerShare_USD/shares,PreferredStockSharesAuthorized_shares,PreferredStockSharesIssued_shares,PreferredStockSharesOutstanding_shares,PrepaidExpenseAndOtherAssetsCurrent_USD,PriorPeriodReclassificationAdjustment_USD,ProceedsAndExcessTaxBenefitFromSharebasedCompensation_USD,ProceedsFromContributionsFromAffiliates_USD,ProceedsFromDebtMaturingInMoreThanThreeMonths_USD,ProceedsFromDebtNetOfIssuanceCosts_EUR,ProceedsFromDebtNetOfIssuanceCosts_USD,ProceedsFromDivestitureOfBusinesses_USD,ProceedsFromDivestitureOfBusinessesNetOfCashDivested_USD,ProceedsFromDivestitureOfInterestInConsolidatedSubsidiaries_USD,ProceedsFromIssuanceOfDebt_USD,ProceedsFromIssuanceOrSaleOfEquity_USD,ProceedsFromNotesPayable_USD,ProceedsFromPaymentsForOtherFinancingActivities_USD,ProceedsFromRelatedPartyDebt_USD,ProceedsFromRepaymentsOfRelatedPartyDebt_USD,ProceedsFromRepaymentsOfShortTermDebt_USD,ProceedsFromSaleOfShortTermInvestments_USD,ProceedsFromStockOptionsExercised_USD,ProductWarrantyAccrual_USD,ProductWarrantyAccrualAdditionsFromBusinessAcquisition_USD,ProductWarrantyAccrualPayments_USD,ProductWarrantyAccrualWarrantiesIssued_USD,ProfitLoss_USD,PropertyPlantAndEquipmentGross_USD,PropertyPlantAndEquipmentNet_USD,ReceivablesFromCustomers_USD,ReceivablesNetCurrent_USD,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax_USD,RepaymentsOfDebt_USD,RepaymentsOfDebtMaturingInMoreThanThreeMonths_USD,RepaymentsOfRelatedPartyDebt_USD,ResearchAndDevelopmentExpense_USD,RestructuringAndRelatedCostExpectedCost_USD,RestructuringAndRelatedCostExpectedCost1_USD,RestructuringCharges_USD,RestructuringReserve_USD,RestructuringReserveCurrent_USD,RestructuringReserveTranslationAndOtherAdjustment_USD,RetainedEarningsAccumulatedDeficit_USD,RevenueFromContractWithCustomerExcludingAssessedTax_USD,RevenueRemainingPerformanceObligation_USD,Revenues_USD,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability_USD,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability_USD,SaleAndLeasebackTransactionGainLossNet_USD,SalesRevenueNet_USD,SellingGeneralAndAdministrativeExpense_USD,SeveranceCosts_USD,SeveranceCosts1_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice_USD/shares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1_USD,SharePrice_USD/shares,ShortTermBorrowings_USD,ShortTermDebtWeightedAverageInterestRate_pure,ShortTermInvestments_USD,ShortTermLeaseCost_USD,SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeLowerBound_USD,SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeUpperBound_USD,StandardProductWarrantyAccrual_USD,StockholdersEquity_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1_USD,StockIssued1_USD,StockIssuedDuringPeriodSharesStockOptionsExercised_shares,StockIssuedDuringPeriodValueAcquisitions_USD,StockIssuedDuringPeriodValueEmployeeBenefitPlan_USD,StockIssuedDuringPeriodValueShareBasedCompensation_USD,StockRepurchasedAndRetiredDuringPeriodValue_USD,StockRepurchasedDuringPeriodShares_shares,StockRepurchasedDuringPeriodValue_USD,StockRepurchaseProgramAuthorizedAmount_USD,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased_shares,SubleaseIncome_USD,TaxCutsAndJobsActOf2017IncomeTaxExpenseBenefit_USD,TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateProvisionalIncomeTaxExpenseBenefit_USD,TaxCutsAndJobsActOf2017IncompleteAccountingTransitionTaxForAccumulatedForeignEarningsProvisionalIncomeTaxExpense_USD,TimeDepositsAtCarryingValue_USD,UnbilledContractsReceivable_USD,UndistributedEarningsOfForeignSubsidiaries_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsDecreasesResultingFromForeignCurrencyTranslation_USD,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_USD,UnrecognizedTaxBenefitsIncreasesResultingFromAcquisition_USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_USD,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate_USD,VariableLeaseCost_USD,WeightedAverageNumberDilutedSharesOutstandingAdjustment_shares,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,ContractWithCustomerLiabilityCurrent_USD,EquitySecuritiesFvNi_USD,StockRepurchaseProgramAuthorizedAmount1_USD,ProceedsFromSaleOfPropertyPlantAndEquipment_USD,RestructuringReserveAccrualAdjustment1_USD,SupplierFinanceProgramObligation_USD,RevenueRemainingPerformanceObligationPercentage_pure,SegmentExpenditureAdditionToLongLivedAssets_USD
2012-11-14,False,100.0,,,0.0,,,,,1.0,,,,,,,,,,,4776348,,,,6750000000.0,12900000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,23273,23273.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,-4753075.0,4753075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4753075.0,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-149.0,,,,,,,,,,,,,,,-149.0,,,0,,,,,,,,4753075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4776348,4784103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30763,,-7690,,,-149.0,,,31028.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,10000000.0,,,,,,,,,,,,,,1.0,30761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-7757.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
