filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityPublicFloat_USD,AccountsPayableCurrent_USD,AccountsReceivableGrossCurrent_USD,AccountsReceivableNetCurrent_USD,AccrualForEnvironmentalLossContingencies_USD,AccruedEnvironmentalLossContingenciesCurrent_USD,AccruedEnvironmentalLossContingenciesNoncurrent_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AdditionalCollateralAggregateFairValue_USD,AdditionalPaidInCapitalCommonStock_USD,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther_USD,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts_USD,AllocatedShareBasedCompensationExpense_USD,AllowanceForDoubtfulAccountsReceivableCurrent_USD,AmortizationOfIntangibleAssets_USD,AmountOfImpairmentToCarryingAmountOfRegulatoryAssets_USD,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_shares,AssetRetirementObligation_USD,AssetRetirementObligationAccretionExpense_USD,AssetRetirementObligationLiabilitiesIncurred_USD,AssetRetirementObligationLiabilitiesSettled_USD,AssetRetirementObligationRevisionOfEstimate_USD,Assets_USD,AssetsCurrent_USD,AssetsFairValueDisclosureNonrecurring_USD,AssetsHeldForSaleCurrent_USD,AssetsNoncurrent_USD,AssetsOfDisposalGroupIncludingDiscontinuedOperation_USD,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent_USD,AvailableForSaleSecuritiesFairValueDisclosure_USD,BusinessCombinationContingentConsiderationAsset_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet_USD,CapitalExpendituresIncurredButNotYetPaid_USD,CapitalizationLongtermDebtAndEquity_USD,CapitalLeasedAssetsGross_USD,CapitalLeaseObligationsIncurred_USD,CapitalLeasesFutureMinimumPaymentsDue_USD,CapitalLeasesFutureMinimumPaymentsDueCurrent_USD,CapitalLeasesFutureMinimumPaymentsDueInFiveYears_USD,CapitalLeasesFutureMinimumPaymentsDueInFourYears_USD,CapitalLeasesFutureMinimumPaymentsDueInThreeYears_USD,CapitalLeasesFutureMinimumPaymentsDueInTwoYears_USD,CapitalLeasesFutureMinimumPaymentsDueThereafter_USD,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments_USD,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments_USD,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashAndCashEquivalentsPeriodIncreaseDecrease_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CashEquivalentsAtCarryingValue_USD,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations_USD,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations_USD,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations_USD,CashSurrenderValueOfLifeInsurance_USD,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights_pure,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights_USD/unit,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1_USD/shares,CollateralAlreadyPostedAggregateFairValue_USD,CommercialPaper_USD,CommercialPaperNoncurrent_USD,CommonStockDividendsPerShareCashPaid_USD/shares,CommonStockDividendsPerShareDeclared_USD/shares,CommonStockHeldInTrust_USD,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesOutstanding_shares,CommonStockValue_USD,ComprehensiveIncomeNetOfTax_USD,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest_USD,ConcentrationRiskPercentage1_pure,ConsiderationReceivedForBeneficialInterestObtainedForTransferringFinancialAsset_USD,CostOfDomesticRegulatedGasRevenue_USD,CostOfGoodsAndServicesSold_USD,CostOfTransmission_USD,CostsAndExpenses_USD,CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear_USD,CumulativeEffectOnRetainedEarningsNetOfTax1_USD,CurrentFederalTaxExpenseBenefit_USD,CurrentStateAndLocalTaxExpenseBenefit_USD,DebtInstrumentCarryingAmount_USD,DebtInstrumentFairValue_USD,DebtInstrumentUnamortizedDiscountPremiumNet_USD,DeferredCosts_USD,DeferredCreditsAndOtherLiabilities_USD,DeferredFederalIncomeTaxExpenseBenefit_USD,DeferredFinanceCostsNet_USD,DeferredIncomeTaxesAndTaxCredits_USD,DeferredIncomeTaxLiabilities_USD,DeferredIncomeTaxLiabilitiesNet_USD,DeferredRevenueRefundPayments1_USD,DeferredStateAndLocalIncomeTaxExpenseBenefit_USD,DeferredTaxAssetsGross_USD,DeferredTaxAssetsNet_USD,DeferredTaxAssetsNetCurrent_USD,DeferredTaxAssetsOperatingLossCarryforwards_USD,DeferredTaxAssetsOperatingLossCarryforwardsDomestic_USD,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal_USD,DeferredTaxAssetsOther_USD,DeferredTaxAssetsTaxCreditCarryforwards_USD,DeferredTaxAssetsValuationAllowance_USD,DeferredTaxLiabilities_USD,DeferredTaxLiabilitiesNoncurrent_USD,DeferredTaxLiabilitiesOther_USD,DeferredTaxLiabilitiesPropertyPlantAndEquipment_USD,DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate_pure,DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation_USD,DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1_USD,DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents_USD,DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1_USD,DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation_USD,DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsInFiveFiscalYearsThereafter_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearFive_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearFour_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearOne_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearThree_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearTwo_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo_USD,DefinedContributionPlanCostRecognized_USD,DepreciationAndAmortization_USD,DepreciationDepletionAndAmortization_USD,DerivativeAssets_USD,DerivativeAssetsCurrent_USD,DerivativeFairValueOfDerivativeAsset_USD,DerivativeFairValueOfDerivativeLiability_USD,DerivativeLiabilities_USD,DerivativeLiabilitiesCurrent_USD,DerivativeNetLiabilityPositionAggregateFairValue_USD,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax_USD,DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax_USD,DiscontinuedOperationTaxEffectOfDiscontinuedOperation_USD,DisposalGroupIncludingDiscontinuedOperationOperatingExpense_USD,DisposalGroupIncludingDiscontinuedOperationOtherAssets_USD,DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities_USD,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment_USD,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet_USD,DisposalGroupIncludingDiscontinuedOperationRevenue_USD,DividendsCommonStock_USD,DividendsPreferredStock_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareBasicAndDiluted_USD/shares,EarningsPerShareDiluted_USD/shares,EffectiveIncomeTaxRateContinuingOperations_pure,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectiveIncomeTaxRateReconciliationDeductionsMedicarePrescriptionDrugBenefit_pure,EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities_pure,EffectiveIncomeTaxRateReconciliationOtherAdjustments_pure,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent_pure,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes_pure,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes_pure,EffectiveIncomeTaxRateReconciliationTaxCredits_pure,EffectOnRetainedEarningsAccumulatedDeficitDueToChangeInMeasurementDateNetOfTax_USD,ElectricDomesticRegulatedRevenue_USD,ElectricProductionExpense_USD,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized_USD,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense_USD,EmployeeServiceShareBasedCompensationUnrecognizedCompensationCostsOnNonvestedAwards_USD,EnergyRelatedInventoryGasStoredUnderground_USD,EnergyRelatedInventoryOtherFossilFuel_USD,EquityMethodInvestmentDividendsOrDistributions_USD,EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets_USD,EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities_USD,EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss_USD,EquityMethodInvestmentSummarizedFinancialInformationMinorityInterest_USD,EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss_USD,EquityMethodInvestmentSummarizedFinancialInformationNoncurrentAssets_USD,EquityMethodInvestmentSummarizedFinancialInformationNoncurrentLiabilities_USD,EquityMethodInvestmentSummarizedFinancialInformationRevenue_USD,EquityMethodInvestments_USD,ForeignCurrencyContractAssetFairValueDisclosure_USD,ForeignCurrencyContractsLiabilityFairValueDisclosure_USD,FutureAmortizationExpenseYearFour_USD,FutureAmortizationExpenseYearOne_USD,FutureAmortizationExpenseYearThree_USD,FutureAmortizationExpenseYearTwo_USD,GainsLossesOnExtinguishmentOfDebt_USD,GasDomesticRegulatedRevenue_USD,GuaranteeObligationsMaximumExposure_USD,ImpairmentEffectOnEarningsPerShareAfterTax_USD/shares,ImpairmentOfLongLivedAssetsHeldForUse_USD,IncomeLossFromContinuingOperations_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare_USD/shares,IncomeLossFromContinuingOperationsPerBasicShare_USD/shares,IncomeLossFromContinuingOperationsPerDilutedShare_USD/shares,IncomeLossFromDiscontinuedOperationsNetOfTax_USD,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity_USD,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare_USD/shares,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare_USD/shares,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare_USD/shares,IncomeLossFromEquityMethodInvestments_USD,IncomeTaxExpenseBenefit_USD,IncomeTaxesPaidNet_USD,IncomeTaxesReceivable_USD,IncreaseDecreaseInAccountsPayable_USD,IncreaseDecreaseInAccountsReceivable_USD,IncreaseDecreaseInAccruedTaxesPayable_USD,IncreaseDecreaseInAllowanceForEquityFundsUsedDuringConstruction_USD,IncreaseDecreaseInDeferredIncomeTaxes_USD,IncreaseDecreaseInDerivativeAssets_USD,IncreaseDecreaseInDerivativeLiabilities_USD,IncreaseDecreaseInFossilFuelInventories_USD,IncreaseDecreaseInFuelInventories_USD,IncreaseDecreaseInIncomeTaxesReceivable_USD,IncreaseDecreaseInOtherCurrentLiabilities_USD,IncreaseDecreaseInOtherFossilFuelInventories_USD,IncreaseDecreaseInOtherOperatingCapitalNet_USD,IncreaseDecreaseInOtherReceivables_USD,IncreaseDecreaseInOtherRegulatoryAssets_USD,IncreaseDecreaseInPensionAndPostretirementObligations_USD,IncreaseDecreaseInPrepaidGasDelivery_USD,IncreaseDecreaseInPrepaidPensionCosts_USD,IncreaseDecreaseInRegulatoryLiabilities_USD,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_shares,InterestExpense_USD,InterestPaidNet_USD,InterestPayableCurrent_USD,InventoryRawMaterialsAndSupplies_USD,InvestmentTaxCredit_USD,JointlyOwnedUtilityPlantGrossOwnershipAmountOfPlantInService_USD,JointlyOwnedUtilityPlantOwnershipAmountOfConstructionWorkInProgress_USD,JointlyOwnedUtilityPlantOwnershipAmountOfPlantAccumulatedDepreciation_USD,LesseeOperatingLeaseDiscountRate_pure,LesseeOperatingLeaseLiabilityPaymentsDue_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,LiabilitiesOfAssetsHeldForSale_USD,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation_USD,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent_USD,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent_USD,LineOfCreditFacilityCurrentBorrowingCapacity_USD,LineOfCreditFacilityRemainingBorrowingCapacity_USD,LongTermDebt_USD,LongTermDebtCurrent_USD,LongTermDebtFairValue_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_USD,LongTermDebtNoncurrent_USD,LongTermInvestments_USD,LongTermPurchaseCommitmentAmount_USD,LongtermCommercialPaperCurrentAndNoncurrent_USD,LongtermDebtWeightedAverageInterestRate_pure,LossContingencyAccrualAtCarryingValue_USD,LossContingencyAccrualCarryingValuePayments_USD,MinorityInterest_USD,MinorityInterestAmountRepresentedByPreferredStock_USD,MinorityInterestPreferredStockAmount_USD,MoneyMarketFundsAtCarryingValue_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetIncomeLoss_USD,NetIncomeLossAvailableToCommonStockholdersBasic_USD,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnOperatingResults_USD,NonoperatingIncomeExpense_USD,NotesAndLoansReceivableNetCurrent_USD,NotesAndLoansReceivableNetNoncurrent_USD,NotesReceivableNet_USD,OperatingIncomeLoss_USD,OperatingLeaseCost_USD,OperatingLeaseLiability_USD,OperatingLeaseLiabilityCurrent_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeaseRightOfUseAsset_USD,OperatingLeasesFutureMinimumPaymentsDue_USD,OperatingLeasesFutureMinimumPaymentsDueCurrent_USD,OperatingLeasesFutureMinimumPaymentsDueInFiveYears_USD,OperatingLeasesFutureMinimumPaymentsDueInFourYears_USD,OperatingLeasesFutureMinimumPaymentsDueInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsDueInTwoYears_USD,OperatingLeasesFutureMinimumPaymentsDueThereafter_USD,OperatingLeasesRentExpenseContingentRentals_USD,OperatingLeasesRentExpenseMinimumRentals_USD,OperatingLeasesRentExpenseNet_USD,OtherAmortizationOfDeferredCharges_USD,OtherAssetImpairmentCharges_USD,OtherAssetsCurrent_USD,OtherAssetsNoncurrent_USD,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest_USD,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeDefinedBenefitPlansTax_USD,OtherComprehensiveIncomeLossNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax_USD,OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax_USD,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax_USD,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax_USD,OtherCostAndExpenseOperating_USD,OtherLiabilitiesCurrent_USD,OtherLiabilitiesNoncurrent_USD,OtherLongTermInvestments_USD,OtherMinorityInterests_USD,OtherNoncashIncomeExpense_USD,OtherNonoperatingIncomeExpense_USD,OtherOperatingActivitiesCashFlowStatement_USD,OtherReceivables_USD,OtherSalesRevenueNet_USD,OtherShortTermBorrowings_USD,PaymentsForProceedsFromLifeInsurancePolicies_USD,PaymentsForProceedsFromOtherInvestingActivities_USD,PaymentsForRepurchaseOfRedeemablePreferredStock_USD,PaymentsOfDividendsCommonStock_USD,PaymentsOfDividendsPreferredStockAndPreferenceStock_USD,PaymentsToAcquireOtherProductiveAssets_USD,PaymentsToAcquireOtherPropertyPlantAndEquipment_USD,PaymentsToAcquirePropertyPlantAndEquipment_USD,PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent_USD,PreferredStockDividendRatePercentage_pure,PreferredStockDividends_USD,PreferredStockValue_USD,PrepaidTaxes_USD,ProceedsFromCollectionOfRetainedInterestInSecuritizedReceivables_USD,ProceedsFromDivestitureOfBusinesses_USD,ProceedsFromInsuranceSettlementInvestingActivities_USD,ProceedsFromIssuanceOfCommonStock_USD,ProceedsFromIssuanceOfLongTermDebt_USD,ProceedsFromIssuanceOfRedeemablePreferredStock_USD,ProceedsFromPaymentsForOtherFinancingActivities_USD,ProceedsFromRepaymentsOfShortTermDebt_USD,ProceedsFromSaleOfProductiveAssets_USD,ProceedsFromStockOptionsExercised_USD,PropertyPlantAndEquipmentNet_USD,PropertyPlantAndEquipmentOther_USD,ProvisionForDoubtfulAccounts_USD,PublicUtilitiesAllowanceForFundsUsedDuringConstructionAdditions_USD,PublicUtilitiesPropertyPlantAndEquipmentAccumulatedDepreciation_USD,PublicUtilitiesPropertyPlantAndEquipmentConstructionWorkInProgress_USD,PublicUtilitiesPropertyPlantAndEquipmentNet_USD,PublicUtilitiesPropertyPlantAndEquipmentOtherPropertyPlantAndEquipment_USD,PublicUtilitiesPropertyPlantAndEquipmentPresentValueOfRegulatedAssetForPlantAbandonment_USD,PurchaseObligation_USD,PurchaseObligationDueAfterFifthYear_USD,PurchaseObligationDueInFifthYear_USD,PurchaseObligationDueInFourthYear_USD,PurchaseObligationDueInNextTwelveMonths_USD,PurchaseObligationDueInSecondYear_USD,PurchaseObligationDueInThirdYear_USD,RegulatedAndUnregulatedOperatingRevenue_USD,RegulatedOperatingRevenueElectricNonNuclear_USD,RegulatedOperatingRevenueGas_USD,RegulatedOperatingRevenueOther_USD,RegulatoryAssets_USD,RegulatoryAssetsCurrent_USD,RegulatoryAssetsNoncurrent_USD,RegulatoryLiabilities_USD,RegulatoryLiabilityCurrent_USD,RegulatoryLiabilityNoncurrent_USD,RepaymentsOfLongTermDebt_USD,RetainedEarningsAccumulatedDeficit_USD,RevenueFromContractWithCustomerExcludingAssessedTax_USD,Revenues_USD,SalesRevenueGoodsNetPercentage_pure,SeveranceCosts1_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardPerShareWeightedAveragePriceOfSharesPurchased_USD/shares,SharePrice_USD/shares,SharesIssuedPricePerShare_USD/shares,ShortTermBorrowings_USD,ShortTermDebtWeightedAverageInterestRate_pure,ShortTermDebtWeightedAverageInterestRateOverTime_pure,ShorttermDebtAverageOutstandingAmount_USD,ShorttermDebtMaximumAmountOutstandingDuringPeriod_USD,StockholdersEquity_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_USD,StockholdersEquityNoteStockSplitConversionRatio1_pure,StockholdersEquityOther_USD,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans_shares,StockIssuedDuringPeriodSharesOther_shares,TaxBenefitFromStockOptionsExercised_USD,TaxBenefitFromStockOptionsExercised1_USD,TaxesExcludingIncomeAndExciseTaxes_USD,TaxesPayableCurrent_USD,TemporaryEquityCarryingAmount_USD,TemporaryEquityCarryingAmountAttributableToParent_USD,TradeReceivablesHeldForSaleAmount_USD,UnamortizedDebtIssuanceExpense_USD,UnbilledReceivablesCurrent_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued_USD,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate_USD,UnregulatedOperatingRevenue_USD,UtilitiesOperatingExpenseFuelUsed_USD,UtilitiesOperatingExpenseGasAndPetroleumPurchased_USD,UtilitiesOperatingExpenseMaintenanceAndOperations_USD,ValuationAllowanceDeferredTaxAssetChangeInAmount_USD,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfShareOutstandingBasicAndDiluted_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,WeightedAverageRateDomesticDepositMoneyMarket_pure,FinanceLeaseInterestExpense_USD,FinanceLeaseLiability_USD,FinanceLeaseLiabilityCurrent_USD,FinanceLeaseLiabilityNoncurrent_USD,FinanceLeaseLiabilityPaymentsDue_USD,FinanceLeaseLiabilityPaymentsDueAfterYearFive_USD,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths_USD,FinanceLeaseLiabilityPaymentsDueYearFive_USD,FinanceLeaseLiabilityPaymentsDueYearFour_USD,FinanceLeaseLiabilityPaymentsDueYearThree_USD,FinanceLeaseLiabilityPaymentsDueYearTwo_USD,FinanceLeaseLiabilityUndiscountedExcessAmount_USD,FinanceLeaseRightOfUseAsset_USD,FinanceLeaseRightOfUseAssetAmortization_USD,FinanceLeaseWeightedAverageDiscountRatePercent_pure,LeaseCost_USD,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization_USD,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance_USD,ProceedsFromMinorityShareholders_USD,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders_USD,PaymentsToMinorityShareholders_USD,EffectiveIncomeTaxRateReconciliationTaxCreditsOther_pure,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability_USD,FinancingReceivableYearTwoOriginatedFiscalYearBeforeCurrentFiscalYearWriteoff_USD,ProceedsFromSalesOfAssetsInvestingActivities_USD,FinancingReceivableYearOneOriginatedCurrentFiscalYearWriteoff_USD,PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedCostOfEquity_USD
2010-08-05,False,110795815.0,,289900000,,114900000,,,,-2300000.0,,1503300000,5600000.0,,,,,,,,,,,,9043600000,1154100000,,11500000.0,,,,,,,47000000,5528600000.0,,5200000.0,,,,,,,,,,,171100000,-4200000.0,,,,,,,,,,,,190000000,,,0.395,8700000,0.01,240000000,110795815,1100000,,,,,,,71100000.0,640900000,72900000.0,,,,,,,,,,,48100000.0,,,,,,,,,,,,,,,1243300000.0,,,,,,,,,,,,,,,,,,,,,,,65100000,,,34900000.0,,,,83900000.0,,,,,,,,,,,,,0.43,,0.43,,,,,,,,,,,627300000.0,,,,,31400000,126400000,16200000.0,,,,,,,,,,,,,,,,,59500000.0,,,,48000000.0,,52700000.0,,0.43,0.43,-200000.0,-200000.0,,,,9600000,23000000,-6700000.0,152500000.0,-11800000.0,-64600000,,5700000.0,,,,-13800000.0,,-17200000.0,,-13400000.0,-15000000,-120000000.0,56600000.0,36700000.0,6600000.0,,-20200000.0,,39600000,82500000,48200000.0,59200000,,,,,,,,,,,,,,,9043600000,894100000,,,,,,,,201400000,,,,,,,2503600000,286000000,,,,,,2100000.0,,,,-87800000,-395600000,479200000,52500000,47800000,,-25000000,,,,100700000,,,,,,,,,,,,,,,,23100000.0,,110600000,144000000,,,,,,,,,,,33100000,121600000,292700000,,,,-500000,,125400000.0,15400000.0,,,1700000,,87200000,,,,,360600000,,4700000.0,183800000.0,,,,15000000.0,,300000000.0,,-400000,-190000000,,,6424100000,270300000.0,,5500000,2978000000.0,,6153800000.0,67200000.0,,,,,,,,,,,,,,143300000.0,1035400000,,70600000,724300000,100800000.0,1285700000,,741600000.0,,,,,,,,,,,,,,,,,,2779100000,2965000000,,,,,,,25000000,75400000.0,60000000.0,,,,,,,,,,,,39400000,,,152200000.0,,110490000.0,,110409000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
