filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityNumberOfEmployees_pure,EntityPublicFloat_USD,AccountsPayableCurrent_USD,AccountsReceivableNetCurrent_USD,AccruedBonusesCurrentAndNoncurrent_USD,AccruedIncomeTaxesCurrent_USD,AccruedIncomeTaxesNoncurrent_USD,AccruedLiabilitiesCurrent_USD,AccruedLiabilitiesCurrentAndNoncurrent_USD,AccruedLiabilitiesForCommissionsExpenseAndTaxes_USD,AccruedSalesCommissionCurrentAndNoncurrent_USD,AccruedVacationCurrent_USD,AccruedVacationCurrentAndNoncurrent_USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AdvertisingExpense_USD,AllowanceForDoubtfulAccountsReceivableCurrent_USD,AmortizationOfIntangibleAssets_USD,AssetImpairmentCharges_USD,AssetRetirementObligation_USD,AssetRetirementObligationAccretionExpense_USD,AssetRetirementObligationCurrent_USD,AssetRetirementObligationForeignCurrencyTranslationGainLoss_USD,AssetRetirementObligationLiabilitiesIncurred_USD,AssetRetirementObligationLiabilitiesSettled_USD,AssetRetirementObligationsNoncurrent_USD,Assets_USD,AssetsCurrent_USD,BuildingsAndImprovementsGross_USD,BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount_USD,BusinessAcquisitionsProFormaNetIncomeLoss_USD,BusinessAcquisitionsProFormaRevenue_USD,BusinessCombinationAcquisitionRelatedCosts_USD,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable_USD,BusinessCombinationConsiderationTransferredOther1_USD,BusinessCombinationContingentConsiderationAssetNoncurrent_USD,BusinessCombinationContingentConsiderationLiability_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilities_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment_USD,CapitalizedComputerSoftwareGross_USD,CapitalLeaseObligationsCurrent_USD,CapitalLeaseObligationsNoncurrent_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashAndCashEquivalentsPeriodIncreaseDecrease_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CommonStockDividendsPerShareCashPaid_USD/shares,CommonStockDividendsPerShareDeclared_USD/shares,CommonStockParOrStatedValuePerShare_GBP/shares,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockSharesOutstanding_shares,CommonStockValue_USD,ComprehensiveIncomeNetOfTax_USD,ConstructionInProgressGross_USD,ConvertibleDebtCurrent_USD,CostOfGoodsAndServicesSold_USD,CostOfRevenue_USD,CurrentFederalTaxExpenseBenefit_USD,CurrentIncomeTaxExpenseBenefit_USD,CurrentStateAndLocalTaxExpenseBenefit_USD,DebtInstrumentFaceAmount_USD,DebtInstrumentInterestRateStatedPercentage_pure,DebtLongtermAndShorttermCombinedAmount_USD,DeferredCompensationPlanAssets_USD,DeferredFederalIncomeTaxExpenseBenefit_USD,DeferredFinanceCostsNet_USD,DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsNet_USD,DeferredIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxesAndOtherTaxLiabilitiesNoncurrent_USD,DeferredIncomeTaxLiabilities_USD,DeferredRevenue_USD,DeferredRevenueRevenueRecognized1_USD,DeferredStateAndLocalIncomeTaxExpenseBenefit_USD,DeferredTaxAndOtherLiabilitiesNoncurrent_USD,DeferredTaxAssetsDeferredIncome_USD,DeferredTaxAssetsGross_USD,DeferredTaxAssetsGrossCurrent_USD,DeferredTaxAssetsLiabilitiesNet_USD,DeferredTaxAssetsNet_USD,DeferredTaxAssetsOperatingLossCarryforwards_USD,DeferredTaxAssetsOperatingLossCarryforwardsForeign_USD,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal_USD,DeferredTaxAssetsOther_USD,DeferredTaxAssetsTaxCreditCarryforwards_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance_USD,DeferredTaxAssetsValuationAllowance_USD,DeferredTaxLiabilities_USD,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets_USD,DeferredTaxLiabilitiesLeasingArrangements_USD,DeferredTaxLiabilitiesNoncurrent_USD,DeferredTaxLiabilitiesOther_USD,DeferredTaxLiabilitiesPropertyPlantAndEquipment_USD,DefinedBenefitPensionPlanLiabilitiesNoncurrent_USD,DefinedBenefitPlanAccumulatedBenefitObligation_USD,DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax_USD,DefinedBenefitPlanAmortizationOfPriorServiceCostCredit_USD,DefinedBenefitPlanChangeInFairValueOfPlanAssetsLevel3ReconciliationPeriodIncreaseDecrease_USD,DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1_USD,DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1_USD,DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation_USD,DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents_USD,DefinedBenefitPlanHealthCareCostTrendRateAssumedNextFiscalYear_pure,DefinedBenefitPlanInterestCost_USD,DefinedBenefitPlanPlanAssetsForeignCurrencyTranslationGainLoss_USD,DefinedBenefitPlanPlanAssetsPrescriptionDrugSubsidyReceipt_USD,DefinedBenefitPlanUltimateHealthCareCostTrendRate1_pure,DefinedContributionPlanEmployerDiscretionaryContributionAmount_USD,Depreciation_USD,DepreciationDepletionAndAmortization_USD,DividendsCommonStockCash_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareDiluted_USD/shares,EffectiveIncomeTaxRateContinuingOperations_pure,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance_pure,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate_pure,EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities_pure,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost_pure,EffectiveIncomeTaxRateReconciliationOtherAdjustments_pure,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent_pure,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes_pure,EffectiveIncomeTaxRateReconciliationTaxCreditsForeign_pure,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch_pure,EffectiveIncomeTaxRateReconciliationTaxCutsAndJobsActOf2017Percent_pure,EffectiveIncomeTaxRateReconciliationTaxSettlements_pure,EffectOfExchangeRateOnCashAndCashEquivalents_USD,EmployeeRelatedLiabilitiesCurrent_USD,EmployeeRelatedLiabilitiesCurrentAndNoncurrent_USD,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized_USD,EmployeeServiceShareBasedCompensationTaxBenefitFromExerciseOfStockOptions_USD,EquitySecuritiesFvNiGainLoss_USD,FIFOInventoryAmount_USD,FinanceLeaseLiability_USD,FiniteLivedIntangibleAssetsAccumulatedAmortization_USD,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo_USD,FiniteLivedIntangibleAssetsGross_USD,GainLossOnSaleOfBusiness_USD,GainLossOnSaleOfPropertyPlantEquipment_USD,Goodwill_USD,GoodwillAcquiredDuringPeriod_USD,GoodwillForeignCurrencyTranslationGainLoss_USD,GoodwillImpairmentLoss_USD,GoodwillOtherIncreaseDecrease_USD,GoodwillTransfers_USD,GrossProfit_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments_USD,IncomeTaxExaminationEstimateOfPossibleLoss_USD,IncomeTaxExaminationPenaltiesAndInterestAccrued_USD,IncomeTaxExpenseBenefit_USD,IncomeTaxesPaidNet_USD,IncreaseDecreaseInAccountsPayable_USD,IncreaseDecreaseInAccountsReceivable_USD,IncreaseDecreaseInAccruedLiabilities_USD,IncreaseDecreaseInDeferredIncomeTaxes_USD,IncreaseDecreaseInInventories_USD,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets_USD,IncreaseDecreaseInPropertyAndCasualtyInsuranceLiabilities_USD,IncreaseDecreaseInRestructuringReserve_USD,IncurredClaimsPropertyCasualtyAndLiability_USD,IndefiniteLivedIntangibleAssetsExcludingGoodwill_USD,IntangibleAssetsNetExcludingGoodwill_USD,InterestCostsCapitalized_USD,InterestCostsIncurred_USD,InterestExpense_USD,InterestPaid_USD,InventoryFinishedGoods_USD,InventoryLIFOReserve_USD,InventoryNet_USD,InventoryRawMaterials_USD,InventoryValuationReserves_USD,InventoryWorkInProcess_USD,InventoryWriteDown_USD,InvestmentOwnedAtCost_USD,Land_USD,LeaseAndRentalExpense_USD,LesseeOperatingLeaseLiabilityPaymentsDue_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,Liabilities_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,LiabilityForClaimsAndClaimsAdjustmentExpensePropertyCasualtyLiability_USD,LineOfCredit_USD,LineOfCreditFacilityMaximumBorrowingCapacity_USD,LoansPayableToBank_USD,LongTermDebt_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_USD,LongTermDebtNoncurrent_USD,MachineryAndEquipmentGross_USD,MaterialsSuppliesAndOther_USD,MinorityInterest_USD,MinorityInterestChangeInRedemptionValue_USD,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders_USD,MinorityInterestDecreaseFromRedemptions_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetIncomeLoss_USD,NetIncomeLossAttributableToNoncontrollingInterest_USD,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification_USD,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance_USD,NonoperatingIncomeExpense_USD,NotesReceivableNet_USD,OperatingExpenses_USD,OperatingIncomeLoss_USD,OperatingLeaseExpense_USD,OperatingLeaseLiability_USD,OperatingLeaseLiabilityCurrent_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeasePayments_USD,OperatingLeaseRightOfUseAsset_USD,OperatingLeasesFutureMinimumPaymentsDue_USD,OperatingLeasesFutureMinimumPaymentsDueCurrent_USD,OperatingLeasesFutureMinimumPaymentsDueInFourYears_USD,OperatingLeasesFutureMinimumPaymentsDueInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsDueInTwoYears_USD,OperatingLeasesFutureMinimumPaymentsDueThereafter_USD,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears_USD,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OperatingLossCarryforwards_USD,OtherAccruedLiabilitiesCurrentAndNoncurrent_USD,OtherAssetsNoncurrent_USD,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax_USD,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax_USD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax_USD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax_USD,OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax_USD,OtherComprehensiveIncomeLossNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest_USD,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax_USD,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax_USD,OtherInvestments_USD,OtherLiabilities_USD,OtherLiabilitiesNoncurrent_USD,OtherLongTermDebt_USD,OtherNoncashIncomeExpense_USD,OtherNonoperatingIncomeExpense_USD,OtherPostretirementBenefitsPayableCurrentAndNoncurrent_USD,OtherPostretirementBenefitsPayableNoncurrent_USD,OtherPrepaidExpenseCurrent_USD,OtherReceivables_EUR,OtherReceivables_USD,PaymentsForProceedsFromOtherInvestingActivities_USD,PaymentsForRepurchaseOfCommonStock_USD,PaymentsOfDividendsCommonStock_USD,PaymentsOfDividendsMinorityInterest_USD,PaymentsOfFinancingCosts_USD,PaymentsOfMergerRelatedCostsFinancingActivities_USD,PaymentsRelatedToTaxWithholdingForShareBasedCompensation_USD,PaymentsToAcquireBusinessesGross_USD,PaymentsToAcquireBusinessesNetOfCashAcquired_USD,PaymentsToAcquireInvestments_USD,PaymentsToAcquireProductiveAssets_USD,PaymentsToAcquirePropertyPlantAndEquipment_USD,PaymentsToMinorityShareholders_USD,PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrentAndNoncurrent_USD,PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent_USD,PercentageOfLIFOInventory_pure,PreferredStockDividendRatePercentage_pure,PreferredStockParOrStatedValuePerShare_GBP/shares,PreferredStockParOrStatedValuePerShare_USD/shares,PreferredStockRedemptionPricePerShare_GBP,PreferredStockSharesAuthorized_shares,PreferredStockSharesIssued_shares,PreferredStockSharesOutstanding_shares,PreferredStockValue_USD,ProceedsFromDivestitureOfBusinesses_USD,ProceedsFromDivestitureOfBusinessesNetOfCashDivested_USD,ProceedsFromIncomeTaxRefunds_USD,ProceedsFromIssuanceOfDebt_USD,ProceedsFromIssuanceOfPrivatePlacement_USD,ProceedsFromIssuanceOfSecuredDebt_USD,ProceedsFromIssuanceOfSeniorLongTermDebt_USD,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions_USD,ProceedsFromIssuanceOrSaleOfEquity_USD,ProceedsFromMinorityShareholders_USD,ProceedsFromPaymentsForOtherFinancingActivities_USD,ProceedsFromRepaymentsOfLinesOfCredit_USD,ProceedsFromRepaymentsOfOtherLongTermDebt_USD,ProceedsFromRepurchaseOfEquity_USD,ProceedsFromSaleOfPropertyPlantAndEquipment_USD,ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets_USD,ProceedsFromStockOptionsExercised_USD,ProductWarrantyAccrual_USD,ProductWarrantyAccrualWarrantiesIssued_USD,ProfitLoss_USD,PropertyPlantAndEquipmentGross_USD,PropertyPlantAndEquipmentNet_USD,ProvisionForDoubtfulAccounts_USD,PurchaseCommitmentRemainingMinimumAmountCommitted_USD,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax_USD,ReinsuranceEffectOnClaimsAndBenefitsIncurredAmountCeded_USD,RepaymentsOfConvertibleDebt_USD,RepaymentsOfLongTermDebt_USD,RepaymentsOfSecuredDebt_USD,RepaymentsOfSeniorDebt_USD,ResearchAndDevelopmentExpense_USD,RestructuringAndRelatedCostExpectedNumberOfPositionsEliminated_plan,RestructuringCharges_USD,RestructuringCosts_USD,RestructuringReserve_USD,RestructuringReserveAcceleratedDepreciation_USD,RestructuringReserveAccrualAdjustment1_USD,RetainedEarningsAccumulatedDeficit_USD,RevenueRemainingPerformanceObligation_USD,Revenues_USD,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability_USD,SelfInsuranceReserveCurrent_USD,SelfInsuranceReserveNoncurrent_USD,SellingGeneralAndAdministrativeExpense_USD,SeniorLongTermNotes_USD,SeniorNotes_USD,SeniorNotesCurrent_USD,ShareBasedCompensation_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber_shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice_USD/shares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1_USD,SharesPaidForTaxWithholdingForShareBasedCompensation_shares,ShortTermBorrowings_USD,StandardProductWarrantyAccrualAdditionsFromBusinessAcquisition_USD,StandardProductWarrantyAccrualPayments_USD,StockholdersEquity_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_USD,StockIssuedDuringPeriodSharesStockOptionsExercised_shares,StockIssuedDuringPeriodValueAcquisitions_USD,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan_USD,StockIssuedDuringPeriodValueShareBasedCompensation_USD,StockRepurchasedAndRetiredDuringPeriodValue_USD,StockRepurchasedDuringPeriodShares_shares,StockRepurchaseProgramAuthorizedAmount1_USD,UndistributedEarningsOfForeignSubsidiaries_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsDecreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsDecreasesResultingFromForeignCurrencyTranslation_USD,UnrecognizedTaxBenefitsIncreasesResultingFromAcquisition_USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromForeignCurrencyTranslation_USD,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate_USD,ValuationAllowanceDeferredTaxAssetChangeInAmount_USD,ValuationAllowancesAndReservesAdjustments_USD,ValuationAllowancesAndReservesDeductions_USD,WeightedAverageNumberDilutedSharesOutstandingAdjustment_shares,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,DeferredTaxAssetsTaxCreditCarryforwardsForeign_USD,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,GoodwillPurchaseAccountingAdjustments_USD,GoodwillWrittenOffRelatedToSaleOfBusinessUnit_USD,RepaymentsOfDebtAndCapitalLeaseObligations_USD,BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentFinancialAssets_USD,BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentFinancialLiabilities_USD,BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentIntangibles_USD,BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentInventory_USD,BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentPropertyPlantAndEquipment_USD,IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity_USD,DeferredTaxAssetsInProcessResearchAndDevelopment_USD,UnrecognizedTaxBenefitsDecreasesResultingFromAcquisition_USD
2019-05-30,True,84541998,,9552109996.0,152913000,564830000,40194000,15460000,13515000,187765000,187765000,17854000,,,10191000.0,955735000,-159778000,10691000.0,9645000,98747000.0,16249000.0,12386000.0,385000.0,2656000,-671000.0,1033000.0,352000.0,9730000,5073071000,1053735000,480359000,,,,8901000.0,,,,5950000,,,,,,,,,,,,169711000.0,,,220633000.0,19099000.0,,1.33,1.33,0.1,0.001,,84517000.0,84517000,1998564000,134558000,133689000,,,433497000.0,2627000.0,71878000.0,12484000.0,884967000.0,0.04,,1400000.0,-546000.0,,3619000.0,-6511000,,,55333000,30169000,2836000.0,2197000.0,7509000.0,,64623000.0,140591000.0,51145000.0,19195000.0,46595000.0,2602000.0,7707000.0,1379000.0,14275000.0,3364000.0,3142000.0,4858000.0,1386000.0,3187000.0,13478000.0,191736000.0,128479000.0,,151038000.0,,61060000.0,16168000,46001000.0,10833000.0,51000.0,29000.0,11000.0,0.0,11000.0,0.0,0.068,3139000.0,-292000.0,706000.0,0.045,25935000.0,127174000.0,225921000,112503000,1.29,1.27,0.174,0.125,,0.0,0.0,0.045,0.0,0.022,0.0,,0.031,0.002,0.006,,,-12390000.0,109058000,37251000,39023000,8306000.0,-2731000,16757000.0,,368743000.0,71917000.0,52452000.0,58412000.0,63853000.0,66716000.0,973357000.0,1370000,-924000,2322928000,,,0.0,,0.0,334716000,13693000.0,,369470000.0,,360000.0,64394000,64668000.0,21244000,48486000,59127000,-7484000.0,14617000,7371000,4456000.0,4350000.0,4505000.0,13000000.0,604614000,495000.0,45015000.0,45015000,44118000.0,131051000,16757000.0,208243000,83009000,19754000,30694000,673000.0,4955000.0,63522000,30319000.0,,,,,,,,,,1887273000,5073071000,465196000,19742000.0,301846000,1000000000.0,,1183227000,758967000.0,0.0,,392846000.0,0.0,35033000.0,1183227000,656956000,483080000,7988000,-4377000.0,,-352000.0,-294792000,-213224000,539505000,108745000,1025000,-5637000.0,530000.0,-41995000,,763962000,411465000,,,,,,,162360000.0,24008000.0,11929000.0,13917000.0,18567000.0,93939000.0,,,,,13665000.0,58661000,60212000,2538000,-172031000,,0.0,0.0,-168111000.0,,,-169493000,15326000.0,-423000.0,5089000.0,18325000.0,87812000,33000.0,18397000,3020000,1633000,10918000,60029000,7550000.0,8494000.0,13286000.0,81494000,112503000,,488000.0,1327000,8262000,,13313000.0,4955000.0,189715000.0,189715000,,1935000,4711000,0.252,0.05,0.001,0.001,0.1,50000000,0.0,0.0,0.0,2478000.0,,2189000.0,,0.0,,,,0.0,,,-27087000,,13107000.0,5567000,,13308000,7194000,11177000,305076000,1987317000,1031582000,356000.0,96087000.0,1382000,1158000.0,,85000000.0,,,63038000,200.0,4840000,30987000,6131000.0,,10481000.0,1339024000,900000000,768213000,,6537000,14445000,669937000,,350000000.0,,23965000,960.0,22038.0,33219.0,23290.0,0.0147,0.0264,0.1991,4400306,1164583,57.81,25371000,17740,436121,18.12,116199000,2104685,72.82,924224,40.7,79.91,114.49,81780000,112356,,,10855000,3177810000,3185798000,335358,,,36941000.0,,651093,300000000,1300000000.0,2314000.0,186000.0,178000.0,,178000.0,,2674000.0,118000.0,-1653000.0,2520000.0,891000,85468000,84577000,,,,,,,,,,,,,,
