filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityPublicFloat_USD,AccountsAndOtherReceivablesNetCurrent_USD,AccountsPayableCurrent_USD,AccountsPayableTradeCurrent_USD,AccountsReceivableGrossCurrent_USD,AccruedAdvertisingCurrent_USD,AccruedIncomeTaxesCurrent_USD,AccruedLiabilitiesCurrent_USD,AccruedLiabilitiesForUnredeeemedGiftCards_USD,AccruedProfessionalFeesCurrent_USD,AccruedRentCurrent_USD,AccruedRoyaltiesCurrent_USD,AccumulatedAmortizationDeferredFinanceCosts_USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AdditionalPaidInCapital_USD,AdjustmentForLongTermIntercompanyTransactionsNetOfTax_USD,AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock_USD,AdjustmentsToAdditionalPaidInCapitalOther_USD,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_USD,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet_USD,AdvertisingExpense_USD,AllocatedShareBasedCompensationExpense_USD,AllowanceForDoubtfulAccountsReceivable_USD,AllowanceForDoubtfulAccountsReceivableCurrent_USD,AmortizationOfFinancingCosts_USD,AmortizationOfIntangibleAssets_USD,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_shares,AociIncludingPortionAttributableToNoncontrollingInterestTax_USD,AssetImpairmentCharges_USD,Assets_USD,AssetsCurrent_USD,BuildingsAndImprovementsGross_USD,BusinessCombinationAcquisitionRelatedCosts_USD,BusinessCombinationBargainPurchaseGainRecognizedAmount_USD,BusinessCombinationIntegrationRelatedCosts_USD,BusinessExitCosts1_USD,CapitalExpendituresIncurredButNotYetPaid_USD,CashAcquiredFromAcquisition_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashAndCashEquivalentsPeriodIncreaseDecrease_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CommonStockNoParValue_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockSharesOutstanding_shares,CommonStockValue_USD,ComprehensiveIncomeNetOfTax_USD,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest_USD,ConstructionInProgressGross_USD,ContractualObligation_USD,ContractWithCustomerAssetNetCurrent_USD,ContractWithCustomerLiability_USD,ContractWithCustomerLiabilityCurrent_USD,ContractWithCustomerLiabilityRevenueRecognized_USD,ContractWithCustomerRefundLiabilityCurrent_USD,ContractWithCustomerRightToRecoverProductCurrent_USD,CooperativeAdvertisingExpense_USD,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization_USD,CostOfGoodsAndServicesSold_USD,CostOfGoodsSold_USD,CreditCardReceivables_USD,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption_USD,CurrentFederalTaxExpenseBenefit_USD,CurrentForeignTaxExpenseBenefit_USD,CurrentIncomeTaxExpenseBenefit_USD,CurrentStateAndLocalTaxExpenseBenefit_USD,DebtInstrumentCarryingAmount_USD,DebtInstrumentUnamortizedDiscount_USD,DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible_USD,DeferredFederalIncomeTaxExpenseBenefit_USD,DeferredFinanceCostsGross_USD,DeferredFinanceCostsNet_USD,DeferredForeignIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxAssetsNet_USD,DeferredIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxLiabilities_USD,DeferredIncomeTaxLiabilitiesNet_USD,DeferredRentCreditNoncurrent_USD,DeferredRevenueCurrent_USD,DeferredStateAndLocalIncomeTaxExpenseBenefit_USD,DeferredTaxAssetsCapitalLossCarryforwards_USD,DeferredTaxAssetsDeferredIncome_USD,DeferredTaxAssetsDerivativeInstruments_USD,DeferredTaxAssetsGross_USD,DeferredTaxAssetsInventory_USD,DeferredTaxAssetsLiabilitiesNet_USD,DeferredTaxAssetsNet_USD,DeferredTaxAssetsNetCurrent_USD,DeferredTaxAssetsNetNoncurrent_USD,DeferredTaxAssetsOperatingLossCarryforwards_USD,DeferredTaxAssetsOther_USD,DeferredTaxAssetsPropertyPlantAndEquipment_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances_USD,DeferredTaxAssetsValuationAllowance_USD,DeferredTaxLiabilities_USD,DeferredTaxLiabilitiesCurrent_USD,DeferredTaxLiabilitiesGoodwillAndIntangibleAssets_USD,DeferredTaxLiabilitiesLeasingArrangements_USD,DeferredTaxLiabilitiesNoncurrent_USD,DeferredTaxLiabilitiesOther_USD,DeferredTaxLiabilitiesPropertyPlantAndEquipment_USD,DefinedContributionPlanCostRecognized_USD,DepreciationAndAmortization_USD,DepreciationDepletionAndAmortization_USD,DerivativeAssetFairValueGrossAssetIncludingNotSubjectToMasterNettingArrangement_USD,DerivativeAssetFairValueNet_USD,DerivativeAssets_USD,DerivativeAssetsCurrent_USD,DerivativeAssetsLiabilitiesAtFairValueNet_USD,DerivativeFairValueOfDerivativeAsset_USD,DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral_USD,DerivativeFairValueOfDerivativeLiability_USD,DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral_USD,DerivativeGainLossOnDerivativeNet_USD,DerivativeLiabilities_USD,DerivativeLiabilitiesCurrent_USD,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement_USD,DerivativeNotionalAmount_USD,Dividends_USD,DueFromRelatedParties_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareDiluted_USD/shares,EffectiveIncomeTaxRateContinuingOperations_pure,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance_pure,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate_pure,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses_pure,EffectiveIncomeTaxRateReconciliationOtherAdjustments_pure,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount_USD,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent_pure,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes_pure,EffectiveIncomeTaxRateReconciliationTaxContingencies_pure,EffectiveIncomeTaxRateReconciliationTaxCreditsForeign_pure,EffectiveIncomeTaxRateReconciliationTaxCutsAndJobsActOf2017Percent_pure,EffectOfExchangeRateOnCashAndCashEquivalents_USD,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations_USD,EmployeeRelatedLiabilitiesCurrent_USD,EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions_USD,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized_USD,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions_USD,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense_USD,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities_USD,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities_USD,FiniteLivedIntangibleAssetsAccumulatedAmortization_USD,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths_USD,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo_USD,FiniteLivedIntangibleAssetsGross_USD,FiniteLivedIntangibleAssetsNet_USD,ForeignCurrencyContractAssetFairValueDisclosure_USD,ForeignCurrencyContractsLiabilityFairValueDisclosure_USD,ForeignCurrencyTransactionGainLossBeforeTax_USD,ForeignCurrencyTransactionGainLossUnrealized_USD,ForeignCurrencyTransactionLossBeforeTax_USD,FurnitureAndFixturesGross_USD,GainLossOnContractTermination_USD,GainLossOnSaleOfPropertyPlantEquipment_USD,Goodwill_USD,GoodwillAcquiredDuringPeriod_USD,GoodwillAndIntangibleAssetImpairment_USD,GoodwillForeignCurrencyTranslationGainLoss_USD,GoodwillGross_USD,GoodwillImpairedAccumulatedImpairmentLoss_USD,GoodwillImpairmentLoss_USD,GoodwillPeriodIncreaseDecrease_USD,GoodwillPurchaseAccountingAdjustments_USD,GrossProfit_USD,ImpairmentExcludingLessorAssetUnderOperatingLease_USD,ImpairmentOfIntangibleAssetsExcludingGoodwill_USD,ImpairmentOfIntangibleAssetsFinitelived_USD,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill_USD,ImpairmentOfLongLivedAssetsHeldForUse_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments_USD,IncomeLossFromEquityMethodInvestments_USD,IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions_USD,IncomeTaxExaminationInterestExpense_USD,IncomeTaxExpenseBenefit_USD,IncomeTaxesPaid_USD,IncomeTaxesPaidNet_USD,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance_USD,IncomeTaxReconciliationChangeInEnactedTaxRate_USD,IncomeTaxReconciliationForeignIncomeTaxRateDifferential_USD,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate_USD,IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses_USD,IncomeTaxReconciliationOtherAdjustments_USD,IncomeTaxReconciliationStateAndLocalIncomeTaxes_USD,IncomeTaxReconciliationTaxContingencies_USD,IncreaseDecreaseInAccountsPayable_USD,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities_USD,IncreaseDecreaseInInventories_USD,IncreaseDecreaseInOtherNoncurrentAssets_USD,IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet_USD,IncreaseDecreaseInOtherNoncurrentLiabilities_USD,IncreaseDecreaseInOtherOperatingAssets_USD,IncreaseDecreaseInOtherOperatingCapitalNet_USD,IncreaseDecreaseInOtherOperatingLiabilities_USD,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets_USD,IncreaseDecreaseInReceivables_USD,IncreaseDecreaseInRestrictedCash_USD,IncrementalCommonSharesAttributableToConversionOfPreferredStock_shares,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_shares,IndefiniteLivedIntangibleAssetsExcludingGoodwill_USD,IntangibleAssetsGrossExcludingGoodwill_USD,IntangibleAssetsNetExcludingGoodwill_USD,IntangibleAssetsNetIncludingGoodwill_USD,InterestExpense_USD,InterestIncomeExpenseNet_USD,InterestPaid_USD,InterestPaidNet_USD,InterestPayableCurrent_USD,InterestReceivable_USD,InventoryNet_USD,InventoryRawMaterials_USD,InventoryWorkInProcessAndRawMaterials_USD,Land_USD,LeaseCost_USD,LeaseholdImprovementsGross_USD,LeaseIncentiveReceivable_USD,LesseeOperatingLeaseLiabilityPaymentsDue_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,LessorOperatingLeasePaymentsToBeReceived_USD,LessorOperatingLeasePaymentsToBeReceivedFiveYears_USD,LessorOperatingLeasePaymentsToBeReceivedFourYears_USD,LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths_USD,LessorOperatingLeasePaymentsToBeReceivedRemainderOfFiscalYear_USD,LessorOperatingLeasePaymentsToBeReceivedThereafter_USD,LessorOperatingLeasePaymentsToBeReceivedThreeYears_USD,LessorOperatingLeasePaymentsToBeReceivedTwoYears_USD,LettersOfCreditOutstandingAmount_USD,Liabilities_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,LiabilitiesOtherThanLongtermDebtNoncurrent_USD,LiabilityForUncertainTaxPositionsNoncurrent_USD,LicenseCosts_USD,LicensesRevenue_USD,LineOfCredit_USD,LineOfCreditFacilityCommitmentFeeAmount_USD,LineOfCreditFacilityInterestRateDuringPeriod_pure,LineOfCreditFacilityMaximumBorrowingCapacity_USD,LineOfCreditFacilityRemainingBorrowingCapacity_USD,LinesOfCreditCurrent_USD,LitigationReserve_USD,LitigationReserveCurrent_USD,LitigationSettlementExpense_USD,LongTermDebt_USD,LongTermDebtCurrent_USD,LongTermDebtNoncurrent_USD,MachineryAndEquipmentGross_USD,MarketingAndAdvertisingExpense_USD,MinorityInterest_USD,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders_USD,MinorityInterestDecreaseFromRedemptions_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations_USD,NetIncomeLoss_USD,NetIncomeLossAttributableToNoncontrollingInterest_USD,NetIncomeLossAvailableToCommonStockholdersBasic_USD,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1_USD,NoncontrollingInterestIncreaseFromBusinessCombination_USD,NoncurrentAssets_USD,NotesPayableRelatedPartiesNoncurrent_USD,NumberOfOperatingSegments_Segment,NumberOfOperatingSegments_segment,NumberOfReportableSegments_Segment,NumberOfReportableSegments_segment,OperatingExpenses_USD,OperatingIncomeLoss_USD,OperatingLeaseCost_USD,OperatingLeaseImpairmentLoss_USD,OperatingLeaseLiability_USD,OperatingLeaseLiabilityCurrent_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeasePayments_USD,OperatingLeaseRightOfUseAsset_USD,OperatingLeasesFutureMinimumPaymentsDue_USD,OperatingLeasesFutureMinimumPaymentsDueCurrent_USD,OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals_USD,OperatingLeasesFutureMinimumPaymentsDueInFiveYears_USD,OperatingLeasesFutureMinimumPaymentsDueInFourYears_USD,OperatingLeasesFutureMinimumPaymentsDueInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsDueInTwoYears_USD,OperatingLeasesFutureMinimumPaymentsDueThereafter_USD,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear_USD,OperatingLeasesRentExpenseContingentRentals_USD,OperatingLeasesRentExpenseMinimumRentals_USD,OperatingLeasesRentExpenseNet_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OperatingLossCarryforwards_USD,OtherAccruedLiabilitiesCurrent_USD,OtherAssetsNoncurrent_USD,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax_USD,OtherComprehensiveIncomeLossBeforeReclassificationsTax_USD,OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAfterAdjustmentsAndTax_USD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest_USD,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax_USD,OtherLiabilitiesNoncurrent_USD,OtherNoncashExpense_USD,OtherNoncashIncomeExpense_USD,OtherNonoperatingIncome_USD,OtherNonoperatingIncomeExpense_USD,OtherPrepaidExpenseCurrent_USD,PaymentsForAdvanceToAffiliate_USD,PaymentsForProceedsFromDerivativeInstrumentFinancingActivities_USD,PaymentsForRepurchaseOfCommonStock_USD,PaymentsOfDebtIssuanceCosts_USD,PaymentsOfDividends_USD,PaymentsOfFinancingCosts_USD,PaymentsToAcquireBusinessesNetOfCashAcquired_USD,PaymentsToAcquireEquityMethodInvestments_USD,PaymentsToAcquireIntangibleAssets_USD,PaymentsToAcquireInterestInJointVenture_USD,PaymentsToAcquirePropertyPlantAndEquipment_USD,PreferredStockSharesAuthorized_shares,PreferredStockSharesIssued_shares,PreferredStockSharesOutstanding_shares,PrepaidAdvertising_USD,PrepaidExpenseAndOtherAssetsCurrent_USD,PrepaidInsurance_USD,PrepaidRent_USD,PrepaidTaxes_USD,ProceedsFromHedgeFinancingActivities_USD,ProceedsFromHedgeInvestingActivities_USD,ProceedsFromInsuranceSettlementOperatingActivities_USD,ProceedsFromIssuanceOfLongTermDebt_USD,ProceedsFromIssuanceOfPrivatePlacement_USD,ProceedsFromLinesOfCredit_USD,ProceedsFromPaymentsForOtherFinancingActivities_USD,ProceedsFromRepaymentsOfBankOverdrafts_USD,ProceedsFromStockOptionsExercised_USD,ProfitLoss_USD,PropertyPlantAndEquipmentDisposals_USD,PropertyPlantAndEquipmentGross_USD,PropertyPlantAndEquipmentNet_USD,ProvisionForDoubtfulAccounts_USD,ReceivablesNetCurrent_USD,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax_USD,ReclassificationFromAociCurrentPeriodTax_USD,RedeemableNoncontrollingInterestEquityCarryingAmount_USD,RedeemableNoncontrollingInterestEquityOtherFairValue_USD,RelatedPartyTransactionRate_pure,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty_USD,RepaymentsOfBankDebt_USD,RepaymentsOfLinesOfCredit_USD,RepaymentsOfLongTermDebt_USD,RepaymentsOfRelatedPartyDebt_USD,RestrictedCashAndCashEquivalents_USD,RestrictedCashAndCashEquivalentsAtCarryingValue_USD,RestrictedCashAndInvestmentsCurrent_USD,RestrictedCashCurrent_USD,RestructuringCharges_USD,RestructuringCostsAndAssetImpairmentCharges_USD,RestructuringReserve_USD,RestructuringReserveCurrent_USD,RetainedEarningsAccumulatedDeficit_USD,RevenueFromContractWithCustomerExcludingAssessedTax_USD,RevenueFromRelatedParties_USD,RevenueRemainingPerformanceObligation_USD,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability_USD,RoyaltyGuaranteesCommitmentsAmount_USD,RoyaltyRevenue_USD,SalesAndExciseTaxPayableCurrent_USD,SalesAndExciseTaxPayableCurrentAndNoncurrent_USD,SalesRevenueGoodsNet_USD,SalesRevenueNet_USD,SellingGeneralAndAdministrativeExpense_USD,SeveranceCosts1_USD,ShareBasedCompensation_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice_USD/shares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares_shares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares_shares,ShippingHandlingAndTransportationCosts_USD,ShortTermBorrowings_USD,ShortTermLeaseCost_USD,StockholdersEquity_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1_USD,StockholdersEquityNoteStockSplitConversionRatio_pure,StockholdersEquityNoteStockSplitConversionRatio1_pure,StockholdersEquityOther_USD,StockIssuedDuringPeriodSharesStockOptionsExercised_shares,StockIssuedDuringPeriodValueNewIssues_USD,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures_USD,StockIssuedDuringPeriodValueShareBasedCompensation_USD,StockIssuedDuringPeriodValueStockOptionsExercised_USD,SubleaseIncome_USD,TangibleAssetImpairmentCharges_USD,TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxAssetIncomeTaxExpense_USD,TaxCutsAndJobsActOf2017ChangeInTaxRateIncomeTaxExpenseBenefit_USD,TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateDeferredTaxAssetProvisionalIncomeTaxExpense_USD,TaxesPayableCurrent_USD,TemporaryEquityCarryingAmount_USD,TreasuryStockShares_shares,TreasuryStockValue_USD,TreasuryStockValueAcquiredCostMethod_USD,UndistributedEarningsOfForeignSubsidiaries_USD,UnrealizedGainLossOnDerivatives_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued_USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_USD,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate_USD,ValuationAllowanceDeferredTaxAssetChangeInAmount_USD,VariableLeaseCost_USD,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,DeferredIncomeTaxesAndTaxCredits_USD,DeferredTaxLiabilitiesDerivatives_USD,Depreciation_USD,OtherOperatingActivitiesCashFlowStatement_USD,TreasuryStockCommonShares_shares,GainLossOnDispositionOfAssets1_USD,TreasuryStockCommonValue_USD
2012-06-12,True,0,0.0,,67326000,,,,8199000,33097000,,,,,,,-735000,228321000,,,,27020000,32281000.0,,,,,498000.0,,,,,674425000,464063000,,,,,,,,106354000,85289000.0,,,,650000000,192731390,192731390,,142596000,,,,,,,,,,,,,549158000.0,,,,,,,,,,,,,,,-7729000,,,43292000.0,,,,,,,,,,11145000.0,3952000.0,,,,,,,,,,,,,6300000.0,,,,37554000,,,,,,,,,,,,,,,,1862000.0,,0.8,0.78,,,,,,,,,,,,,,-453000.0,,,33710000,,,,,32281000.0,32281000.0,,,,,,,,,,,,,,2629000.0,-2629000.0,,,,14005000,,,,,,,,,753096000,,,1782000.0,,3292000.0,,,,248816000.0,,,,101452000,84389000.0,,,,,,,,,,14888000,46419000,71151000,,,,2284000.0,,9719000.0,12647000,48399000,,,,,,14146000.0,,1495000.0,,1266000.0,,,,187413000,,,,,,,,,,,,,,,,,,,,,,,,,218188000,674425000,165006000,,,,65154000.0,,,,,,22674000.0,,,,,,,,,,,,58639000.0,,-88187000.0,,115290000.0,,147364000,,126137000.0,6869000.0,,,0.0,,,,,505414000,247682000,,,,,,,,,,,,,,,,,,,,,,,7504000,,,-4768000.0,,-4768000.0,,,,,,,,,3590000,,,,,,,,,,1862000.0,2773000.0,,,482000.0,,88187000,,10163920.0,10163920.0,,31925000,,,,,,,,9550000.0,110764000.0,,,9672000.0,,,,170755000,,127226000,,,,,,,4380000.0,100855000.0,,1850000.0,,,,,,,,,228651000,,,,,,,,,1237100000.0,1302254000.0,464568000,,27020000,,,,,,,,,,,,,,,,,,,,,,,,,,456237000,,,,,,,9550000.0,,,9672000.0,,,,,,,0.0,,,,,,,,,,,,,,,,189299197,158258126,,,,,,,
