filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityPublicFloat_USD,AccountsPayableCurrent_USD,AccountsReceivableNetCurrent_USD,AccrualForTaxesOtherThanIncomeTaxesCurrent_USD,AccruedIncomeTaxesCurrent_USD,AccruedIncomeTaxesNoncurrent_USD,AccruedInsuranceCurrent_USD,AccruedInsuranceNoncurrent_USD,AccruedRentCurrent_USD,AccruedUtilitiesCurrent_USD,AccruedUtilitiesCurrentAndNoncurrent_USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AdditionalPaidInCapital_USD,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities_USD,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther_USD,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation_USD,AdvertisingExpense_USD,AllocatedShareBasedCompensationExpense_USD,AmortizationOfAboveAndBelowMarketLeases_USD,AmortizationOfFinancingCostsAndDiscounts_USD,AmortizationOfIntangibleAssets_USD,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_shares,AssetImpairmentCharges_USD,Assets_USD,AssetsCurrent_USD,AssetsFairValueAdjustment_USD,AssetsHeldForSaleNotPartOfDisposalGroup_USD,AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment_USD,BelowMarketLeaseAccumulatedAmortization_USD,BelowMarketLeaseNet_USD,BusinessAcquisitionCostOfAcquiredEntityCashPaid_USD,BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet_USD,BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents_USD,BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory_USD,BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets_USD,BusinessAcquisitionPurchasePriceAllocationGoodwillAmount_USD,BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt_USD,BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment_USD,BusinessCombinationAcquisitionRelatedCosts_USD,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable_USD,BusinessCombinationContingentConsiderationAsset_USD,BusinessCombinationContingentConsiderationLiability_USD,BusinessCombinationIntegrationRelatedCosts_USD,CapitalExpendituresIncurredButNotYetPaid_USD,CashAcquiredFromAcquisition_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashAndCashEquivalentsFairValueDisclosure_USD,CashAndCashEquivalentsPeriodIncreaseDecrease_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CashDividendsPaidToParentCompanyByConsolidatedSubsidiaries_USD,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockSharesOutstanding_shares,CommonStockValue_USD,ComprehensiveIncomeNetOfTax_USD,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest_USD,ConstructionInProgressGross_USD,ConstructionPayableCurrent_USD,CostOfGoodsAndServicesSold_USD,CostOfGoodsSold_USD,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption_USD,CurrentFederalTaxExpenseBenefit_USD,CurrentForeignTaxExpenseBenefit_USD,CurrentIncomeTaxExpenseBenefit_USD,CurrentStateAndLocalTaxExpenseBenefit_USD,DebtInstrumentCarryingAmount_USD,DebtInstrumentFaceAmount_USD,DebtInstrumentInterestRateIncreaseDecrease_pure,DebtInstrumentRedemptionPricePercentage_pure,DebtInstrumentRedemptionPricePercentageOfPrincipalAmountRedeemed_pure,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet_USD,DeferredCompensationCashbasedArrangementsLiabilityClassifiedNoncurrent_USD,DeferredCompensationPlanAssets_USD,DeferredFederalIncomeTaxExpenseBenefit_USD,DeferredFinanceCostsCurrentGross_USD,DeferredFinanceCostsNoncurrentNet_USD,DeferredForeignIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxAssetsNet_USD,DeferredIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxesAndTaxCredits_USD,DeferredIncomeTaxLiabilities_USD,DeferredIncomeTaxLiabilitiesNet_USD,DeferredRentCreditNoncurrent_USD,DeferredStateAndLocalIncomeTaxExpenseBenefit_USD,DeferredTaxAssetsGross_USD,DeferredTaxAssetsInvestmentInSubsidiaries_USD,DeferredTaxAssetsLiabilitiesNet_USD,DeferredTaxAssetsNet_USD,DeferredTaxAssetsNetCurrent_USD,DeferredTaxAssetsNetNoncurrent_USD,DeferredTaxAssetsOperatingLossCarryforwards_USD,DeferredTaxAssetsOther_USD,DeferredTaxAssetsStateTaxes_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent_USD,DeferredTaxAssetsValuationAllowance_USD,DeferredTaxAssetsValuationAllowanceCurrent_USD,DeferredTaxLiabilities_USD,DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts_USD,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill_USD,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets_USD,DeferredTaxLiabilitiesLeasingArrangements_USD,DeferredTaxLiabilitiesNoncurrent_USD,DeferredTaxLiabilitiesOther_USD,DeferredTaxLiabilitiesPrepaidExpenses_USD,DeferredTaxLiabilitiesPropertyPlantAndEquipment_USD,DefinedContributionPlanCostRecognized_USD,Depreciation_USD,DepreciationAmortizationAndAccretionNet_USD,DepreciationDepletionAndAmortization_USD,DerivativeAssets_USD,DerivativeFairValueOfDerivativeLiability_USD,DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure_USD,DerivativeLiabilities_USD,Dividends_USD,DueFromRelatedParties_USD,DueToRelatedPartiesCurrentAndNoncurrent_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareDiluted_USD/shares,EffectiveIncomeTaxRateContinuingOperations_pure,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance_pure,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpense_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost_pure,EffectiveIncomeTaxRateReconciliationOtherAdjustments_pure,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount_USD,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes_pure,EffectiveIncomeTaxRateReconciliationTaxCredits_pure,EffectiveIncomeTaxRateReconciliationTaxCutsAndJobsActOf2017Percent_pure,EffectOfExchangeRateOnCashAndCashEquivalents_USD,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,EmployeeRelatedLiabilitiesCurrent_USD,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense_USD,EmployeeServiceShareBasedCompensationTaxBenefitFromExerciseOfStockOptions_USD,EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions_USD,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities_USD,ExtinguishmentOfDebtGainLossNetOfTax_USD,ExtinguishmentOfDebtGainLossPerShareNetOfTax_USD/shares,FinancialLiabilitiesFairValueDisclosure_USD,FiniteLivedIntangibleAssetOffMarketLeaseFavorableGross_USD,FiniteLivedIntangibleAssetsAccumulatedAmortization_USD,FiniteLivedIntangibleAssetsNet_USD,FiniteLivedIntangibleAssetsPurchaseAccountingAdjustments_USD,FiniteLivedTradeNamesGross_USD,ForeignCurrencyTransactionGainLossBeforeTax_USD,ForeignCurrencyTransactionGainLossRealized_USD,GainLossOnInvestments_USD,GainLossOnSaleOfInvestments_USD,GainLossOnSaleOfPropertyPlantEquipment_USD,GainOnSaleOfInvestments_USD,GainsLossesOnExtinguishmentOfDebt_USD,Goodwill_USD,GoodwillForeignCurrencyTranslationGainLoss_USD,GoodwillImpairmentLoss_USD,GoodwillTransfers_USD,GrossProfit_USD,ImpairmentEffectOnEarningsPerShareAfterTax_USD/shares,ImpairmentOfIntangibleAssetsFinitelived_USD,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill_USD,ImpairmentOfLongLivedAssetsHeldForUse_USD,ImpairmentOfLongLivedAssetsToBeDisposedOf_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments_USD,IncomeLossFromSubsidiariesBeforeTax_USD,IncomeTaxExpenseBenefit_USD,IncomeTaxExpenseBenefitIntraperiodTaxAllocation_USD,IncomeTaxesPaid_USD,IncomeTaxesPaidNet_USD,IncomeTaxReceivable_USD,IncomeTaxReconciliationChangeInEnactedTaxRate_USD,IncreaseDecreaseInAccountsPayable_USD,IncreaseDecreaseInAccruedIncomeTaxesPayable_USD,IncreaseDecreaseInFinishedGoodsAndWorkInProcessInventories_USD,IncreaseDecreaseInIncomeTaxes_USD,IncreaseDecreaseInOperatingCapital_USD,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities_USD,IncreaseDecreaseInOtherCurrentAssets_USD,IncreaseDecreaseInOtherCurrentLiabilities_USD,IncreaseDecreaseInOtherNoncurrentAssets_USD,IncreaseDecreaseInOtherNoncurrentLiabilities_USD,IncreaseDecreaseInOtherOperatingAssets_USD,IncreaseDecreaseInOtherOperatingLiabilities_USD,IncreaseDecreaseInRetailRelatedInventories_USD,IncreaseInRestrictedCash_USD,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_shares,IndefiniteLivedIntangibleAssetsExcludingGoodwill_USD,IntangibleAssetsGrossExcludingGoodwill_USD,InterestCostsCapitalized_USD,InterestIncomeExpenseNet_USD,InterestIncomeExpenseNonoperatingNet_USD,InterestPaidNet_USD,InterestPayableCurrent_USD,InventoryWriteDown_USD,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures_USD,LandSubjectToGroundLeases_sqft,LeaseAndRentalExpense_USD,LeaseCost_USD,LesseeOperatingLeaseLiabilityPaymentsDue_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,Liabilities_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,LineOfCreditFacilityCurrentBorrowingCapacity_USD,LineOfCreditFacilityMaximumBorrowingCapacity_USD,LitigationSettlementAmountAwardedFromOtherParty_USD,LitigationSettlementExpense_USD,LongTermDebt_USD,LongTermDebtCurrent_USD,LongTermDebtFairValue_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_USD,LongTermDebtNoncurrent_USD,LossContingencyNumberOfPlaintiffs_Employee,LossContingencyNumberOfPlaintiffs_employee,MoneyMarketFundsAtCarryingValue_USD,MunicipalDebtSecuritiesAtCarryingValue_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetIncomeLoss_USD,NetIncomeLossAvailableToCommonStockholdersBasic_USD,NetIncomeLossAvailableToCommonStockholdersDiluted_USD,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification_USD,NoncurrentAssets_USD,NonmonetaryNotionalAmountOfPriceRiskDerivativeInstrumentsNotDesignatedAsHedgingInstruments_gal,NumberOfReportableSegments_pure,NumberOfReportableSegments_segment,NumberOfStatesInWhichEntityOperates_state,NumberOfStores_store,OffMarketLeaseUnfavorable_USD,OperatingIncomeLoss_USD,OperatingLeaseCost_USD,OperatingLeaseImpairmentLoss_USD,OperatingLeaseLiability_USD,OperatingLeaseLiabilityCurrent_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeasePayments_USD,OperatingLeaseRightOfUseAsset_USD,OperatingLeasesFutureMinimumPaymentsDue_USD,OperatingLeasesFutureMinimumPaymentsDueCurrent_USD,OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals_USD,OperatingLeasesFutureMinimumPaymentsDueInFiveYears_USD,OperatingLeasesFutureMinimumPaymentsDueInFourYears_USD,OperatingLeasesFutureMinimumPaymentsDueInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsDueInTwoYears_USD,OperatingLeasesFutureMinimumPaymentsDueThereafter_USD,OperatingLeasesRentExpenseContingentRentals_USD,OperatingLeasesRentExpenseMinimumRentals_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OperatingLossCarryforwardsValuationAllowance_USD,OtherAccruedLiabilitiesCurrent_USD,OtherAccruedLiabilitiesNoncurrent_USD,OtherAssetsCurrent_USD,OtherAssetsMiscellaneousCurrent_USD,OtherAssetsNoncurrent_USD,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossTax_USD,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1_USD,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax_USD,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax_USD,OtherIntangibleAssetsNet_USD,OtherInventoryCapitalizedCosts_USD,OtherInvestments_USD,OtherLiabilities_USD,OtherLiabilitiesCurrent_USD,OtherLiabilitiesNoncurrent_USD,OtherNoncashIncomeExpense_USD,OtherNonoperatingGainsLosses_USD,OtherNonoperatingIncomeExpense_USD,OtherSundryLiabilitiesCurrent_USD,OtherSundryLiabilitiesNoncurrent_USD,PaymentsForProceedsFromOtherInvestingActivities_USD,PaymentsForProceedsFromProductiveAssets_USD,PaymentsForRepurchaseOfCommonStock_USD,PaymentsOfDebtExtinguishmentCosts_USD,PaymentsOfDebtIssuanceCosts_USD,PaymentsOfDebtRestructuringCosts_USD,PaymentsRelatedToTaxWithholdingForShareBasedCompensation_USD,PaymentsToAcquireBusinessesNetOfCashAcquired_USD,PaymentsToAcquireProductiveAssets_USD,PaymentsToAcquireProjects_USD,PaymentsToAcquirePropertyPlantAndEquipment_USD,PaymentsToAcquireRestrictedInvestments_USD,PaymentsToAcquireShortTermInvestments_USD,PreferredStockParOrStatedValuePerShare_USD/shares,PreferredStockSharesAuthorized_shares,PreferredStockSharesIssued_shares,PreferredStockSharesOutstanding_shares,PrepaidExpenseAndOtherAssets_USD,PrepaidExpenseAndOtherAssetsCurrent_USD,PrepaidRent_USD,ProceedsFromHedgeInvestingActivities_USD,ProceedsFromIssuanceOfLongTermDebt_USD,ProceedsFromIssuanceOfOtherLongTermDebt_USD,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions_USD,ProceedsFromLinesOfCredit_USD,ProceedsFromPaymentsForOtherFinancingActivities_USD,ProceedsFromSaleMaturityAndCollectionsOfInvestments_USD,ProceedsFromSaleOfEquityMethodInvestments_USD,ProceedsFromSaleOfProductiveAssets_USD,ProceedsFromSaleOfPropertyPlantAndEquipment_USD,ProceedsFromSaleOfRestrictedInvestments_USD,ProceedsFromSaleOfShortTermInvestments_USD,PropertyPlantAndEquipmentGross_USD,PropertyPlantAndEquipmentNet_USD,ProvisionForDoubtfulAccounts_USD,PurchaseObligation_USD,RedemptionPremium_USD,RepaymentsOfLinesOfCredit_USD,RepaymentsOfLongTermDebt_USD,RepaymentsOfLongTermDebtAndCapitalSecurities_USD,RepaymentsOfOtherLongTermDebt_USD,RestrictedCashAndCashEquivalents_USD,RestrictedCashAndCashEquivalentsAtCarryingValue_USD,RestrictedCashNoncurrent_USD,RestrictedInvestments_USD,RestrictedInvestmentsAtFairValue_USD,RestrictedInvestmentsNoncurrent_USD,RetailRelatedInventoryMerchandise_USD,RetailRelatedInventoryPackagingAndOtherSupplies_USD,RetainedEarningsAccumulatedDeficit_USD,RevenueFromContractWithCustomerExcludingAssessedTax_USD,RevenueNotFromContractWithCustomer_USD,Revenues_USD,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability_USD,SalesRevenueGoodsNet_USD,SellingGeneralAndAdministrativeExpense_USD,ShareBasedCompensation_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPrice_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPricePurchaseDate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriodWeightedAverageGrantDateFairValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod_shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice_USD,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions_shares,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions_shares,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance_USD,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageRemainingContractualTerm_pure,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1_USD,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm1_pure,ShortTermInvestments_USD,ShortTermLeaseCost_USD,SignificantAcquisitionsAndDisposalsGainLossOnSaleOrDisposalNetOfTax_USD,SignificantAcquisitionsAndDisposalsGainLossOnSaleOrDisposalPretax_USD,StockholdersEquity_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_USD,StockholdersEquityNoteStockSplitConversionRatio_pure,StockholdersEquityNoteStockSplitConversionRatio1_pure,StockIssuedDuringPeriodSharesAcquisitions_shares,StockIssuedDuringPeriodSharesStockOptionsExercised_shares,StockIssuedDuringPeriodValueAcquisitions_USD,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan_USD,StockIssuedDuringPeriodValueShareBasedCompensation_USD,StockIssuedDuringPeriodValueStockDividend_USD,StockIssuedDuringPeriodValueStockOptionsExercised_USD,StockRepurchasedAndRetiredDuringPeriodShares_shares,StockRepurchasedAndRetiredDuringPeriodValue_USD,StockRepurchasedDuringPeriodShares_shares,StockRepurchasedDuringPeriodValue_USD,StockRepurchaseProgramAuthorizedAmount_USD,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_USD,SubleaseIncome_USD,SubsidiaryOrEquityMethodInvesteeMinorityInterestInIncomeOfSubsidiary_USD,Supplies_USD,TaxCreditCarryforwardAmount_USD,TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateDeferredTaxLiabilityProvisionalIncomeTaxBenefit_USD,TaxCutsAndJobsActOf2017MeasurementPeriodAdjustmentIncomeTaxExpenseBenefit_USD,TaxesPayableCurrentAndNoncurrent_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAccrued_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued_USD,UnrecognizedTaxBenefitsIncreasesResultingFromAcquisition_USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued_USD,UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense_USD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_USD,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate_USD,ValuationAllowanceDeferredTaxAssetChangeInAmount_USD,VariableLeaseCost_USD,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,WriteOffOfDeferredDebtIssuanceCost_USD,DeferredTaxAssetsInventory_USD,InventoryRecallExpense_USD,IncreaseDecreaseInIncomeTaxesReceivable_USD
2010-08-19,False,126957271.0,4007587860.0,288600000,,,27800000,15200000,,,,,,,,,,26300000.0,,,,,,,,,2257300000,1261700000,,,,,,,,,,,,,,,,,,,,,429300000,,-142300000.0,,,,,,,127400000.0,,,,,,,894400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52700000.0,,,,,,,,,,,,,,,,,,,,,78700000.0,,,,,,,,0.61,0.61,,,,,,,,,,,,,,,,,,,7600000.0,,,,,,,,,,,,,,,,133300000,,,,483500000,,,,,,,125000000.0,,47000000,,,116500000.0,,,,,,,-92800000.0,,,,,,,,,,,,,,-1600000.0,,3200000,,,,,,,,,,,,,,,,875800000,2257300000,491900000,,,,,,16500000.0,,,,,,,,250000000,,,,,-198300000,-97800000,153800000,78000000,,,,,,,,,,,127800000,,,,,,,,,,,,,,,,,,,,,,29800000.0,,85500000,,,,,,,,,,,,,,,,,,,159000000,118700000,,,-1200000.0,,,200000.0,,220800000.0,,,,,,,,90100000.0,36400000.0,29000000.0,,,,,,,,,,,16000000,,-1100000.0,,,,,52100000.0,5800000.0,,724100000,,,,,,,,,,,,,,751600000,,,,,,,1377900000.0,355700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51000000.0,,,,1381500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
