filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityPublicFloat_USD,AccountsPayableCurrent_USD,AccountsReceivableNet_USD,AccruedLiabilitiesCurrent_USD,AccruedRoyaltiesCurrent_USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AdditionalPaidInCapitalCommonStock_USD,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt_USD,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_USD,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation_USD,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet_USD,AdvertisingExpense_USD,AllocatedShareBasedCompensationExpense_USD,AllowanceForDoubtfulAccountsReceivable_USD,AmortizationOfIntangibleAssets_USD,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_shares,Assets_USD,AssetsCurrent_USD,AvailableForSaleSecurities_USD,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax_USD,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax_USD,AvailableForSaleSecuritiesAmortizedCost_USD,AvailableForSaleSecuritiesDebtSecuritiesCurrent_USD,AvailableForSaleSecuritiesFairValueDisclosure_USD,AvailableForSaleSecuritiesGrossUnrealizedLosses1_USD,AvailableforsaleSecuritiesGrossUnrealizedGain_USD,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1_USD,BusinessCombinationContingentConsiderationLiabilityCurrent_USD,BusinessCombinationContingentConsiderationLiabilityNoncurrent_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory_USD,CapitalExpendituresIncurredButNotYetPaid_USD,CapitalLeaseObligations_USD,CapitalLeasesFutureMinimumPaymentsDue_USD,CapitalLeasesFutureMinimumPaymentsDueCurrent_USD,CapitalLeasesFutureMinimumPaymentsDueInThreeYears_USD,CapitalLeasesFutureMinimumPaymentsDueInTwoYears_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashAndCashEquivalentsPeriodIncreaseDecrease_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CommonStockCapitalSharesReservedForFutureIssuance_shares,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockSharesOutstanding_shares,CommonStockValue_USD,ComprehensiveIncomeNetOfTax_USD,ConstructionPayableCurrent_USD,ContractsRevenue_USD,ContractWithCustomerAssetAccumulatedAllowanceForCreditLoss_USD,ContractWithCustomerRefundLiability_USD,ConvertibleDebtCurrent_USD,ConvertibleDebtNoncurrent_USD,ConvertibleSubordinatedDebtCurrent_USD,ConvertibleSubordinatedDebtNoncurrent_USD,CostOfGoodsSold_USD,CostOfRevenue_USD,CostsAndExpenses_USD,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption_USD,CurrentFederalTaxExpenseBenefit_USD,CurrentForeignTaxExpenseBenefit_USD,CurrentIncomeTaxExpenseBenefit_USD,CurrentStateAndLocalTaxExpenseBenefit_USD,DebtConversionConvertedInstrumentAmount1_USD,DebtCurrent_USD,DebtSecuritiesAvailableForSaleAllowanceForCreditLoss_USD,DebtSecuritiesAvailableForSaleAmortizedCostCurrent_USD,DeferredForeignIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxLiabilities_USD,DeferredRevenueCurrent_USD,DeferredRevenueNoncurrent_USD,DeferredStateAndLocalIncomeTaxExpenseBenefit_USD,DeferredTaxAssetsDeferredIncome_USD,DeferredTaxAssetsEquityMethodInvestments_USD,DeferredTaxAssetsGoodwillAndIntangibleAssets_USD,DeferredTaxAssetsGross_USD,DeferredTaxAssetsInProcessResearchAndDevelopment_USD,DeferredTaxAssetsInvestments_USD,DeferredTaxAssetsLiabilitiesNet_USD,DeferredTaxAssetsLiabilitiesNetCurrent_USD,DeferredTaxAssetsNet_USD,DeferredTaxAssetsOperatingLossCarryforwards_USD,DeferredTaxAssetsOther_USD,DeferredTaxAssetsTaxCreditCarryforwardsResearch_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals_USD,DeferredTaxAssetsValuationAllowance_USD,DeferredTaxLiabilitiesDerivatives_USD,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets_USD,DeferredTaxLiabilitiesNoncurrent_USD,DeferredTaxLiabilitiesPropertyPlantAndEquipment_USD,DefinedBenefitPensionPlanCurrentAndNoncurrentLiabilities_USD,DefinedBenefitPlanAccumulatedBenefitObligation_USD,DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax_USD,DefinedBenefitPlanActualReturnOnPlanAssets_USD,DefinedBenefitPlanActuarialGainLoss_USD,DefinedBenefitPlanAmortizationOfGainsLosses_USD,DefinedBenefitPlanAmortizationOfPriorServiceCostCredit_USD,DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear_USD,DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate_pure,DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease_pure,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate_pure,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets_pure,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease_pure,DefinedBenefitPlanBenefitObligation_USD,DefinedBenefitPlanBenefitObligationBenefitsPaid_USD,DefinedBenefitPlanBenefitObligationContributionsByPlanParticipant_USD,DefinedBenefitPlanBenefitsPaid_USD,DefinedBenefitPlanBusinessCombinationsAndAcquisitionsBenefitObligation_USD,DefinedBenefitPlanBusinessCombinationsAndAcquisitionsPlanAssets_USD,DefinedBenefitPlanContributionsByEmployer_USD,DefinedBenefitPlanContributionsByPlanParticipants_USD,DefinedBenefitPlanExpectedAmortizationOfGainLossNextFiscalYear_USD,DefinedBenefitPlanExpectedAmortizationOfPriorServiceCostCreditNextFiscalYear_USD,DefinedBenefitPlanExpectedContributionsInCurrentFiscalYear_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo_USD,DefinedBenefitPlanExpectedFutureEmployerContributionsCurrentFiscalYear_USD,DefinedBenefitPlanExpectedReturnOnPlanAssets_USD,DefinedBenefitPlanFairValueOfPlanAssets_USD,DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation_USD,DefinedBenefitPlanForeignCurrencyExchangeRateChangesPlanAssets_USD,DefinedBenefitPlanFundedStatusOfPlan_USD,DefinedBenefitPlanFutureAmortizationOfGainLoss_USD,DefinedBenefitPlanFutureAmortizationOfPriorServiceCostCredit_USD,DefinedBenefitPlanInterestCost_USD,DefinedBenefitPlanNetPeriodicBenefitCost_USD,DefinedBenefitPlanPlanAmendments_USD,DefinedBenefitPlanPlanAssetsBenefitsPaid_USD,DefinedBenefitPlanPlanAssetsContributionsByPlanParticipant_USD,DefinedBenefitPlanPlanAssetsForeignCurrencyTranslationGainLoss_USD,DefinedBenefitPlanServiceCost_USD,DefinedContributionPlanCostRecognized_USD,Depreciation_USD,DepreciationDepletionAndAmortization_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareBasicAndDiluted_USD/shares,EarningsPerShareDiluted_USD/shares,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations_USD,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,EmbeddedDerivativeLossOnEmbeddedDerivative_USD,EmployeeRelatedLiabilitiesCurrent_USD,EquitySecuritiesFvNiUnrealizedGainLoss_USD,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities_USD,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities_USD,FairValueAssetsLevel1ToLevel2TransfersAmount_USD,FairValueAssetsLevel2ToLevel1TransfersAmount_USD,FairValueLiabilitiesLevel1ToLevel2TransfersAmount_USD,FairValueLiabilitiesLevel2ToLevel1TransfersAmount_USD,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3_USD,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3_USD,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3_USD,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3_USD,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings_USD,FinanceLeaseInterestExpense_USD,FinanceLeaseInterestPaymentOnLiability_USD,FinanceLeaseLiability_USD,FinanceLeaseLiabilityCurrent_USD,FinanceLeaseLiabilityNoncurrent_USD,FinanceLeaseLiabilityPaymentsDue_USD,FinanceLeaseLiabilityPaymentsDueAfterYearFive_USD,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths_USD,FinanceLeaseLiabilityPaymentsDueYearFive_USD,FinanceLeaseLiabilityPaymentsDueYearFour_USD,FinanceLeaseLiabilityPaymentsDueYearThree_USD,FinanceLeaseLiabilityPaymentsDueYearTwo_USD,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,FinanceLeaseLiabilityUndiscountedExcessAmount_USD,FinanceLeasePrincipalPayments_USD,FinanceLeaseRightOfUseAsset_USD,FinanceLeaseRightOfUseAssetAmortization_USD,FinanceLeaseWeightedAverageDiscountRatePercent_pure,FiniteLivedIntangibleAssetsAccumulatedAmortization_USD,FiniteLivedIntangibleAssetsAmortizationExpense_USD,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths_USD,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo_USD,FiniteLivedIntangibleAssetsNet_USD,GainLossOnRepurchaseOfDebtInstrument_USD,GainLossOnSaleOfInvestments_USD,GainLossOnSaleOfSecuritiesNet_USD,GainLossOnSalesOfMortgageBackedSecuritiesMBS_USD,Goodwill_USD,GoodwillAcquiredDuringPeriod_USD,GoodwillPeriodIncreaseDecrease_USD,GoodwillTranslationAndPurchaseAccountingAdjustments_USD,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill_USD,ImpairmentOfInvestments_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments_USD,IncomeTaxExpenseBenefit_USD,IncomeTaxesPaid_USD,IncomeTaxesPaidNet_USD,IncomeTaxReconciliationChangeInEnactedTaxRate_USD,IncomeTaxReconciliationForeignIncomeTaxRateDifferential_USD,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate_USD,IncomeTaxReconciliationNondeductibleExpenseAmortization_USD,IncomeTaxReconciliationNondeductibleExpenseOther_USD,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost_USD,IncomeTaxReconciliationOtherAdjustments_USD,IncomeTaxReconciliationTaxContingenciesOther_USD,IncomeTaxReconciliationTaxCreditsForeign_USD,IncreaseDecreaseInAccountsPayable_USD,IncreaseDecreaseInAccountsReceivable_USD,IncreaseDecreaseInAccruedLiabilities_USD,IncreaseDecreaseInDeferredIncomeTaxes_USD,IncreaseDecreaseInDeferredRevenue_USD,IncreaseDecreaseInInventories_USD,IncreaseDecreaseInOtherNoncurrentLiabilities_USD,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets_USD,IncreaseDecreaseInRestrictedCash_USD,IncrementalCommonSharesAttributableToConversionOfDebtSecurities_shares,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_shares,InducedConversionOfConvertibleDebtExpense_USD,IntangibleAssetsGrossExcludingGoodwill_USD,IntangibleAssetsNetExcludingGoodwill_USD,InterestExpense_USD,InterestPaid_USD,InterestPaidNet_USD,InterestPayableCurrent_USD,InventoryFinishedGoodsNetOfReserves_USD,InventoryNet_USD,InventoryNoncurrent_USD,InventoryRawMaterialsNetOfReserves_USD,InventoryWorkInProcessAndRawMaterialsNetOfReserves_USD,InventoryWorkInProcessNetOfReserves_USD,InvestmentIncomeNet_USD,LeaseAndRentalExpense_USD,LesseeOperatingLeaseLiabilityPaymentsDue_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,Liabilities_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,LicenseAndServicesRevenue_USD,LongTermDebt_USD,LongTermDebtCurrent_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_USD,LongTermDebtNoncurrent_USD,LongTermInvestments_USD,LossContingencyNewClaimsFiledNumber_item,MarketableSecuritiesCurrent_USD,MarketableSecuritiesRealizedGainLoss_USD,MarketableSecuritiesRealizedGainLossExcludingOtherThanTemporaryImpairments_USD,MarketableSecuritiesUnrealizedGainLoss_USD,NetCashProvidedByUsedInContinuingOperations_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations_USD,NetIncomeLoss_USD,NetIncomeLossAvailableToCommonStockholdersBasic_USD,NetIncomeLossAvailableToCommonStockholdersDiluted_USD,NumberOfOperatingSegments_item,NumberOfOperatingSegments_segment,OperatingIncomeLoss_USD,OperatingLeaseCost_USD,OperatingLeaseExpense_USD,OperatingLeaseLiability_USD,OperatingLeaseLiabilityCurrent_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeasePayments_USD,OperatingLeasesFutureMinimumPaymentsDue_USD,OperatingLeasesFutureMinimumPaymentsDueCurrent_USD,OperatingLeasesFutureMinimumPaymentsDueInFiveYears_USD,OperatingLeasesFutureMinimumPaymentsDueInFourYears_USD,OperatingLeasesFutureMinimumPaymentsDueInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsDueInTwoYears_USD,OperatingLeasesFutureMinimumPaymentsDueThereafter_USD,OperatingLeasesRentExpenseMinimumRentals_USD,OperatingLeasesRentExpenseNet_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OperatingLossCarryforwards_USD,OtherAssetsNoncurrent_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax_USD,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetTransitionAssetObligationBeforeTax_USD,OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax_USD,OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax_USD,OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax_USD,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax_USD,OtherGeneralExpense_USD,OtherIntangibleAssetsNet_USD,OtherLiabilitiesCurrent_USD,OtherLiabilitiesNoncurrent_USD,OtherNoncashIncomeExpense_USD,OtherNonoperatingIncomeExpense_USD,OtherSalesRevenueNet_USD,PaymentsForProceedsFromInvestments_USD,PaymentsToAcquireBusinessesNetOfCashAcquired_USD,PaymentsToAcquireEquipmentOnLease_USD,PaymentsToAcquireInvestments_USD,PaymentsToAcquireLongtermInvestments_USD,PaymentsToAcquireMarketableSecurities_USD,PaymentsToAcquireProductiveAssets_USD,PaymentsToAcquireRealEstate_USD,PreferredStockCapitalSharesReservedForFutureIssuance_shares,PreferredStockParOrStatedValuePerShare_USD/shares,PreferredStockSharesAuthorized_shares,PreferredStockSharesIssued_shares,PreferredStockSharesOutstanding_shares,PrepaidExpenseAndOtherAssetsCurrent_USD,PrepaidExpenseCurrent_USD,ProceedsFromConvertibleDebt_USD,ProceedsFromIssuanceOfCommonStock_USD,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities_USD,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities_USD,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities_USD,ProceedsFromSaleAndMaturityOfMarketableSecurities_USD,ProceedsFromSaleOfAvailableForSaleSecurities_USD,ProceedsFromSaleOfLongtermInvestments_USD,ProceedsFromStockPlans_USD,ProfitLoss_USD,PropertyPlantAndEquipmentGross_USD,PropertyPlantAndEquipmentNet_USD,PropertyPlantAndEquipmentUsefulLifeMaximum_Y,PropertyPlantAndEquipmentUsefulLifeMinimum_Y,ProvisionForLossOnContracts_USD,RepaymentsOfConvertibleDebt_USD,RepaymentsOfDebt_USD,RepaymentsOfDebtAndCapitalLeaseObligations_USD,ResearchAndDevelopmentExpense_USD,RestrictedCashAndCashEquivalentsAtCarryingValue_USD,RestrictedCashAndCashEquivalentsNoncurrent_USD,RestrictedCashAndInvestments_USD,RestrictedCashAndInvestmentsCurrent_USD,RestrictedCashAndInvestmentsNoncurrent_USD,RestructuringCosts_USD,RetainedEarningsAccumulatedDeficit_USD,RevenueFromContractWithCustomerExcludingAssessedTax_USD,RevenueFromContractWithCustomerIncludingAssessedTax_USD,Revenues_USD,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability_USD,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability_USD,RoyaltyRevenue_USD,SalesRevenueGoodsNet_USD,SellingGeneralAndAdministrativeExpense_USD,ShareBasedCompensation_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedIntrinsicValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions_shares,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions_shares,ShortTermLeaseCost_USD,StockholdersEquity_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_USD,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities_shares,StockIssuedDuringPeriodSharesConversionOfUnits_shares,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans_shares,StockIssuedDuringPeriodSharesIssuedForServices_shares,StockIssuedDuringPeriodSharesNewIssues_shares,StockIssuedDuringPeriodSharesShareBasedCompensation_shares,StockIssuedDuringPeriodSharesStockOptionsExercised_shares,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities_USD,StockIssuedDuringPeriodValueIssuedForServices_USD,StockIssuedDuringPeriodValueNewIssues_USD,StockIssuedDuringPeriodValueShareBasedCompensation_USD,TaxCreditCarryforwardAmount_USD,UnrealizedGainLossOnSecurities_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsDecreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsDecreasesResultingFromForeignCurrencyTranslation_USD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense_USD,UnrecognizedTaxBenefitsIncreasesResultingFromAcquisition_USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromForeignCurrencyTranslation_USD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsPeriodIncreaseDecrease_USD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_USD,ValuationAllowanceDeferredTaxAssetChangeInAmount_USD,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfShareOutstandingBasicAndDiluted_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted_shares,AccruedMarketingCostsCurrent_USD,DeferredFederalIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxAssetsNet_USD,DeferredTaxLiabilitiesOther_USD,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount_USD,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability_USD,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance_USD,IncomeTaxReconciliationStateAndLocalIncomeTaxes_USD,IncomeTaxReconciliationTaxCreditsResearch_USD,PaymentsRelatedToTaxWithholdingForShareBasedCompensation_USD,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate_USD,PreferredStockValue_USD,DebtInstrumentInterestRateStatedPercentage_pure,EquityMethodInvestmentAggregateCost_USD,IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment_USD,RestrictedCashNoncurrent_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue_USD,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice_USD/shares,SharePrice_USD/shares,EffectiveIncomeTaxRateContinuingOperations_pure,PaymentsToAcquireIntangibleAssets_USD,PaymentsToAcquireOtherProductiveAssets_USD
2011-05-03,False,124585982,,7791000,16579000,16828000,,,2089000,1343351000,,,,,,,,,,459606000,425968000,,,,,,,,,,,,,,,,,,,377843000,-40069000.0,,,,0.001,400000000,123807739.0,123807739.0,124000,-26409000,,31738000.0,,,,281694000.0,,17225000.0,,,47798000,,,,,,,,,,,,,66978000.0,154483000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6430000,-0.21,,-0.21,,,,,9085000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3988000.0,,,,,,,,,-26512000.0,327000.0,,,,,,,,,,,,-2982000,10878000,-305000,,-16732000.0,,,80000,,,,,,,10759000,,,9500000.0,,,,,,,72000.0,,,,,,,,,,,563584000,459606000,110182000,235000.0,,,,,,,,,,,,5783000.0,,,103000.0,,4129000.0,,24000.0,,-44222000.0,,,,,,,-15825000,,,,,,,,,,,,,,,,,,9793000.0,,,103000.0,,,,,,,,,,,691000.0,,,,,,,,,,,,,552000.0,,,0.001,5000000,0,0,,6769000.0,,4129000.0,,,,576000.0,,,,-26512000.0,,4934000,,,,158644000.0,,,36282000,18994000.0,18911000.0,,,,-109000.0,-1449542000,,,31973000.0,,,,,10825000,6946000,,,,,,,,,,,,,,,,,,,,,-103978000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,123467000.0,,123467000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
