filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityPublicFloat_USD,AccountsPayableCurrent_USD,AccrualForTaxesOtherThanIncomeTaxesCurrent_USD,AccruedIncomeTaxesCurrent_USD,AccruedLiabilitiesCurrent_USD,AccruedRentCurrent_USD,AccumulatedAmortizationDeferredFinanceCosts_USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AdditionalPaidInCapitalCommonStock_USD,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_USD,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet_USD,AdvertisingExpense_USD,AllowanceForDoubtfulAccountsReceivableCurrent_USD,AmortizationOfFinancingCosts_USD,AmortizationOfFinancingCostsAndDiscounts_USD,AmortizationOfIntangibleAssets_USD,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_shares,AssetImpairmentCharges_USD,Assets_USD,AssetsCurrent_USD,AssetsHeldForSaleLongLivedFairValueDisclosure_USD,AssetsNoncurrent_USD,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent_USD,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice_USD,BusinessAcquisitionPercentageOfVotingInterestsAcquired_pure,BusinessAcquisitionPurchasePriceAllocationGoodwillAmount_USD,BusinessCombinationAcquisitionRelatedCosts_USD,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1_USD,BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh_USD,BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueLow_USD,BusinessCombinationContingentConsiderationLiability_USD,CashAcquiredFromAcquisition_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashAndCashEquivalentsPeriodIncreaseDecrease_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight_shares,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights_shares,CommitmentsAndContingencies_USD,CommonStockDividendsPerShareDeclared_USD/shares,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockSharesOutstanding_shares,CommonStockValue_USD,ComprehensiveIncomeNetOfTax_USD,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest_USD,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest_USD,ContractWithCustomerAssetCumulativeCatchUpAdjustmentToRevenueChangeInMeasureOfProgress_USD,ContractWithCustomerLiability_USD,ContractWithCustomerLiabilityCumulativeCatchUpAdjustmentToRevenueChangeInMeasureOfProgress_USD,ContractWithCustomerLiabilityCurrent_USD,CostOfGoodsSold_USD,CostOfRevenue_USD,CreditCardReceivables_USD,CumulativeEffectOfInitialAdoptionOfNewAccountingPrinciple_USD,CumulativeEffectOnRetainedEarningsBeforeTax1_USD,CumulativeEffectOnRetainedEarningsNetOfTax1_USD,CurrentFederalTaxExpenseBenefit_USD,CurrentForeignTaxExpenseBenefit_USD,CurrentIncomeTaxExpenseBenefit_USD,CurrentStateAndLocalTaxExpenseBenefit_USD,DebtCurrent_USD,DebtInstrumentRepurchaseAmount_USD,DeferredFederalIncomeTaxExpenseBenefit_USD,DeferredFinanceCostsGross_USD,DeferredFinanceCostsNet_USD,DeferredFinanceCostsNoncurrentNet_USD,DeferredForeignIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxAssetsNet_USD,DeferredIncomeTaxExpenseBenefit_USD,DeferredRevenueCurrent_USD,DeferredStateAndLocalIncomeTaxExpenseBenefit_USD,DeferredTaxAssetsDeferredIncome_USD,DeferredTaxAssetsGoodwillAndIntangibleAssets_USD,DeferredTaxAssetsGross_USD,DeferredTaxAssetsInventory_USD,DeferredTaxAssetsLiabilitiesNet_USD,DeferredTaxAssetsLiabilitiesNetCurrent_USD,DeferredTaxAssetsLiabilitiesNetNoncurrent_USD,DeferredTaxAssetsNet_USD,DeferredTaxAssetsNetCurrent_USD,DeferredTaxAssetsNetNoncurrent_USD,DeferredTaxAssetsOperatingLossCarryforwards_USD,DeferredTaxAssetsOther_USD,DeferredTaxAssetsPropertyPlantAndEquipment_USD,DeferredTaxAssetsTaxCreditCarryforwardsForeign_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent_USD,DeferredTaxAssetsValuationAllowance_USD,DeferredTaxLiabilities_USD,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill_USD,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets_USD,DeferredTaxLiabilitiesNoncurrent_USD,DeferredTaxLiabilitiesOther_USD,DeferredTaxLiabilitiesPrepaidExpenses_USD,DeferredTaxLiabilitiesPropertyPlantAndEquipment_USD,DefinedBenefitPlanContributionsByEmployer_USD,DefinedContributionPlanCostRecognized_USD,DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount_USD,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent_pure,Depreciation_USD,DepreciationAndAmortization_USD,DerivativeNotionalAmount_USD,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare_USD/shares,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare_USD/shares,DiscontinuedOperationTaxEffectOfDiscontinuedOperation_USD,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense_USD,Dividends_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareDiluted_USD/shares,EffectiveIncomeTaxRateContinuingOperations_pure,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance_pure,EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities_pure,EffectiveIncomeTaxRateReconciliationDispositionOfBusiness_pure,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost_pure,EffectiveIncomeTaxRateReconciliationOtherAdjustments_pure,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes_pure,EffectiveIncomeTaxRateReconciliationTaxCreditsForeign_pure,EffectiveIncomeTaxRateReconciliationTaxExemptIncome_pure,EffectOfExchangeRateOnCashAndCashEquivalents_USD,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,EmployeeRelatedLiabilitiesCurrent_USD,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense_USD,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities_USD,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities_USD,FiniteLivedIntangibleAssetsAccumulatedAmortization_USD,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo_USD,FiniteLivedIntangibleAssetsWeightedAverageUsefulLife_Year,FixturesAndEquipmentGross_USD,ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAtFairValueNet_USD,ForeignCurrencyTransactionGainLossUnrealized_USD,GainLossOnDispositionOfAssets1_USD,GainLossOnSaleOfBusiness_USD,GainLossOnSaleOfOtherAssets_USD,GainLossOnSaleOfPropertyPlantEquipment_USD,GainsLossesOnExtinguishmentOfDebt_USD,Goodwill_USD,GoodwillAcquiredDuringPeriod_USD,GoodwillForeignCurrencyTranslationGainLoss_USD,GoodwillImpairedAccumulatedImpairmentLoss_USD,GoodwillImpairmentLoss_USD,GoodwillTransfers_USD,GoodwillTranslationAdjustments_USD,GoodwillWrittenOffRelatedToSaleOfBusinessUnit_USD,GrossProfit_USD,ImpairmentOfIntangibleAssetsExcludingGoodwill_USD,ImpairmentOfIntangibleAssetsFinitelived_USD,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill_USD,ImpairmentOfInvestments_USD,ImpairmentOfLongLivedAssetsHeldForUse_USD,ImpairmentOfLongLivedAssetsToBeDisposedOf_USD,IncomeLossFromContinuingOperations_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments_USD,IncomeLossFromContinuingOperationsPerBasicShare_USD/shares,IncomeLossFromContinuingOperationsPerDilutedShare_USD/shares,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity_USD,IncomeTaxExaminationEstimateOfPossibleLoss_EUR,IncomeTaxExaminationEstimateOfPossibleLoss_USD,IncomeTaxExpenseBenefit_USD,IncomeTaxesPaid_USD,IncomeTaxesPaidNet_USD,IncomeTaxReceivable_USD,IncomeTaxReconciliationChangeInEnactedTaxRate_USD,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities_USD,IncreaseDecreaseInDeferredIncomeTaxes_USD,IncreaseDecreaseInInventories_USD,IncreaseDecreaseInOtherNoncurrentLiabilities_USD,IncreaseDecreaseInOtherOperatingCapitalNet_USD,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets_USD,IncreaseDecreaseInReceivables_USD,IndefinitelivedIntangibleAssetsAcquired_USD,IntangibleAssetsNetExcludingGoodwill_USD,InterestExpense_USD,InterestPaid_USD,InventoryNet_USD,InventoryValuationReserves_USD,InventoryWriteDown_USD,InvestmentIncomeInterest_USD,Land_USD,LeaseCost_USD,LesseeOperatingLeaseLiabilityPaymentsDue_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,LettersOfCreditOutstandingAmount_USD,Liabilities_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,LiabilitiesNoncurrent_USD,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent_USD,LineOfCredit_USD,LineOfCreditFacilityAmountOutstanding_USD,LineOfCreditFacilityAverageOutstandingAmount_USD,LineOfCreditFacilityCurrentBorrowingCapacity_USD,LineOfCreditFacilityFairValueOfAmountOutstanding_USD,LineOfCreditFacilityInterestRateDuringPeriod_pure,LineOfCreditFacilityMaximumAmountOutstandingDuringPeriod_USD,LineOfCreditFacilityRemainingBorrowingCapacity_USD,LinesOfCreditCurrent_USD,LongTermDebt_USD,LongTermDebtCurrent_USD,LongTermDebtNoncurrent_USD,LongTermNotesPayable_USD,LossContingencyDamagesSoughtValue_EUR,LossContingencyDamagesSoughtValue_USD,LossContingencyLossInPeriod_USD,MarketingAndAdvertisingExpense_USD,MinorityInterest_USD,MinorityInterestDecreaseFromRedemptions_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetIncomeLoss_USD,NetIncomeLossAttributableToNoncontrollingInterest_USD,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification_USD,NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1_USD,NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1_USD,NotesPayable_USD,NotesPayableCurrent_USD,NotesPayableFairValueDisclosure_USD,NumberOfCountriesInWhichEntityOperates_country,NumberOfCountriesInWhichEntityOperates_pure,NumberOfOperatingSegments_pure,NumberOfOperatingSegments_Segment,NumberOfOperatingSegments_segment,NumberOfReportableSegments_pure,NumberOfReportableSegments_segment,NumberOfStores_pure,NumberOfStores_Store,NumberOfStores_store,OperatingIncomeLoss_USD,OperatingLeaseCost_USD,OperatingLeaseImpairmentLoss_USD,OperatingLeaseLiability_USD,OperatingLeaseLiabilityCurrent_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeasePayments_USD,OperatingLeaseRightOfUseAsset_USD,OperatingLeasesFutureMinimumPaymentsDue_USD,OperatingLeasesFutureMinimumPaymentsDueCurrent_USD,OperatingLeasesFutureMinimumPaymentsDueInFiveYears_USD,OperatingLeasesFutureMinimumPaymentsDueInFourYears_USD,OperatingLeasesFutureMinimumPaymentsDueInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsDueInTwoYears_USD,OperatingLeasesFutureMinimumPaymentsDueThereafter_USD,OperatingLeasesRentExpenseContingentRentals_USD,OperatingLeasesRentExpenseMinimumRentals_USD,OperatingLeasesRentExpenseNet_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OtherAccruedLiabilitiesCurrent_USD,OtherAssetImpairmentCharges_USD,OtherAssetsCurrent_USD,OtherAssetsFairValueDisclosure_USD,OtherAssetsNoncurrent_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationTax_USD,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1_USD,OtherDepreciationAndAmortization_USD,OtherLiabilitiesNoncurrent_USD,OtherOperatingActivitiesCashFlowStatement_USD,OtherReceivablesGrossCurrent_USD,OtherSellingGeneralAndAdministrativeExpense_USD,PaymentsForFees_USD,PaymentsForProceedsFromInvestments_USD,PaymentsForProceedsFromOtherInvestingActivities_USD,PaymentsForRepurchaseOfCommonStock_USD,PaymentsOfDividends_USD,PaymentsOfFinancingCosts_USD,PaymentsOfMergerRelatedCostsFinancingActivities_USD,PaymentsOfStockIssuanceCosts_USD,PaymentsRelatedToTaxWithholdingForShareBasedCompensation_USD,PaymentsToAcquireBusinessesGross_USD,PaymentsToAcquireBusinessesNetOfCashAcquired_USD,PaymentsToAcquireProductiveAssets_USD,PaymentsToAcquirePropertyPlantAndEquipment_USD,PreferredStockDividendRatePerDollarAmount_USD/shares,PreferredStockParOrStatedValuePerShare_USD/shares,PreferredStockSharesAuthorized_shares,PreferredStockSharesIssued_shares,PreferredStockSharesOutstanding_shares,PreferredStockValue_USD,PrepaidExpenseAndOtherAssetsCurrent_USD,PrepaidExpenseCurrent_USD,PrepaidTaxes_USD,ProceedsFromDivestitureOfBusinesses_USD,ProceedsFromIncomeTaxRefunds_USD,ProceedsFromInterestReceived_USD,ProceedsFromIssuanceOfCommonStock_USD,ProceedsFromIssuanceOfLongTermDebt_USD,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions_USD,ProceedsFromLifeInsurancePolicies_USD,ProceedsFromLinesOfCredit_USD,ProceedsFromOtherShortTermDebt_USD,ProceedsFromPaymentsForOtherFinancingActivities_USD,ProceedsFromSaleOfPropertyHeldForSale_USD,ProceedsFromSaleOfPropertyPlantAndEquipment_USD,ProfitLoss_USD,PropertyPlantAndEquipmentFairValueDisclosure_USD,PropertyPlantAndEquipmentGross_USD,PropertyPlantAndEquipmentNet_USD,ReceivablesNetCurrent_USD,RepaymentsOfLinesOfCredit_USD,RepaymentsOfLongTermDebt_USD,RepaymentsOfNotesPayable_USD,RepaymentsOfSeniorDebt_USD,RestrictedCashAndCashEquivalents_USD,RestrictedCashAndCashEquivalentsAtCarryingValue_USD,RestrictedCashAndCashEquivalentsNoncurrent_USD,RestrictedCashAndInvestments_USD,RestrictedCashCurrent_USD,RestrictedCashNoncurrent_USD,RestructuringCharges_USD,RestructuringCostsAndAssetImpairmentCharges_USD,RestructuringReserve_USD,RestructuringReserveCurrent_USD,RestructuringReserveSettledWithCash_USD,RestructuringReserveTranslationAdjustment_USD,RestructuringSettlementAndImpairmentProvisions_USD,RetainedEarningsAccumulatedDeficit_USD,RevenueFromContractWithCustomerExcludingAssessedTax_USD,Revenues_USD,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability_USD,SaleLeasebackTransactionNetProceedsInvestingActivities_USD,SaleOfStockConsiderationReceivedOnTransaction_USD,SaleOfStockNumberOfSharesIssuedInTransaction_shares,SalesRevenueGoodsNet_USD,SellingGeneralAndAdministrativeExpense_USD,SeniorLongTermNotes_USD,SeniorNotesCurrent_USD,SettlementLiabilitiesCurrent_USD,ShareBasedCompensation_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTerm_Year,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit_USD/shares,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions_shares,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions_shares,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit_USD/shares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1_USD,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1_USD/shares,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1_USD/shares,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageRemainingContractualTerm1_Year,StockholdersEquity_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_USD,StockIssuedDuringPeriodSharesStockOptionsExercised_shares,StockIssuedDuringPeriodValueNewIssues_USD,StockIssuedDuringPeriodValueShareBasedCompensation_USD,StockIssuedDuringPeriodValueShareBasedCompensationGross_USD,StockRepurchasedAndRetiredDuringPeriodShares_shares,StockRepurchasedAndRetiredDuringPeriodValue_USD,StockRepurchasedDuringPeriodShares_shares,StockRepurchasedDuringPeriodValue_USD,StockRepurchaseProgramAuthorizedAmount_USD,StockRepurchaseProgramAuthorizedAmount1_USD,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount_USD,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_USD,TangibleAssetImpairmentCharges_USD,TaxCreditCarryforwardAmount_USD,TreasuryStockAcquiredAverageCostPerShare_USD/shares,TreasuryStockSharesAcquired_shares,UndistributedEarningsOfForeignSubsidiaries_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense_USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromSettlementsWithTaxingAuthorities_USD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_USD,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate_USD,ValuationAllowanceDeferredTaxAssetChangeInAmount_USD,ValuationAllowancesAndReservesBalance_USD,ValuationAllowancesAndReservesChargedToCostAndExpense_USD,ValuationAllowancesAndReservesChargedToOtherAccounts_USD,ValuationAllowancesAndReservesDeductions_USD,VariableLeaseCost_USD,WeightedAverageNumberDilutedSharesOutstandingAdjustment_shares,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,WriteOffOfDeferredDebtIssuanceCost_USD,CollateralizedFinancings_USD,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss_USD,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent_pure,PurchaseObligation_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber_shares,ProceedsFromSaleOfOtherAssetsInvestingActivities_USD,DeferredCreditsAndOtherLiabilitiesCurrent_USD,InterestIncomeExpenseNet_USD,StockholdersEquityNoteStockSplitConversionRatio1_pure,MarketableSecuritiesCurrent_USD,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeAvailableforsaleSecuritiesTaxPortionAttributableToParent_USD,PaymentsToAcquireMarketableSecurities_USD,CapitalExpendituresIncurredButNotYetPaid_USD,InterestPaidNet_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_USD,ProceedsFromSaleAndMaturityOfMarketableSecurities_USD,RepaymentsOfOtherShortTermDebt_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax_USD,OtherNonoperatingIncomeExpense_USD,RepaymentsOfDebt_USD
2009-09-09,False,164676215,6200000000.0,615364000,,0.0,480287000,,,612197000,88721000,1325492000,15251000,,,,,2639000.0,,,,4248937000,1444335000,,2804602000.0,,,,,,,,,,,197856000,-380285000.0,,,,,,,0.001,300000000,164661000.0,164661000,165000,226265000,,,,,,,1243098000.0,,,,,,,,,,,,,,,,,,-1532000.0,,,,,,,,,,,22137000.0,0.0,,,,,,,,,,,,,,,,,,,,,39677000.0,,,,,,,0.23,0.23,,,,,,,,,,,,,,20497000.0,,,,-346000.0,346000.0,,,,,,,,,,14728000.0,,,,3225000,0.0,1914979000.0,,,,,,,,495406000,,,,,,,,,,,59681000.0,,,,,,20996000,,,,,-534604000,,42566000,,,-3015000,28647000,,273269000.0,11737000.0,,1099325000,,,462000.0,11590000.0,,,,,,,,,,,,1704951000,4248937000,1095651000,609300000.0,,,,,,,,,,,,,,,,,,,,,-58432000,-81545000,-260805000,38685000,,,,,,,,,,,,,,,,,,70956000,,,,,,,,,,,,,,,,,,,,,13308000.0,,37198000,117147000.0,,,,,,,78294000,113493000,,,,,,,,,,,,,,4667000.0,,76878000,,,5000000.0,0.0,0.0,0.0,,64450000.0,7140000.0,,,,,,3096000.0,,100000000.0,,-10417000.0,,,,,1191353000.0,579156000,40119000,100000000.0,,,50765000.0,,,,,,,,,,,,,,1129608000,,,,,,,1738504000.0,384773000,495807000.0,,,15251000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543986000.0,2543986000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167857000,164636000,,,,,,,,,,,,,,,,,,,,,,,,,
