filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityPublicFloat_USD,EntityNumberOfEmployees_employee,AccountsAndFinancingReceivableAllowanceForCreditLoss_USD,AccountsPayableTradeCurrent_USD,AccountsReceivableNetCurrent_USD,AccrualForEnvironmentalLossContingencies_USD,AccruedIncomeTaxesCurrent_USD,AccruedIncomeTaxesNoncurrent_USD,AccruedLiabilitiesCurrent_USD,AccruedSalariesCurrent_USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AdditionalPaidInCapital_USD,AdjustmentForAmortization_USD,AllocatedShareBasedCompensationExpense_USD,AllocatedShareBasedCompensationExpenseNetOfTax_USD,AllowanceForDoubtfulAccountsReceivable_USD,AllowanceForDoubtfulAccountsReceivableCurrent_USD,AllowanceForDoubtfulAccountsReceivableWriteOffs_USD,AmortizationOfIntangibleAssets_USD,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_shares,Assets_USD,AssetsCurrent_USD,AssetsOfDisposalGroupIncludingDiscontinuedOperation_USD,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent_USD,BusinessAcquisitionProFormaEarningsPerShareDiluted_USD/shares,BusinessAcquisitionsProFormaNetIncomeLoss_USD,BusinessAcquisitionsProFormaRevenue_USD,BusinessCombinationAcquisitionRelatedCosts_USD,BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual_USD,BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual_USD,BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain_USD,CapitalizedContractCostNet_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashAndCashEquivalentsPeriodIncreaseDecrease_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations_USD,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations_USD,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations_USD,CommercialPaper_USD,CommonStockCapitalSharesReservedForFutureIssuance_shares,CommonStockDividendsPerShareCashPaid_USD/shares,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockSharesOutstanding_shares,CommonStockValue_USD,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest_USD,ContractWithCustomerAssetNetCurrent_USD,ContractWithCustomerLiability_USD,ContractWithCustomerLiabilityCurrent_USD,ContractWithCustomerLiabilityNoncurrent_USD,ContractWithCustomerLiabilityRevenueRecognized_USD,CostOfGoodsAndServicesSold_USD,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption_USD,CurrentFederalTaxExpenseBenefit_USD,CurrentForeignTaxExpenseBenefit_USD,CurrentStateAndLocalTaxExpenseBenefit_USD,DebtInstrumentCarryingAmount_USD,DebtInstrumentInterestRateStatedPercentage_pure,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet_USD,DeferredCompensationLiabilityClassifiedNoncurrent_USD,DeferredCompensationLiabilityCurrentAndNoncurrent_USD,DeferredFederalIncomeTaxExpenseBenefit_USD,DeferredForeignIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxLiabilities_USD,DeferredRevenueCurrent_USD,DeferredRevenueNoncurrent_USD,DeferredStateAndLocalIncomeTaxExpenseBenefit_USD,DeferredTaxAssetsDeferredIncome_USD,DeferredTaxAssetsInventory_USD,DeferredTaxAssetsNet_USD,DeferredTaxAssetsOperatingLossCarryforwards_USD,DeferredTaxAssetsOther_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves_USD,DeferredTaxAssetsValuationAllowance_USD,DeferredTaxLiabilities_USD,DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals_USD,DeferredTaxLiabilitiesGoodwillAndIntangibleAssets_USD,DeferredTaxLiabilitiesLeasingArrangements_USD,DeferredTaxLiabilitiesOther_USD,DeferredTaxLiabilitiesPropertyPlantAndEquipment_USD,DefinedBenefitPensionPlanLiabilitiesCurrent_USD,DefinedBenefitPensionPlanLiabilitiesNoncurrent_USD,DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesAfterTax_USD,DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax_USD,DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditAfterTax_USD,DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax_USD,DefinedBenefitPlanExpectedAmortizationOfGainLossNextFiscalYear_USD,DefinedContributionPlanCostRecognized_USD,Depreciation_USD,DepreciationDepletionAndAmortization_USD,DilutiveSecurities_USD,DilutiveSecuritiesEffectOnBasicEarningsPerShareOther_USD,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax_USD,DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax_USD,DiscontinuedOperationTaxEffectOfDiscontinuedOperation_USD,DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet_USD,DisposalGroupIncludingDiscontinuedOperationAccountsPayableCurrent_USD,DisposalGroupIncludingDiscontinuedOperationAccruedLiabilitiesCurrent_USD,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent_USD,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold_USD,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense_USD,DisposalGroupIncludingDiscontinuedOperationGoodwillNoncurrent_USD,DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsNoncurrent_USD,DisposalGroupIncludingDiscontinuedOperationInterestExpense_USD,DisposalGroupIncludingDiscontinuedOperationInventoryCurrent_USD,DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets_USD,DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets_USD,DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities_USD,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNoncurrent_USD,DisposalGroupIncludingDiscontinuedOperationRevenue_USD,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal_USD,DividendsCommonStockCash_USD,DividendsPreferredStockCash_USD,DueToAffiliateCurrent_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareBasicAndDiluted_USD/shares,EarningsPerShareDiluted_USD/shares,EffectiveIncomeTaxRateContinuingOperations_pure,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance_pure,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate_pure,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost_pure,EffectiveIncomeTaxRateReconciliationOtherAdjustments_pure,EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings_pure,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes_pure,EffectOfExchangeRateOnCashAndCashEquivalents_USD,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions_USD,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized_USD,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense_USD,EmployeeServiceShareBasedCompensationTaxBenefitFromExerciseOfStockOptions_USD,EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions_USD,EquitySecuritiesFvNi_USD,EquitySecuritiesFvNiRealizedGain_USD,EquitySecuritiesFvNiUnrealizedGainLoss_USD,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities_USD,FiniteLivedIntangibleAssetsAccumulatedAmortization_USD,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo_USD,FiniteLivedIntangibleAssetsGross_USD,ForeignEarningsRepatriated_USD,GainLossOnSaleOfBusiness_USD,GainLossOnSaleOfOtherAssets_USD,GainLossOnSaleOfProperties_USD,GainLossRelatedToLitigationSettlement_USD,GainsLossesOnExtinguishmentOfDebt_USD,Goodwill_USD,GoodwillAcquiredDuringPeriod_USD,GoodwillForeignCurrencyTranslationGainLoss_USD,GoodwillImpairmentLoss_USD,GoodwillPurchaseAccountingAdjustments_USD,GoodwillWrittenOffRelatedToSaleOfBusinessUnit_USD,GrossProfit_USD,GuaranteeObligationsCurrentCarryingValue_USD,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill_USD,IncomeLossFromContinuingOperations_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign_USD,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsPerBasicShare_USD/shares,IncomeLossFromContinuingOperationsPerDilutedShare_USD/shares,IncomeLossFromDiscontinuedOperationsNetOfTax_USD,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare_USD/shares,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare_USD/shares,IncomeTaxExpenseBenefit_USD,IncomeTaxesPaid_USD,IncreaseDecreaseInAccountsPayable_USD,IncreaseDecreaseInAccountsReceivable_USD,IncreaseDecreaseInAccruedLiabilities_USD,IncreaseDecreaseInDeferredIncomeTaxes_USD,IncreaseDecreaseInDueToAffiliatesCurrent_USD,IncreaseDecreaseInInventories_USD,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets_USD,IncrementalCommonSharesAttributableToConversionOfPreferredStock_shares,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_shares,IntangibleAssetsGrossExcludingGoodwill_USD,IntangibleAssetsNetExcludingGoodwill_USD,InterestCostsCapitalized_USD,InterestExpense_USD,InterestPaid_USD,InventoryFinishedGoodsNetOfReserves_USD,InventoryNet_USD,InventoryRawMaterialsNetOfReserves_USD,InventoryWorkInProcessNetOfReserves_USD,LeaseAndRentalExpense_USD,LesseeOperatingLeaseLiabilityPaymentsDue_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation_USD,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent_USD,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent_USD,LongTermDebt_USD,LongTermDebtCurrent_USD,LongTermDebtFairValue_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingAfterYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_USD,LongTermDebtNoncurrent_USD,MinorityInterest_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations_USD,NetIncomeLossAvailableToCommonStockholdersBasic_USD,NetIncomeLossAvailableToCommonStockholdersDiluted_USD,NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersBasic_USD,NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersDiluted_USD,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification_USD,NoncurrentAssets_USD,NotesReceivableNet_USD,NumberOfBusinessesAcquired_business,NumberOfCountriesInWhichEntityOperates_country,NumberOfOperatingSegments_business,NumberOfOperatingSegments_pure,NumberOfOperatingSegments_segment,NumberOfReportableSegments_segment,NumberOfReportingUnits_country,NumberOfReportingUnits_reporting_unit,OperatingIncomeLoss_USD,OperatingLeaseCost_USD,OperatingLeaseLiability_USD,OperatingLeaseLiabilityCurrent_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeasePayments_USD,OperatingLeaseRightOfUseAsset_USD,OperatingLeasesFutureMinimumPaymentsDue_USD,OperatingLeasesFutureMinimumPaymentsDueCurrent_USD,OperatingLeasesFutureMinimumPaymentsDueInFiveYears_USD,OperatingLeasesFutureMinimumPaymentsDueInFourYears_USD,OperatingLeasesFutureMinimumPaymentsDueInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsDueInTwoYears_USD,OperatingLeasesFutureMinimumPaymentsDueThereafter_USD,OperatingLeasesRentExpenseNet_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OperatingLossCarryforwards_USD,OperatingLossCarryforwardsValuationAllowance_USD,OtherAccruedLiabilitiesCurrent_USD,OtherAccruedLiabilitiesNoncurrent_USD,OtherAssetsNoncurrent_USD,OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax_USD,OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax_USD,OtherComprehensiveIncomeLossBeforeReclassificationsTax_USD,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTax_USD,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax_USD,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax_USD,OtherLiabilitiesNoncurrent_USD,OtherNonoperatingExpense_USD,OtherNonoperatingIncomeExpense_USD,PaymentsForProceedsFromOtherInvestingActivities_USD,PaymentsForRestructuring_USD,PaymentsOfDebtIssuanceCosts_USD,PaymentsOfDividends_USD,PaymentsOfDividendsCommonStock_USD,PaymentsOfDividendsPreferredStockAndPreferenceStock_USD,PaymentsOfStockIssuanceCosts_USD,PaymentsRelatedToTaxWithholdingForShareBasedCompensation_USD,PaymentsToAcquireBusinessesNetOfCashAcquired_USD,PaymentsToAcquirePropertyPlantAndEquipment_USD,PreferredStockConvertibleConversionRatio_pure,PreferredStockDividendRatePercentage_pure,PreferredStockDividendsIncomeStatementImpact_USD,PreferredStockDividendsPerShareCashPaid_USD/shares,PreferredStockLiquidationPreference_USD/shares,PreferredStockParOrStatedValuePerShare_USD/shares,PreferredStockSharesAuthorized_shares,PreferredStockSharesIssued_shares,PreferredStockSharesOutstanding_shares,PreferredStockValue_USD,PrepaidExpenseAndOtherAssetsCurrent_USD,ProceedsFromDebtMaturingInMoreThanThreeMonths_USD,ProceedsFromDebtNetOfIssuanceCosts_USD,ProceedsFromDivestitureOfBusinesses_USD,ProceedsFromIssuanceOfConvertiblePreferredStock_USD,ProceedsFromIssuanceOfLongTermDebt_USD,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock_USD,ProceedsFromPaymentsForOtherFinancingActivities_USD,ProceedsFromRepaymentsOfCommercialPaper_USD,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess_USD,ProceedsFromSaleOfOtherAssetsInvestingActivities_USD,ProceedsFromStockOptionsExercised_USD,ProductWarrantyAccrual_USD,ProductWarrantyAccrualAdditionsFromBusinessAcquisition_USD,ProductWarrantyAccrualClassifiedCurrent_USD,ProductWarrantyAccrualNoncurrent_USD,ProductWarrantyAccrualPayments_USD,ProductWarrantyAccrualWarrantiesIssued_USD,ProfitLoss_USD,PropertyPlantAndEquipmentGross_USD,PropertyPlantAndEquipmentNet_USD,ProvisionForDoubtfulAccounts_USD,PurchaseObligation_USD,PurchaseObligationDueInNextTwelveMonths_USD,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax_USD,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax_USD,ReclassificationFromAociCurrentPeriodTax_USD,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty_USD,RelatedPartyTransactionPurchasesFromRelatedParty_USD,RepaymentsOfCommercialPaper_USD,RepaymentsOfDebt_USD,RepaymentsOfDebtMaturingInMoreThanThreeMonths_USD,RepaymentsOfLongTermDebt_USD,ResearchAndDevelopmentExpense_USD,RestructuringCharges_USD,RestructuringReserve_USD,RestructuringSettlementAndImpairmentProvisions_USD,RetainedEarningsAccumulatedDeficit_USD,RevenueFromContractWithCustomerExcludingAssessedTax_USD,RevenueFromRelatedParties_USD,RevenueRemainingPerformanceObligation_USD,RevenueRemainingPerformanceObligationPercentage_pure,Revenues_USD,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability_USD,SalesRevenueNet_USD,SellingGeneralAndAdministrativeExpense_USD,ShareBasedCompensation_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOtherIncreasesDecreasesInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsOtherShareIncreaseDecreaseInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions_shares,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions_shares,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding_USD,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1_USD,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1_USD/shares,SharePrice_USD/shares,SharesPaidForTaxWithholdingForShareBasedCompensation_shares,ShorttermDebtFairValue_USD,StandardAndExtendedProductWarrantyAccrualForeignCurrencyTranslationGainLoss_USD,StandardProductWarrantyAccrual_USD,StandardProductWarrantyAccrualForeignCurrencyTranslationGainLoss_USD,StandardProductWarrantyAccrualPayments_USD,StandardProductWarrantyAccrualWarrantiesIssued_USD,StockholdersEquity_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_USD,StockIssuedDuringPeriodSharesStockOptionsExercised_shares,TaxCreditCarryforwardAmount_USD,TaxCreditCarryforwardValuationAllowance_USD,TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateProvisionalIncomeTaxExpenseBenefit_USD,TaxCutsAndJobsActOf2017IncompleteAccountingTransitionTaxForAccumulatedForeignEarningsProvisionalIncomeTaxExpense_USD,TaxCutsAndJobsActOf2017IncompleteAccountingTransitionTaxForAccumulatedForeignEarningsProvisionalLiability_USD,TranslationAdjustmentForNetInvestmentHedgeIncreaseDecreaseNetOfTax_USD,UndistributedEarningsOfForeignSubsidiaries_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsDecreasesResultingFromForeignCurrencyTranslation_USD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense_USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromForeignCurrencyTranslation_USD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsPeriodIncreaseDecrease_USD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_USD,ValuationAllowanceDeferredTaxAssetChangeInAmount_USD,WeightedAverageNumberDilutedSharesOutstandingAdjustment_shares,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfShareOutstandingBasicAndDiluted_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,ContractWithCustomerLiabilityIncreaseDecreaseForContractAcquiredInBusinessCombination_USD,ConversionOfStockSharesIssued1_shares,DebtInstrumentFaceAmount_USD,EquitySecuritiesFvNiGainLoss_USD,IncrementalCommonSharesAttributableToConversionOfDebtSecurities_shares,InterestOnConvertibleDebtNetOfTax_USD,PaymentsForRepurchaseOfCommonStock_USD,RepaymentsOfConvertibleDebt_USD,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased_shares,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_USD,TreasuryStockValue_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax_USD,EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount_USD,ForeignCurrencyTransactionGainLossBeforeTax_USD,MinorityInterestPeriodIncreaseDecrease_USD,TreasuryStockAcquiredAverageCostPerShare_USD/shares,TreasuryStockSharesAcquired_shares,TreasuryStockCommonValue_USD
2016-08-02,False,345577078,,,,644200000,948200000,,,,706000000,,1005200000,-800000,,44700000,10900000,7200000,,,,,,7787100000,2162000000,,,,,,,,,,,487200000,487200000.0,,,,,,,,,0.01,2000000000,345200000,345200000,3500000,229400000,,,,,,787000000,,,,,,,21400000,,32300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44100000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,,0.252,0.35,,,,,,,,,,53000000.0,,3700000,,18000000.0,,,,,,,,,,,,,,,,,,3962400000,9000000.0,4400000,,,,768100000,,,,,319400000,,,,,,,,80500000,,-12000000,-29900000,-20600000,,,36300000,5300000,,0.0,,726600000,,2700000.0,,204600000,557500000,269500000,83400000,,,,,,,,,,,7787100000,1350200000,,,,3374800000,,3464000000.0,,,1800000000.0,750000000.0,,800000000.0,,,,,3374800000.0,3100000,69200000,,-69800000,,487800000,,,,,,,,,,40.0,,,2.0,,,,322100000,,,,,,,,,,,,,,,,,,,,402100000,,,,,-10600000,-9500000,-1100000,,689700000,,,-4400000.0,,,3000000000.0,,,,5000000.0,12800000,61400000,,,,,,0.01,15000000.0,0.0,0.0,0.0,169100000,,,,,3370100000.0,,,,,,,,,,,,,238900000,,534000000,,,,,,,59100000.0,,,,,,96700000,,,,,,10000000.0,,,,,1555100000.0,349300000,22400000,200000.0,0.0,400000.0,0.0,1200000.0,0.0,100000.0,0.0,,,,71000000.0,600000.0,0.0,1400000.0,,,5300000.0,,114500000.0,2100000.0,0.0,184300000.0,5100000.0,0.0,0.0,0.0,,,,188400000.0,,0.0,,55000.0,,,59700000.0,-400000.0,30500000.0,28800000.0,2369300000,2372400000,1300000.0,,,,,,,,,,,,,,,,,,,,,,345200000.0,,,,,,,,,,,,,,,,,,,
