filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityListingParValuePerShare_pure,EntityListingParValuePerShare_USD/shares,EntityNumberOfEmployees_pure,EntityPublicFloat_USD,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent_USD,AccountsPayableAndOtherAccruedLiabilities_USD,AccountsReceivableNet_USD,AccruedIncomeTaxes_USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_USD,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax_USD,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AdditionalPaidInCapitalCommonStock_USD,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_USD,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation_USD,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet_USD,AdministrativeServicesRevenue_USD,AllocatedShareBasedCompensationExpense_USD,AmortizationOfIntangibleAssets_USD,AmountOfRestrictedNetAssetsForConsolidatedAndUnconsolidatedSubsidiaries_USD,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_shares,AssetManagementFees_USD,Assets_USD,AssetsUnderManagementAverageBalance_USD,AssetsUnderManagementCarryingAmount_USD,AvailableForSaleDebtSecuritiesAmortizedCostBasis_USD,AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedGainBeforeTax_USD,AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax_USD,AvailableForSaleEquitySecuritiesAmortizedCostBasis_USD,AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss_USD,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss_USD,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue_USD,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss_USD,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue_USD,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue_USD,AvailableForSaleSecuritiesDebtSecurities_USD,AvailableForSaleSecuritiesEquitySecurities_USD,AvailableForSaleSecuritiesGrossRealizedGains_USD,AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions_pure,AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsLessThanOneYear_security,AvailableForSaleSecuritiesTransfersToTradingGrossGains_USD,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1_security,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsGreaterThanOrEqualToOneYear_security,CashAndCashEquivalentsAtCarryingValue_USD,CashAndCashEquivalentsPeriodIncreaseDecrease_USD,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CommonStockDividendsPerShareDeclared_pure,CommonStockDividendsPerShareDeclared_USD/shares,CommonStockParOrStatedValuePerShare_pure,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockSharesOutstanding_shares,CommonStockValue_USD,ComprehensiveIncomeNetOfTax_USD,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest_USD,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest_USD,ConcentrationRiskPercentage_pure,CostMethodInvestments_USD,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption_USD,CurrentFederalTaxExpenseBenefit_USD,CurrentForeignTaxExpenseBenefit_USD,CurrentStateAndLocalTaxExpenseBenefit_USD,DebtInstrumentFairValue_USD,DeconsolidationGainOrLossAmount_USD,DeferredCompensationArrangementWithIndividualRecordedLiability_USD,DeferredIncomeTaxAssetsNet_USD,DeferredIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxLiabilities_USD,DeferredTaxAssetsGross_USD,DeferredTaxAssetsLiabilitiesNet_USD,DeferredTaxAssetsOther_USD,DeferredTaxAssetsOtherComprehensiveLoss_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses_USD,DeferredTaxAssetsUnrealizedCurrencyLosses_USD,DeferredTaxLiabilities_USD,DeferredTaxLiabilitiesOther_USD,DeferredTaxLiabilitiesOtherComprehensiveIncome_USD,DeferredTaxLiabilitiesPropertyPlantAndEquipment_USD,DeferredTaxLiabilityNotRecognizedCumulativeAmountOfTemporaryDifference_USD,DefinedContributionPlanCostRecognized_USD,DepositsFairValueDisclosure_USD,DepreciationNonproduction_USD,DistributionAndServicingFees_USD,DistributionFees_USD,Dividends_USD,DividendsCash_USD,DividendsCommonStockCash_USD,DividendsPayableAmountPerShare_USD/shares,DividendsPayableCurrentAndNoncurrent_USD,DividendsSharebasedCompensationPaidInKind_USD,EarningsPerShareBasic_pure,EarningsPerShareBasic_USD/shares,EarningsPerShareDiluted_pure,EarningsPerShareDiluted_USD/shares,EffectiveIncomeTaxRateContinuingOperations_pure,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate_pure,EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense_pure,EffectiveIncomeTaxRateReconciliationOtherAdjustments_pure,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes_pure,EffectiveIncomeTaxRateReconciliationTaxCutsAndJobsActOf2017Percent_pure,EffectOfExchangeRateOnCashAndCashEquivalents_USD,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,EmployeeRelatedLiabilitiesCurrentAndNoncurrent_USD,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized_USD,EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions_USD,EquityMethodInvestments_USD,EquitySecuritiesFvNiUnrealizedGainLoss_USD,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities_USD,FeesAndCommissions_USD,FeesAndCommissionsOther_USD,FinancialServicesRevenue_USD,FiniteLivedIntangibleAssetsNet_USD,ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue_USD,GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments_USD,Goodwill_USD,GoodwillGross_USD,GrossProfit_USD,HeldToMaturitySecurities_USD,ImpairmentOfInvestments_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments_USD,IncomeTaxExpenseBenefit_USD,IncomeTaxExpenseBenefitContinuingOperations_USD,IncomeTaxesPaid_USD,IncomeTaxesPaidNet_USD,IncomeTaxReceivable_USD,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities_USD,IncreaseDecreaseInAccountsReceivable_USD,IncreaseDecreaseInOperatingCapital_USD,IncreaseDecreaseInOtherOperatingCapitalNet_USD,IncreaseDecreaseInTimeDeposits_USD,IncreaseDecreaseInTradingSecurities_USD,InterestAndDividendIncomeSecuritiesAvailableForSale_USD,InterestExpenseTimeDeposits_USD,InterestIncomeExpenseNet_USD,InvestmentAdvisoryFees_USD,InvestmentAdvisoryManagementAndAdministrativeFees_USD,InvestmentIncomeDividend_USD,InvestmentIncomeInterest_USD,InvestmentIncomeNonoperating_USD,Investments_USD,LaborAndRelatedExpense_USD,LeaseAndRentalExpense_USD,LesseeOperatingLeaseLiabilityPaymentsDue_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,Liabilities_USD,LiabilitiesAndStockholdersEquity_USD,MarketingAndAdvertisingExpense_USD,MoneyMarketFundsAtCarryingValue_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations_USD,NetIncomeLoss_USD,NetIncomeLossAttributableToRedeemableNoncontrollingInterest_USD,NetIncomeLossAvailableToCommonStockholdersBasic_USD,NetIncomeLossAvailableToCommonStockholdersDiluted_USD,NetRealizedOrUnrealizedGainLossOnTradingSecurities_USD,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnDilutedEarningsPerShare_pure,NoncontrollingInterestDecreaseFromDeconsolidation_USD,NoninterestExpenseDistributionAndServicingFees_USD,NonoperatingIncomeExpense_USD,NumberOfOperatingSegments_Segment,NumberOfReportableSegments_Segment,NumberOfReportingUnits_reporting_unit,OccupancyNet_USD,OperatingExpenses_USD,OperatingIncomeLoss_USD,OperatingLeaseExpense_USD,OperatingLeaseLiability_USD,OperatingLeasePayments_USD,OperatingLeaseRightOfUseAsset_USD,OperatingLeasesFutureMinimumPaymentsDueCurrent_USD,OperatingLeasesFutureMinimumPaymentsDueInFiveYears_USD,OperatingLeasesFutureMinimumPaymentsDueInFourYears_USD,OperatingLeasesFutureMinimumPaymentsDueInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsDueInTwoYears_USD,OperatingLeasesFutureMinimumPaymentsDueThereafter_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OtherAccruedLiabilitiesCurrentAndNoncurrent_USD,OtherAssets_USD,OtherCommitment_USD,OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentBeforeTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeAvailableForSaleSecuritiesTax_USD,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentBeforeTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeAvailableforsaleSecuritiesTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax_USD,OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax_USD,OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax_USD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsAndTax_USD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax_USD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesBeforeReclassificationAdjustmentsTax_USD,OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax_USD,OtherComprehensiveIncomeLossBeforeTax_USD,OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationBeforeTax_USD,OtherComprehensiveIncomeLossNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest_USD,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForWritedownOfSecuritiesBeforeTax_USD,OtherComprehensiveIncomeLossTax_USD,OtherComprehensiveIncomeLossTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1_USD,OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax_USD,OtherComprehensiveIncomeReclassificationAdjustmentForWriteDownOfSecuritiesIncludedInNetIncomeBeforeTax_USD,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax_USD,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax_USD,OtherCostAndExpenseOperating_USD,OtherGeneralAndAdministrativeExpense_USD,OtherInvestments_USD,OtherNoncashIncomeExpense_USD,OtherNonoperatingIncomeExpense_USD,OtherPreferredStockDividendsAndAdjustments_USD,OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNetAvailableforsaleSecurities_USD,ParticipatingSecuritiesDistributedAndUndistributedEarnings_USD,ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic_USD,ParticipatingSecuritiesDistributedAndUndistributedEarningsLossDiluted_USD,PaymentsForProceedsFromOtherInvestingActivities_USD,PaymentsForRepurchaseOfCommonStock_USD,PaymentsOfDividends_USD,PaymentsOfDividendsCommonStock_USD,PaymentsToAcquireAvailableForSaleSecuritiesDebt_USD,PaymentsToAcquireAvailableForSaleSecuritiesEquity_USD,PaymentsToAcquireEquityMethodInvestments_USD,PaymentsToAcquireInvestments_USD,PaymentsToAcquireOtherInvestments_USD,PaymentsToAcquirePropertyPlantAndEquipment_USD,PreferredStockParOrStatedValuePerShare_pure,PreferredStockParOrStatedValuePerShare_USD/shares,PreferredStockSharesAuthorized_shares,PreferredStockSharesIssued_shares,PreferredStockValue_USD,PrepaidExpenseAndOtherAssets_USD,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities_USD,ProceedsFromMinorityShareholders_USD,ProceedsFromPaymentsForTradingSecurities_USD,ProceedsFromPaymentsToMinorityShareholders_USD,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities_USD,ProceedsFromSaleAndMaturityOfOtherInvestments_USD,ProceedsFromSaleMaturityAndCollectionsOfInvestments_USD,ProceedsFromSaleOfAvailableForSaleSecuritiesEquity_USD,ProceedsFromSaleOfOtherInvestments_USD,ProceedsFromStockOptionsExercised_USD,ProfitLoss_USD,PropertyPlantAndEquipmentGross_USD,PropertyPlantAndEquipmentNet_USD,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax_USD,RedeemableNoncontrollingInterestEquityCarryingAmount_USD,RestrictedStockExpense_USD,RestrictedStockValueSharesIssuedNetOfTaxWithholdings_USD,RetainedEarningsUnappropriated_USD,RevenueFromAdministrativeServices_USD,RevenueFromContractWithCustomerExcludingAssessedTax_USD,Revenues_USD,RevenuesNetOfInterestExpense_USD,ShareBasedCompensation_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriodWeightedAverageGrantDateFairValue_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriodWeightedAverageGrantDateFairValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTerm_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTerm_years,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageRemainingContractualTerm_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageRemainingContractualTerm_years,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecrease_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm_years,ShareBasedCompensationArrangementByShareBasedPaymentAwardPlanModificationIncrementalCompensationCost_USD,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice_USD/shares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1_USD,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm1_years,StockholdersEquity_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_USD,StockIssuedDuringPeriodSharesStockOptionsExercised_shares,StockIssuedDuringPeriodValueOther_USD,StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures_USD,StockIssuedDuringPeriodValueRestrictedStockAwardGross_USD,StockIssuedDuringPeriodValueShareBasedCompensation_USD,StockIssuedDuringPeriodValueStockOptionsExercised_USD,StockOptionPlanExpense_USD,StockRepurchasedDuringPeriodValue_USD,StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased_shares,TaxCutsAndJobsActOf2017IncomeTaxExpenseBenefit_USD,TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateProvisionalIncomeTaxExpenseBenefit_USD,TaxCutsAndJobsActOf2017ReclassificationFromAociToRetainedEarningsTaxEffect_USD,TimeDeposits_USD,TradingSecurities_USD,TradingSecuritiesDebt_USD,TradingSecuritiesEquity_USD,UndistributedEarningsOfForeignSubsidiaries_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued_USD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_USD,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate_USD,UnusualOrInfrequentItemLossGross_USD,UnusualOrInfrequentItemNetOfInsuranceProceeds_USD,VariableInterestEntityConsolidatedCarryingAmountAssets_USD,VariableInterestEntityConsolidatedCarryingAmountLiabilities_USD,VariableLeaseCost_USD,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,BusinessCombinationContingentConsiderationLiability_USD,DeferredTaxLiabilitiesInvestments_USD,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo_USD,GoodwillAcquiredDuringPeriod_USD,GoodwillImpairmentLoss_USD,IntangibleAssetsNetExcludingGoodwill_USD,IntangibleAssetsNetIncludingGoodwill_USD,MinorityInterest_USD,NoncontrollingInterestIncreaseFromBusinessCombination_USD,PaymentsToAcquireBusinessesNetOfCashAcquired_USD,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1_USD,DepreciationDepletionAndAmortization_USD,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings_USD,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInOtherComprehensiveIncome_USD,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue_USD,GoodwillPurchaseAccountingAdjustments_USD,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders_USD,AmortizationOfAcquisitionCosts_USD,DeferredTaxAssetsInvestments_USD,ImpairmentOfIntangibleAssetsFinitelived_USD
2009-07-24,False,256122935,0.2,,4875.0,13960000000.0,81100000.0,,198000000.0,20600000.0,,50300000.0,,,395000000,,8500000.0,,,,200000.0,,,360300000.0,2956400000,,,,,,,,,,,,,182700000.0,558300000.0,,,,,,,667400000,48300000.0,,,,0.25,,0.2,,750000000,,256022000.0,51200000,,,211600000.0,0.1,40300000.0,,,,,172900000.0,,,,,,,,,,,,,,,,,,,,,,16600000.0,,,,,-128000000.0,,,,0.39,,0.38,,,,,,,,,,,105800000.0,126500000,,300000.0,,8800000.0,81300000.0,,1900000.0,,,,665700000.0,,442200000.0,,36100000.0,,161800000.0,61800000.0,,,,,,,-8000000.0,,11000000.0,,,1300000.0,,,,,,7900000.0,,199700000,,,,,,,,,,,376300000,2956400000,13700000,,-157000000.0,,-64500000.0,,269800000.0,,,,,,,0.01,,,,,,,24400000.0,288300000,153900000,,,,,,,,,,,,,,,,52800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33900000.0,,42100000.0,,,,,,,,2300000.0,58900000.0,,128000000.0,40200000.0,24200000.0,,,,65300000,0.2,,20000000,0.0,0.0,167900000.0,,,,,28300000.0,,,39200000.0,,10100000.0,100000000.0,,474300000.0,,,,,2083600000,,,443500000.0,,44000000.0,49.79,,,27.95,,48.03,,,55.13,,,,,,,,21875361,29.75,,,,-1547784.0,,18.69,,,,,-753174.0,43.26,,,,,,,,40118591,,36.39,,,,,,,,,,,,2580100000.0,,,0.0,0.0,0.0,10100000.0,,-54900000.0,,,,,168800000.0,,,1500000.0,,,,,,,,,,,,,,261700000.0,255200000.0,,,,,,,,,,,,,,,,,,,,,,,,
