filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityPublicFloat_USD,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent_USD,AccountsPayableAndOtherAccruedLiabilitiesCurrent_USD,AccountsPayableTradeCurrent_USD,AccountsPayableTradeCurrentAndNoncurrent_USD,AccountsReceivableGross_USD,AccountsReceivableNet_USD,AccountsReceivableNetCurrent_USD,AccretionAmortizationOfDiscountsAndPremiumsInvestments_USD,AccruedEmployeeBenefitsCurrent_USD,AccruedVacationCurrentAndNoncurrent_USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AcquisitionCosts_USD,AdditionalPaidInCapitalCommonStock_USD,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature_USD,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt_USD,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_USD,AdjustmentsToAdditionalPaidInCapitalWarrantIssued_USD,AdvertisingExpense_USD,AllocatedShareBasedCompensationExpense_USD,AllowanceForDoubtfulAccountsReceivable_USD,AmortizationOfDebtDiscountPremium_USD,AmortizationOfFinancingCosts_USD,AmortizationOfIntangibleAssets_USD,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_shares,AssetRetirementObligation_USD,Assets_USD,AssetsCurrent_USD,AssetsFairValueDisclosure_USD,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax_USD,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax_USD,AvailableForSaleDebtSecuritiesAmortizedCostBasis_USD,AvailableForSaleEquitySecuritiesGrossUnrealizedGain_USD,AvailableForSaleSecurities_USD,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax_USD,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax_USD,AvailableForSaleSecuritiesAmortizedCost_USD,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue_USD,AvailableForSaleSecuritiesCurrent_USD,AvailableForSaleSecuritiesDebtSecurities_USD,AvailableForSaleSecuritiesDebtSecuritiesCurrent_USD,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent_USD,AvailableForSaleSecuritiesFairValueDisclosure_USD,AvailableForSaleSecuritiesGrossUnrealizedGains_USD,AvailableForSaleSecuritiesGrossUnrealizedLoss_USD,AvailableForSaleSecuritiesGrossUnrealizedLosses1_USD,AvailableForSaleSecuritiesNoncurrent_USD,AvailableforsaleSecuritiesGrossUnrealizedGain_USD,BusinessAcquisitionContingentConsiderationAtFairValue_USD,BusinessAcquisitionContingentConsiderationSharesIssuable_shares,BusinessAcquisitionCostOfAcquiredEntityOtherNoncashConsideration_USD,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice_USD,BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned_USD,BusinessAcquisitionPercentageOfVotingInterestsAcquired_pure,BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets_USD,BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet_USD,BusinessAcquisitionPurchasePriceAllocationGoodwillAmount_USD,BusinessCombinationConsiderationTransferred1_USD,BusinessCombinationContingentConsiderationLiability_USD,CapitalExpendituresIncurredButNotYetPaid_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashAndCashEquivalentsPeriodIncreaseDecrease_USD,CashCashEquivalentsAndShortTermInvestments_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CashEquivalentsAtCarryingValue_USD,CommonStockCapitalSharesReservedForFutureIssuance_shares,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockSharesOutstanding_shares,CommonStockValueOutstanding_USD,ComprehensiveIncomeNetOfTax_USD,ConcentrationRiskPercentage1_pure,ContractualObligation_USD,ContractWithCustomerLiabilityCurrent_USD,ContractWithCustomerLiabilityNoncurrent_USD,ContractWithCustomerLiabilityRevenueRecognized_USD,ConvertibleDebtFairValueDisclosures_USD,ConvertibleLongTermNotesPayable_USD,CostOfGoodsAndServicesSold_USD,CostOfGoodsSold_USD,CostOfRevenue_USD,CurrentFederalTaxExpenseBenefit_USD,CurrentForeignTaxExpenseBenefit_USD,CurrentIncomeTaxExpenseBenefit_USD,CurrentStateAndLocalTaxExpenseBenefit_USD,DebtAndEquitySecuritiesGainLoss_USD,DebtAndEquitySecuritiesRealizedGainLoss_USD,DebtAndEquitySecuritiesUnrealizedGainLoss_USD,DebtConversionConvertedInstrumentAmount1_USD,DebtInstrumentFaceAmount_USD,DebtInstrumentUnamortizedDiscount_USD,DebtInstrumentUnusedBorrowingCapacityAmount_USD,DebtIssuanceCosts_USD,DeferredFederalIncomeTaxExpenseBenefit_USD,DeferredForeignIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxAssetsNet_USD,DeferredIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxLiabilities_USD,DeferredRentCreditNoncurrent_USD,DeferredRevenue_USD,DeferredRevenueCurrent_USD,DeferredRevenueNoncurrent_USD,DeferredRevenueRevenueRecognized1_USD,DeferredStateAndLocalIncomeTaxExpenseBenefit_USD,DeferredTaxAssetsGoodwillAndIntangibleAssets_USD,DeferredTaxAssetsGross_USD,DeferredTaxAssetsLiabilitiesNet_USD,DeferredTaxAssetsNet_USD,DeferredTaxAssetsOperatingLossCarryforwards_USD,DeferredTaxAssetsOperatingLossCarryforwardsDomestic_USD,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal_USD,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration_USD,DeferredTaxAssetsOther_USD,DeferredTaxAssetsTaxCreditCarryforwards_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost_USD,DeferredTaxAssetsTaxDeferredExpenseOther_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities_USD,DeferredTaxAssetsValuationAllowance_USD,DeferredTaxLiabilities_USD,DeferredTaxLiabilitiesGoodwillAndIntangibleAssets_USD,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets_USD,DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries_USD,DefinedContributionPlanCostRecognized_USD,DefinedContributionPlanEmployerMatchingContributionPercent_pure,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch_pure,DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent_pure,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent_pure,Depreciation_USD,DepreciationAndAmortization_USD,DepreciationDepletionAndAmortization_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareBasicAndDiluted_USD/shares,EarningsPerShareDiluted_USD/shares,EffectiveIncomeTaxRateContinuingOperations_pure,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance_pure,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost_pure,EffectiveIncomeTaxRateReconciliationOtherAdjustments_pure,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes_pure,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch_pure,EffectOfExchangeRateOnCashAndCashEquivalents_USD,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,EmployeeRelatedLiabilitiesCurrent_USD,EmployeeRelatedLiabilitiesCurrentAndNoncurrent_USD,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized_USD,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions_USD,EntityWideRevenueMajorCustomerAmount_USD,EquityMethodInvestmentRealizedGainLossOnDisposal_USD,EquitySecuritiesFvNi_USD,EquitySecuritiesFvNiCost_USD,EquitySecuritiesFvNiUnrealizedGain_USD,EquitySecuritiesFvNiUnrealizedLoss_USD,FairValueAssetsLevel1ToLevel2TransfersAmount_USD,FairValueLevel1ToLevel2TransfersAmount_USD,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings_USD,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases_USD,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements_USD,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue_USD,FinanceLeaseInterestExpense_USD,FinanceLeaseInterestPaymentOnLiability_USD,FinanceLeaseLiability_USD,FinanceLeaseLiabilityCurrent_USD,FinanceLeaseLiabilityNoncurrent_USD,FinanceLeaseLiabilityPaymentsDue_USD,FinanceLeaseLiabilityPaymentsDueAfterYearFive_USD,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths_USD,FinanceLeaseLiabilityPaymentsDueYearFive_USD,FinanceLeaseLiabilityPaymentsDueYearFour_USD,FinanceLeaseLiabilityPaymentsDueYearThree_USD,FinanceLeaseLiabilityPaymentsDueYearTwo_USD,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,FinanceLeaseLiabilityUndiscountedExcessAmount_USD,FinanceLeasePrincipalPayments_USD,FinanceLeaseRightOfUseAsset_USD,FinanceLeaseRightOfUseAssetAmortization_USD,FinanceLeaseWeightedAverageDiscountRatePercent_pure,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo_USD,FiniteLivedIntangibleAssetsNet_USD,FinitelivedIntangibleAssetsAcquired1_USD,ForeignEarningsRepatriated_USD,FurnitureAndFixturesGross_USD,GainLossOnDispositionOfAssets_USD,GainLossOnDispositionOfProperty_USD,GainLossOnSaleOfEquityInvestments_USD,GainLossOnSaleOfPropertyPlantEquipment_USD,GainLossOnSaleOfSecuritiesNet_USD,GainsLossesOnExtinguishmentOfDebt_USD,Goodwill_USD,GoodwillAndIntangibleAssetImpairment_USD,GoodwillImpairedAccumulatedImpairmentLoss_USD,GrossProfit_USD,ImpairmentOfIntangibleAssetsFinitelived_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments_USD,IncomeLossFromContinuingOperationsPerBasicShare_USD/shares,IncomeLossFromContinuingOperationsPerDilutedShare_USD/shares,IncomeTaxExpenseBenefit_USD,IncomeTaxesPaid_USD,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance_USD,IncomeTaxReconciliationChangeInEnactedTaxRate_USD,IncomeTaxReconciliationForeignIncomeTaxRateDifferential_USD,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate_USD,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost_USD,IncomeTaxReconciliationOtherAdjustments_USD,IncomeTaxReconciliationOtherReconcilingItems_USD,IncomeTaxReconciliationStateAndLocalIncomeTaxes_USD,IncomeTaxReconciliationTaxCreditsResearch_USD,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities_USD,IncreaseDecreaseInAccountsReceivable_USD,IncreaseDecreaseInDeferredRevenue_USD,IncreaseDecreaseInEmployeeRelatedLiabilities_USD,IncreaseDecreaseInInventories_USD,IncreaseDecreaseInOtherDeferredLiability_USD,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets_USD,IncreaseDecreaseInRestrictedCash_USD,IncrementalCommonSharesAttributableToContingentlyIssuableShares_shares,IntangibleAssetsNetExcludingGoodwill_USD,InterestAndOtherIncome_USD,InterestExpense_USD,InterestExpenseDebt_USD,InterestExpenseDebtExcludingAmortization_USD,InterestIncomeOther_USD,InterestPaid_USD,InterestPaidNet_USD,InventoryFinishedGoods_USD,InventoryFinishedGoodsNetOfReserves_USD,InventoryNet_USD,InventoryRawMaterials_USD,InventoryRawMaterialsNetOfReserves_USD,InventoryWorkInProcess_USD,InventoryWorkInProcessNetOfReserves_USD,InventoryWriteDown_USD,InvestmentIncomeInterest_USD,InvestmentsFairValueDisclosure_USD,LeaseAndRentalExpense_USD,LeaseCost_USD,LeaseholdImprovementsGross_USD,LesseeOperatingLeaseLiabilityPaymentsDue_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,LettersOfCreditOutstandingAmount_USD,Liabilities_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,LineOfCredit_USD,LineOfCreditFacilityInterestRateAtPeriodEnd_pure,LineOfCreditFacilityRemainingBorrowingCapacity_USD,LinesOfCreditCurrent_USD,LitigationReserve_USD,LongTermDebt_USD,LongTermDebtFairValue_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_USD,LossContingencyAccrualAtCarryingValue_USD,MachineryAndEquipmentGross_USD,MarketableSecurities_USD,MarketableSecuritiesUnrealizedGainLoss_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetIncomeLoss_USD,NetIncomeLossAvailableToCommonStockholdersDiluted_USD,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification_USD,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1_USD,NumberOfReportableSegments_pure,NumberOfReportableSegments_segment,OperatingExpenses_USD,OperatingIncomeLoss_USD,OperatingLeaseCost_USD,OperatingLeaseLiability_USD,OperatingLeaseLiabilityCurrent_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeasePayments_USD,OperatingLeaseRightOfUseAsset_USD,OperatingLeasesFutureMinimumPaymentsDue_USD,OperatingLeasesFutureMinimumPaymentsDueCurrent_USD,OperatingLeasesFutureMinimumPaymentsDueInFiveYears_USD,OperatingLeasesFutureMinimumPaymentsDueInFourYears_USD,OperatingLeasesFutureMinimumPaymentsDueInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsDueInTwoYears_USD,OperatingLeasesFutureMinimumPaymentsDueThereafter_USD,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear_USD,OperatingLeasesRentExpenseNet_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OtherAccruedLiabilitiesCurrent_USD,OtherAccruedLiabilitiesCurrentAndNoncurrent_USD,OtherAssetsFairValueDisclosure_USD,OtherAssetsNoncurrent_USD,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax_USD,OtherDepreciationAndAmortization_USD,OtherEmployeeRelatedLiabilitiesCurrentAndNoncurrent_USD,OtherLiabilitiesNoncurrent_USD,OtherNoncashExpense_USD,OtherNoncashIncomeExpense_USD,OtherNonoperatingIncomeExpense_USD,OtherSignificantNoncashTransactionValueOfConsiderationGiven1_USD,OtherSignificantNoncashTransactionValueOfConsiderationReceived1_USD,OtherSundryLiabilitiesNoncurrent_USD,PaidInKindInterest_USD,PaymentForContingentConsiderationLiabilityFinancingActivities_USD,PaymentsForProceedsFromOtherInvestingActivities_USD,PaymentsForProceedsFromPreviousAcquisition_USD,PaymentsForProceedsFromTenantAllowance_USD,PaymentsForRepurchaseOfCommonStock_USD,PaymentsOfDebtIssuanceCosts_USD,PaymentsToAcquireAvailableForSaleSecuritiesDebt_USD,PaymentsToAcquireBusinessesNetOfCashAcquired_USD,PaymentsToAcquireOtherInvestments_USD,PaymentsToAcquirePropertyPlantAndEquipment_USD,PreferredStockParOrStatedValuePerShare_USD/shares,PreferredStockSharesAuthorized_shares,PreferredStockSharesIssued_shares,PreferredStockSharesOutstanding_shares,PreferredStockValueOutstanding_USD,PrepaidExpenseAndOtherAssetsCurrent_USD,PriorPeriodReclassificationAdjustment_USD,ProceedsFromConvertibleDebt_USD,ProceedsFromIssuanceOfCommonStock_USD,ProceedsFromIssuanceOfLongTermDebt_USD,ProceedsFromIssuanceOfWarrants_USD,ProceedsFromLinesOfCredit_USD,ProceedsFromLongTermLinesOfCredit_USD,ProceedsFromPaymentsForOtherFinancingActivities_USD,ProceedsFromRepaymentsOfLinesOfCredit_USD,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities_USD,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt_USD,ProceedsFromSaleOfPropertyPlantAndEquipment_USD,ProductWarrantyAccrualPayments_USD,PropertyPlantAndEquipmentGross_USD,PropertyPlantAndEquipmentNet_USD,RecordedUnconditionalPurchaseObligationDueWithinOneYear_USD,RepaymentsOfLongTermDebt_USD,RepaymentsOfLongTermLinesOfCredit_USD,RepaymentsOfSecuredDebt_USD,ResearchAndDevelopmentExpense_USD,RestrictedCash_USD,RestrictedCashAndCashEquivalents_USD,RestrictedCashAndCashEquivalentsAtCarryingValue_USD,RestrictedCashAndCashEquivalentsNoncurrent_USD,RestructuringCharges_USD,RestructuringReserve_USD,RetainedEarningsAccumulatedDeficit_USD,RevenueFromContractWithCustomerExcludingAssessedTax_USD,RevenueFromGrants_USD,RevenueRecognitionSalesReturnsReserveForSalesReturns_USD,Revenues_USD,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability_USD,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability_USD,SalesRevenueGoodsNet_USD,SalesRevenueNet_USD,SecuredDebtCurrent_USD,SecuredLongTermDebt_USD,SelfInsuranceReserve_USD,SellingGeneralAndAdministrativeExpense_USD,ShareBasedCompensation_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardMaximumEmployeeSubscriptionRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageRemainingContractualTerm_years,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod_shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice_USD/shares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1_USD,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm1_years,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1_USD,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue_USD/shares,ShortTermLeaseCost_USD,StandardProductWarrantyAccrual_USD,StandardProductWarrantyAccrualWarrantiesIssued_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_USD,StockIssued1_USD,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities_shares,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans_shares,StockIssuedDuringPeriodSharesStockOptionsExercised_shares,StockIssuedDuringPeriodValueAcquisitions_USD,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities_USD,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments_USD,StockIssuedDuringPeriodValueEmployeeBenefitPlan_USD,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan_USD,StockIssuedDuringPeriodValueNewIssues_USD,StockIssuedDuringPeriodValuePurchaseOfAssets_USD,StockIssuedDuringPeriodValueShareBasedCompensation_USD,TreasuryStockShares_shares,TreasuryStockSharesAcquired_shares,TreasuryStockValue_USD,TreasuryStockValueAcquiredCostMethod_USD,UnamortizedDebtIssuanceExpense_USD,UnbilledContractsReceivable_USD,UndistributedEarningsOfForeignSubsidiaries_USD,UnrealizedGainLossOnInvestments_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesExpense_USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_USD,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate_USD,ValuationAllowanceAmount_USD,ValuationAllowanceDeferredTaxAssetChangeInAmount_USD,ValuationAllowancesAndReservesBalance_USD,ValuationAllowancesAndReservesChargedToCostAndExpense_USD,ValuationAllowancesAndReservesRecoveries_USD,VariableLeaseCost_USD,WeightedAverageNumberDilutedSharesOutstandingAdjustment_shares,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfShareOutstandingBasicAndDiluted_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,DeferredIncomeTaxLiabilitiesNet_USD,DeferredTaxAssetsTaxDeferredExpense_USD,DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross_USD,EquitySecuritiesFvNiRealizedGainLoss_USD,GoodwillImpairmentLoss_USD,GoodwillPurchaseAccountingAdjustments_USD,ImpairmentOfIntangibleAssetsExcludingGoodwill_USD,IncomeTaxReconciliationTaxCreditsForeign_USD,StockholdersEquity_USD,DepositAssets_USD,IncreaseDecreaseInPrepaidTaxes_USD,InterestOnConvertibleDebtNetOfTax_USD,NetIncomeLossAttributableToParentDiluted_USD,IncomeTaxesReceivable_USD,OtherAssetsCurrent_USD,PrepaidExpenseCurrent_USD,StockholdersEquityNoteStockSplitConversionRatio1_pure,TreasuryStockCommonShares_shares,TreasuryStockCommonValue_USD,ConvertibleNotesPayableCurrent_USD,DebtSecuritiesAvailableForSaleRealizedGainLoss_USD,DeferredTaxAssetsInProcessResearchAndDevelopment_USD,DeferredTaxLiabilitiesOther_USD,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount_USD,FiniteLivedIntangibleAssetsAccumulatedAmortization_USD,FiniteLivedIntangibleAssetsGross_USD,ImpairmentOfLongLivedAssetsHeldForUse_USD,OperatingLeaseImpairmentLoss_USD,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization_USD,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization_USD,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization_USD,DeferredCompensationLiabilityCurrent_USD,LongTermInvestments_USD,TreasuryStockAcquiredAverageCostPerShare_USD/shares
2011-08-03,False,67333395,,,4965000,,,,,,-316000.0,,,,-101000,,487203000,,,,,,,,0.0,0.0,,,,136369000,123980000,,,,,,,,,,,,,71139000.0,,,,,,,,,,,,,,,,,,,,33889000,29000000.0,,,,,,0.001,100000000,67614000,67331000,68000,,,,,,,,,,8351000.0,9546000.0,,,,,,,,,,,,,,,,,,,,2333000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698000,,-0.11,,,,,,,,,,-41000.0,,6403000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,11871000,,,,,,,,,,,,,,,,,,,-385000,2023000,-1191000.0,673000,-1854000,-24000,171000,,,,,3000,,,,,,,,6258000,,,,,,25000.0,,,,,,,,,,,,,,,14794000,136369000,13776000,,,,75000.0,,,,,,,,,,,,73179000,-32323000,-11815000,-7367000,,,,,,19260000,-7389000,,,,,,,,,,,,,,,,,,,,98000.0,,,,,,,,,1018000,,,,,,,,,,,,,,49430000,,,2951000,0.001,5000000,0.0,0.0,0,3011000,,,73629000,,,,,,,,20058000.0,,,,12016000.0,,,,450000.0,7016000,,,989000.0,275000.0,,,-365595000,,,,21417000.0,,,15179000.0,,,,,12244000,6205000,,,,,,,,,,,,,,,,,,,,,,,,,,,,121575000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
