filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityPublicFloat_USD,AccountsPayableCurrent_USD,AccountsPayableFairValueDisclosure_USD,AccountsReceivableNetCurrent_USD,AccruedLiabilitiesCurrent_USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AdditionalPaidInCapital_USD,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_USD,AdvancesOnInventoryPurchases_USD,AllocatedShareBasedCompensationExpense_USD,AllowanceForDoubtfulAccountsReceivable_USD,AllowanceForDoubtfulAccountsReceivableCurrent_USD,AllowanceForDoubtfulAccountsReceivableRecoveries_USD,AllowanceForDoubtfulAccountsReceivableWriteOffs_USD,AllowanceForNotesAndLoansReceivableCurrent_USD,AmortizationOfIntangibleAssets_USD,AssetImpairmentCharges_USD,Assets_USD,AssetsCurrent_USD,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsDisposalGroupIncludingDiscontinuedOperations_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1_USD,CommonStockDividendsPerShareDeclared_USD/shares,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockValue_USD,ComprehensiveIncomeNetOfTax_USD,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest_USD,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest_USD,ContractWithCustomerLiabilityCurrent_USD,ConvertiblePreferredDividendsNetOfTax_USD,CostOfGoodsAndServicesSold_USD,CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease_USD,CurrentFederalTaxExpenseBenefit_USD,CurrentForeignTaxExpenseBenefit_USD,CurrentIncomeTaxExpenseBenefit_USD,DebtSecuritiesTradingRealizedGainLoss_USD,DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible_USD,DeferredFederalIncomeTaxExpenseBenefit_USD,DeferredFinanceCostsNet_USD,DeferredForeignIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxAssetsNet_USD,DeferredIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxesAndTaxCredits_USD,DeferredIncomeTaxLiabilities_USD,DeferredIncomeTaxLiabilitiesNet_USD,DeferredTaxAssetsGross_USD,DeferredTaxAssetsInventory_USD,DeferredTaxAssetsLiabilitiesNet_USD,DeferredTaxAssetsNet_USD,DeferredTaxAssetsOperatingLossCarryforwards_USD,DeferredTaxAssetsOperatingLossCarryforwardsNotSubjectToExpiration_USD,DeferredTaxAssetsTaxCreditCarryforwards_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals_USD,DeferredTaxAssetsValuationAllowance_USD,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets_USD,DeferredTaxLiabilitiesInvestments_USD,DeferredTaxLiabilitiesPropertyPlantAndEquipment_USD,DeferredTaxLiabilitiesUndistributedForeignEarnings_USD,DefinedBenefitPlanBenefitObligation_USD,DefinedContributionPlanCostRecognized_USD,DepreciationDepletionAndAmortization_USD,DerivativeAssetFairValueGrossLiability_USD,DerivativeLiabilityFairValueGrossAsset_USD,DividendsCommonStockCash_USD,DividendsPreferredStockCash_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareDiluted_USD/shares,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations_USD,EquityMethodInvestmentDifferenceBetweenCarryingAmountAndUnderlyingEquity_USD,EquityMethodInvestmentOtherThanTemporaryImpairment_USD,FinanceLeaseLiability_USD,FinanceLeaseLiabilityCurrent_USD,FinanceLeaseLiabilityNoncurrent_USD,FinanceLeaseLiabilityPaymentsDueAfterYearFive_USD,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths_USD,FinanceLeaseLiabilityPaymentsDueYearFive_USD,FinanceLeaseLiabilityPaymentsDueYearFour_USD,FinanceLeaseLiabilityPaymentsDueYearThree_USD,FinanceLeaseLiabilityPaymentsDueYearTwo_USD,FinanceLeaseRightOfUseAsset_USD,FinanceLeaseRightOfUseAssetAccumulatedAmortization_USD,FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization_USD,FiniteLivedIntangibleAssetsAccumulatedAmortization_USD,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo_USD,FiniteLivedIntangibleAssetsGross_USD,FiniteLivedIntangibleAssetsNet_USD,ForeignCurrencyTransactionGainLossBeforeTax_USD,ForeignCurrencyTransactionGainLossUnrealized_USD,GainLossOnSaleOfOtherAssets_USD,Goodwill_USD,GoodwillForeignCurrencyTranslationGainLoss_USD,GoodwillGross_USD,GoodwillImpairedAccumulatedImpairmentLoss_USD,GoodwillImpairmentLoss_USD,GoodwillTransfers_USD,GoodwillWrittenOffRelatedToSaleOfBusinessUnit_USD,GrossProfit_USD,GuaranteeObligationsMaximumExposure_USD,IncomeLossAttributableToNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign_USD,IncomeLossFromEquityMethodInvestments_USD,IncomeTaxExaminationPenaltiesAndInterestExpense_USD,IncomeTaxExpenseBenefit_USD,IncomeTaxesPaidNet_USD,IncomeTaxesReceivable_USD,IncomeTaxesReceivableNoncurrent_USD,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance_USD,IncomeTaxReconciliationChangeInEnactedTaxRate_USD,IncomeTaxReconciliationForeignIncomeTaxRateDifferential_USD,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate_USD,IncomeTaxReconciliationNondeductibleExpense_USD,IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses_USD,IncomeTaxReconciliationOtherAdjustments_USD,IncomeTaxReconciliationStateAndLocalIncomeTaxes_USD,IncomeTaxReconciliationTaxContingencies_USD,IncomeTaxReconciliationTaxCreditsInvestment_USD,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities_USD,IncreaseDecreaseInAccountsReceivable_USD,IncreaseDecreaseInContractWithCustomerLiability_USD,IncreaseDecreaseInInventories_USD,IncreaseDecreaseInMarginDepositsOutstanding_USD,IncreaseDecreaseInOtherOperatingCapitalNet_USD,IncreaseDecreaseInTradingSecurities_USD,IncrementalCommonSharesAttributableToConversionOfPreferredStock_shares,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_shares,IntangibleAssetsNetExcludingGoodwill_USD,InterestAndOtherIncome_USD,InterestCostsCapitalized_USD,InterestExpense_USD,InterestPaidNet_USD,InventoryNet_USD,InvestmentsFairValueDisclosure_USD,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures_USD,LeaseCost_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LettersOfCreditOutstandingAmount_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent_USD,LiabilityForUncertainTaxPositionsNoncurrent_USD,LongTermDebt_USD,LongTermDebtCurrent_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_USD,LongTermDebtNoncurrent_USD,LongTermInvestments_USD,LossContingencyAccrualCarryingValueNoncurrent_USD,MarginDepositAssets_USD,MarketableSecuritiesCurrent_USD,MinorityInterest_USD,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders_USD,MinorityInterestDecreaseFromRedemptions_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetIncomeLoss_USD,NetIncomeLossAttributableToNoncontrollingInterest_USD,NetIncomeLossAvailableToCommonStockholdersBasic_USD,NetIncomeLossAvailableToCommonStockholdersDiluted_USD,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest_USD,NoncontrollingInterestIncreaseFromSaleOfParentEquityInterest_USD,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance_USD,NoncurrentAssets_USD,NontradeReceivablesNoncurrent_USD,NotesAndLoansReceivableNetCurrent_USD,NumberOfReportableSegments_segment,OperatingLeaseCost_USD,OperatingLeaseLiability_USD,OperatingLeaseLiabilityCurrent_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeasePayments_USD,OperatingLeaseRightOfUseAsset_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OperatingLossCarryforwards_USD,OtherAccruedLiabilitiesNoncurrent_USD,OtherAssetsCurrent_USD,OtherAssetsMiscellaneousCurrent_USD,OtherAssetsMiscellaneousNoncurrent_USD,OtherAssetsNoncurrent_USD,OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTax_USD,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax_USD,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax_USD,OtherLiabilitiesCurrent_USD,OtherLiabilitiesNoncurrent_USD,OtherNoncashIncomeExpense_USD,OtherNonoperatingIncomeExpense_USD,OtherPreferredStockDividendsAndAdjustments_USD,OtherSundryLiabilitiesCurrent_USD,PaymentsForProceedsFromHedgeInvestingActivities_USD,PaymentsForProceedsFromOtherInvestingActivities_USD,PaymentsForRepurchaseOfCommonStock_USD,PaymentsForRepurchaseOfRedeemableNoncontrollingInterest_USD,PaymentsOfDividendsCommonStock_USD,PaymentsOfDividendsMinorityInterest_USD,PaymentsOfDividendsPreferredStockAndPreferenceStock_USD,PaymentsToAcquireInterestInSubsidiariesAndAffiliates_USD,PaymentsToAcquireMarketableSecurities_USD,PaymentsToAcquirePropertyPlantAndEquipment_USD,PaymentsToAcquireRetainedInterestInSecuritizedReceivables_USD,PreferredStockDividendsPerShareDeclared_USD/shares,PrepaidExpenseCurrent_USD,ProceedsFromCollectionOfRetainedInterestInSecuritizedReceivables_USD,ProceedsFromIssuanceOfLongTermDebt_USD,ProceedsFromMinorityShareholders_USD,ProceedsFromPaymentsForOtherFinancingActivities_USD,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess_USD,ProceedsFromSaleAndMaturityOfMarketableSecurities_USD,ProceedsFromSaleOfPropertyPlantAndEquipment_USD,ProceedsFromShortTermDebtMaturingInMoreThanThreeMonths_USD,ProceedsFromStockOptionsExercised_USD,ProfitLoss_USD,PropertyPlantAndEquipmentAdditions_USD,PropertyPlantAndEquipmentGross_USD,PropertyPlantAndEquipmentNet_USD,ProvisionForDoubtfulAccounts_USD,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax_USD,RedeemableNoncontrollingInterestEquityCarryingAmount_USD,RepaymentsOfLongTermDebt_USD,RepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths_USD,ResearchAndDevelopmentExpense_USD,RestrictedCashCurrent_USD,RetainedEarningsAccumulatedDeficit_USD,RevenueFromContractWithCustomerExcludingAssessedTax_USD,Revenues_USD,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability_USD,SegmentExpenditureAdditionToLongLivedAssets_USD,SellingGeneralAndAdministrativeExpense_USD,ShortTermBorrowings_USD,ShortTermDebtWeightedAverageInterestRate_pure,ShortTermLeaseCost_USD,StockholdersEquity_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_USD,StockIssuedDuringPeriodValueShareBasedCompensation_USD,StockRepurchasedDuringPeriodValue_USD,StockRepurchaseProgramAuthorizedAmount1_USD,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_USD,SubleaseIncome_USD,TaxCreditCarryforwardAmount_USD,TaxesPayableCurrent_USD,TransfersAccountedForAsSecuredBorrowingsAssetsCarryingAmount_USD,TreasuryStockCommonShares_shares,TreasuryStockValue_USD,UndistributedEarningsOfForeignSubsidiaries_USD,UnrealizedGainLossOnInvestments_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_USD,ValuationAllowanceDeferredTaxAssetChangeInAmount_USD,ValueAddedTaxReceivableCurrent_USD,ValueAddedTaxReceivableNoncurrent_USD,VariableInterestEntityEntityMaximumLossExposureAmount_USD,VariableLeaseCost_USD,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares
2024-02-22,True,143418211,14134000000,3664000000,823000000,2592000000,865000000,4686000000,-6054000000,5900000000,69000000,320000000,69000000,136000000,104000000,59000000,15000000,8000000,61000000,104000000,25372000000,16350000000,1000000,2602000000,2623000000,0,2623000000,1471000000,366000000,2.6125,0.01,0,2560000000,100000000,2660000000,463000000,0,54695000000,103000000,218000000,497000000,715000000,36000000,8000000,46000000,16000000,-47000000,773000000,-1000000,-1000000,590000000,400000000,1553000000,19000000,373000000,963000000,655000000,2100000000,454000000,47000000,238000000,590000000,100000000,12000000,323000000,12000000,170000000,43000000,451000000,1038000000,1481000000,386000000,34000000,4.24,4.18,0.21,28000000,-56000000,53000000,60000000,3000000,57000000,77000000,6000000,4000000,5000000,5000000,6000000,88000000,36000000,124000000,395000000,38000000,31000000,38000000,38000000,39000000,793000000,398000000,20000000,281000000,4000000,489000000,20000000,600000000,111000000,0,-3000000,0,1254000000,731000000,86000000,1180000000,3051000000,1871000000,157000000,1000000,714000000,655000000,54000000,136000000,-30000000,18000000,142000000,641000000,40000000,0,39000000,22000000,20000000,76000000,-939000000,-256000000,-140000000,-1518000000,-173000000,-67000000,-23000000,0,1983530,398000000,148000000,19000000,516000000,507000000,7105000000,67000000,1280000000,1301000000,264000000,338000000,49000000,90000000,155000000,190000000,1858000000,25372000000,7687000000,0,68000000,4085000000,5000000,1075000000,9000000,256000000,879000000,704000000,1438000000,4080000000,142000000,199000000,618000000,105000000,963000000,17000000,3000000,-856000000,-1009000000,3308000000,616000000,94000000,2243000000,2243000000,2338000000,542000000,56000000,4541000000,16000000,462000000,4,507000000,874000000,308000000,566000000,506000000,926000000,0.05,2300000000,218000000,4050000000,265000000,124000000,615000000,218000000,341000000,323000000,18000000,3000000,2913000000,824000000,-117000000,129000000,0,309000000,64000000,-76000000,600000000,0,383000000,17000000,0,136000000,69000000,1122000000,0,1.21875,346000000,87000000,978000000,0,14000000,138000000,49000000,170000000,1247000000,9000000,660000000,1192000000,9227000000,4541000000,71000000,-99000000,1000000,1176000000,987000000,35000000,21000000,12077000000,17831000000,14936000000,403000000,1122000000,1715000000,797000000,0.0836,747000000,10851000000,11814000000,-18000000,600000000,2000000000,1400000000,176000000,22000000,238000000,343000000,16109804,1073000000,1700000000,0,121000000,206000000,0,13000000,12000000,5000000,321000000,378000000,25000000,589000000,47000000,150787917,148804387
