filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityPublicFloat_USD,AccountsPayableTradeCurrent_USD,AccountsReceivableNetCurrent_USD,AccruedLiabilitiesCurrent_USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AllocatedShareBasedCompensationExpense_USD,AllocatedShareBasedCompensationExpenseNetOfTax_USD,AllowanceForDoubtfulAccountsReceivableCurrent_USD,AmortizationOfIntangibleAssets_USD,AssetImpairmentCharges_USD,Assets_USD,AssetsCurrent_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockSharesOutstanding_shares,CommonStockValue_USD,ComprehensiveIncomeNetOfTax_USD,ContractWithCustomerLiability_USD,ContractWithCustomerLiabilityRevenueRecognized_USD,CostOfGoodsAndServicesSold_USD,CostsAndExpensesRelatedParty_USD,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet_USD,Depreciation_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareDiluted_USD/shares,EffectiveIncomeTaxRateContinuingOperations_pure,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent_pure,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense_USD,EquityMethodInvestmentOtherThanTemporaryImpairment_USD,Goodwill_USD,GoodwillForeignCurrencyTranslationGainLoss_USD,GoodwillPurchaseAccountingAdjustments_USD,GrossProfit_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeTaxExpenseBenefit_USD,IncomeTaxReconciliationOtherReconcilingItems_USD,IncreaseDecreaseInAccountsPayable_USD,IncreaseDecreaseInAccountsReceivable_USD,IncreaseDecreaseInAccruedLiabilities_USD,IncreaseDecreaseInInventories_USD,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets_USD,IntangibleAssetsNetExcludingGoodwill_USD,InterestExpense_USD,InventoryFinishedGoodsNetOfReserves_USD,InventoryNet_USD,InventoryRawMaterialsNetOfReserves_USD,InventoryWorkInProcessNetOfReserves_USD,LeaseIncome_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,LongTermDebt_USD,LongTermDebtNoncurrent_USD,MinorityInterest_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetIncomeLoss_USD,NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent_USD,NumberOfOperatingSegments_segment1,NumberOfReportableSegments_segment1,OciBeforeReclassificationsBeforeTaxAttributableToParent_USD,OciBeforeReclassificationsNetOfTaxAttributableToParent_USD,OperatingIncomeLoss_USD,OperatingLeaseLiability_USD,OperatingLeaseRightOfUseAsset_USD,OtherAssetsNoncurrent_USD,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossBeforeReclassificationsTax_USD,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossBeforeReclassificationAndTax_USD,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1_USD,OtherLiabilitiesNoncurrent_USD,OtherNonoperatingIncomeExpense_USD,PaymentsForProceedsFromOtherInvestingActivities_USD,PaymentsToAcquireBusinessesNetOfCashAcquired_USD,PaymentsToAcquirePropertyPlantAndEquipment_USD,PreferredStockParOrStatedValuePerShare_USD/shares,PreferredStockSharesAuthorized_shares,PreferredStockSharesIssued_shares,PreferredStockSharesOutstanding_shares,PreferredStockValue_USD,PrepaidExpenseAndOtherAssetsCurrent_USD,PrepaidExpenseCurrent_USD,ProceedsFromDebtMaturingInMoreThanThreeMonths_USD,ProceedsFromSaleOfPropertyPlantAndEquipment_USD,ProductWarrantyAccrual_USD,PropertyPlantAndEquipmentNet_USD,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax_USD,ReclassificationFromAociCurrentPeriodBeforeTaxAttributableToParent_USD,ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent_USD,ResearchAndDevelopmentExpense_USD,RevenueFromContractWithCustomerExcludingAssessedTax_USD,RevenueRemainingPerformanceObligation_USD,SellingGeneralAndAdministrativeExpense_USD,ShareBasedCompensation_USD,StockholdersEquity_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_USD,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,AdditionalPaidInCapitalCommonStock_USD,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_USD,AdjustmentsToAdditionalPaidInCapitalOther_USD,ContractWithCustomerLiabilityCurrent_USD,ContractWithCustomerLiabilityNoncurrent_USD,CurrentFederalTaxExpenseBenefit_USD,CurrentForeignTaxExpenseBenefit_USD,CurrentStateAndLocalTaxExpenseBenefit_USD,DeferredFederalIncomeTaxExpenseBenefit_USD,DeferredForeignIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxLiabilities_USD,DeferredStateAndLocalIncomeTaxExpenseBenefit_USD,DeferredTaxAssetsDeferredIncome_USD,DeferredTaxAssetsDerivativeInstruments_USD,DeferredTaxAssetsInProcessResearchAndDevelopment_USD,DeferredTaxAssetsInventory_USD,DeferredTaxAssetsNet_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther_USD,DeferredTaxAssetsValuationAllowance_USD,DeferredTaxLiabilities_USD,DeferredTaxLiabilitiesGoodwillAndIntangibleAssets_USD,DeferredTaxLiabilitiesLeasingArrangements_USD,DeferredTaxLiabilitiesPropertyPlantAndEquipment_USD,DepreciationDepletionAndAmortization_USD,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal_USD,DividendsPayableCurrent_USD,EffectiveIncomeTaxRateReconciliationFdiiPercent_pure,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential_pure,EffectiveIncomeTaxRateReconciliationOtherAdjustments_pure,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount_USD,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent_pure,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes_pure,EffectiveIncomeTaxRateReconciliationTaxContingencies_pure,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch_pure,EmployeeRelatedLiabilitiesCurrent_USD,FiniteLivedIntangibleAssetsAccumulatedAmortization_USD,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo_USD,FiniteLivedIntangibleAssetsGross_USD,ForeignCurrencyTransactionGainLossBeforeTax_USD,GoodwillAcquiredDuringPeriod_USD,GoodwillImpairmentLoss_USD,GuaranteeObligationsMaximumExposure_USD,ImpairmentOfIntangibleAssetsExcludingGoodwill_USD,IncomeTaxesPaid_USD,IncreaseDecreaseInDeferredIncomeTaxes_USD,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_shares,IntangibleAssetsGrossExcludingGoodwill_USD,InterestPaid_USD,LeaseCost_USD,LesseeOperatingLeaseLiabilityPaymentsDue_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_USD,LongTermLoansPayable_USD,NotesAndLoansReceivableNetCurrent_USD,NotesAndLoansReceivableNetNoncurrent_USD,NumberOfBusinessesAcquired_business,NumberOfReportingUnits_reportingUnit,OperatingLeaseCost_USD,OperatingLeaseLiabilityCurrent_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeasePayments_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OperatingLossCarryforwards_USD,OtherAccruedLiabilitiesCurrent_USD,OtherAccruedLiabilitiesNoncurrent_USD,OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax_USD,OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTax_USD,PaymentsToAcquireEquityMethodInvestments_USD,PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrent_USD,PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent_USD,PostemploymentBenefitsPeriodExpense_USD,PreferredStockNoParValue_USD/shares,ProceedsFromIssuanceOfLongTermDebt_USD,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions_USD,ProceedsFromPaymentsForOtherFinancingActivities_USD,ProceedsFromSaleOfOtherProductiveAssets_USD,ProceedsFromStockOptionsExercised_USD,PropertyPlantAndEquipmentGross_USD,ProvisionForDoubtfulAccounts_USD,PurchaseObligation_USD,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax_USD,ReclassificationFromAociCurrentPeriodTax_USD,RetainedEarningsAccumulatedDeficit_USD,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability_USD,SegmentExpenditureAdditionToLongLivedAssets_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice_USD/shares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1_USD,SharesPaidForTaxWithholdingForShareBasedCompensation_shares,StockholdersEquityNoteSpinoffTransaction_USD,StockIssuedDuringPeriodSharesStockOptionsExercised_shares,TaxesPayableCurrent_USD,UnrealizedGainLossOnInvestments_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense_USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_USD,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate_USD,VariableLeaseCost_USD
2023-10-26,False,246308057,,354000000,816000000,680000000,462000000,-985000000,13000000,12000000.0,36000000,36000000,6000000.0,5160000000,1660000000,426000000,426000000,426000000,0.01,1000000000,246300000,246300000,2000000,146000000,216000000,146000000,532000000,41000000.0,25000000.0,29000000,0.83,0.83,0.235,0.21,-0.022,-9000000,1000000.0,15000000,2480000000,3000000,1000000,723000000,268000000,63000000,-6000000.0,-85000000,2000000,6000000,-28000000,1000000,433000000,5000000,134000000,316000000,137000000,45000000,24000000,5160000000,1034000000,2604000000,2604000000,5000000,-232000000,-33000000,700000000,205000000,1000000,2,2,-212000000.0,-212000000.0,273000000,132000000,128000000,339000000,0,-62000000,0,-58000000.0,4000000.0,-59000000,1000000.0,479000000,0,3000000,0,32000000,0.01,15000000,0,0,0,102000000,88000000,2608000000.0,2000000,34000000,248000000,0,-1000000.0,-1000000.0,55000000,1255000000,286000000,395000000,35000000,1038000000,1043000000,246300000,246300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-28,True,246541873,21200000000.0,431000000,826000000,834000000,472000000,-954000000,55000000,,36000000,48000000,,5693000000,2073000000,762000000,762000000,762000000,0.01,1000000000,246400000,246400000,2000000,839000000,223000000,187000000,2120000000,,,39000000,3.41,3.4,0.234,0.21,0.01,-11000000,,15000000,2533000000,55000000,2000000,2901000000,1096000000,257000000,,-1000000,-2000000,-7000000,-52000000,54000000,427000000,30000000,126000000,297000000,129000000,42000000,86000000,5693000000,1265000000,2629000000,2629000000,6000000,-135000000,-55000000,963000000,839000000,-1000000,2,2,,,1140000000,148000000,144000000,398000000,15000000,29000000,-7000000,,,0,,410000000,-14000000,3000000,0,54000000,0.01,15000000,0,0,0,188000000,143000000,,2000000,34000000,262000000,1000000,,,225000000,5021000000,290000000,1536000000,55000000,1383000000,1389000000,246800000,246400000,2157000000.0,1000000.0,-2114000000.0,208000000.0,15000000.0,86000000.0,169000000.0,27000000.0,-19000000.0,-4000000.0,283000000.0,-2000000.0,0.0,4000000.0,46000000.0,18000000.0,210000000.0,7000000.0,14000000.0,6000000.0,79000000.0,29000000.0,73000000.0,242000000.0,29000000.0,12000000.0,87000000.0,0.0,22000000.0,0.021,0.035,0.01,-12000000.0,-0.006,0.019,0.0,0.013,184000000.0,748000000.0,30000000.0,8000000.0,11000000.0,12000000.0,15000000.0,872000000.0,-45000000.0,38000000.0,0.0,108000000.0,12000000.0,113000000.0,25000000.0,400000.0,1175000000.0,0.0,55000000.0,175000000.0,56000000.0,38000000.0,13000000.0,17000000.0,22000000.0,29000000.0,27000000.0,1233000000.0,0.0,700000000.0,0.0,700000000.0,0.0,185000000.0,153000000.0,129000000.0,0.0,3.0,43000000.0,33000000.0,115000000.0,41000000.0,0.041,33000000.0,237000000.0,21000000.0,-8000000.0,-1000000.0,0.0,0.0,6000000.0,30000000.0,52000000.0,0.01,2608000000.0,4000000.0,0.0,0.0,3000000.0,734000000.0,10000000.0,182000000.0,1000000.0,0.0,178000000.0,52000000.0,54000000.0,0.0,0.0,3000000.0,42.94,5000000.0,100000.0,100000.0,141000000.0,5600000.0,58.93,141000000.0,5600000.0,58.48,31.81,78.05,77.53,120000000.0,9000.0,-2000000.0,100000.0,139000000.0,-15000000.0,97000000.0,2000000.0,4000000.0,19000000.0,1000000.0,0.0,2000000.0,1000000.0,2000000.0,12000000.0
