filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityPublicFloat_USD,AccountsPayableAndAccruedLiabilities_USD,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent_USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_USD,AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax_USD,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AcquisitionCosts_USD,AdditionalPaidInCapitalCommonStock_USD,AllocatedShareBasedCompensationExpense_USD,AmortizationOfDebtDiscountPremium_USD,AmortizationOfDeferredLoanOriginationFeesNet_USD,AmortizationOfFinancingCosts_USD,AmortizationOfFinancingCostsAndDiscounts_USD,AmortizationOfLeasedAsset_USD,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_shares,AssetImpairmentCharges_USD,Assets_USD,AssetsHeldForSaleAtCarryingValue_USD,AssetsOfDisposalGroupIncludingDiscontinuedOperation_USD,BuildingsAndImprovementsGross_USD,BusinessAcquisitionCostOfAcquiredEntityTransactionCosts_USD,BusinessAcquisitionPercentageOfVotingInterestsAcquired_pure,BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets_USD,BusinessAcquisitionPurchasePriceAllocationAssetsAcquired_USD,BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet_USD,BusinessAcquisitionPurchasePriceAllocationCapitalLeaseObligationAccrual_USD,BusinessAcquisitionPurchasePriceAllocationDeferredTaxAssetsNoncurrent_USD,BusinessAcquisitionPurchasePriceAllocationDeferredTaxLiabilitiesNoncurrent_USD,BusinessAcquisitionPurchasePriceAllocationGoodwillAmount_USD,BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed_USD,BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt_USD,BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentLiabilities_USD,BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment_USD,BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax_USD,BusinessAcquisitionsProFormaNetIncomeLoss_USD,BusinessAcquisitionsProFormaRevenue_USD,BusinessCombinationAcquisitionRelatedCosts_USD,BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual_USD,BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment_USD,CapitalLeaseObligations_USD,CapitalLeasesContingentRentalPaymentsDue_USD,CapitalLeasesFutureMinimumPaymentsDue_USD,CapitalLeasesFutureMinimumPaymentsDueCurrent_USD,CapitalLeasesFutureMinimumPaymentsDueInFiveYears_USD,CapitalLeasesFutureMinimumPaymentsDueInFourYears_USD,CapitalLeasesFutureMinimumPaymentsDueInThreeYears_USD,CapitalLeasesFutureMinimumPaymentsDueInTwoYears_USD,CapitalLeasesFutureMinimumPaymentsDueThereafter_USD,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments_USD,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashAndCashEquivalentsPeriodIncreaseDecrease_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CommonStockDividendsPerShareCashPaid_USD/shares,CommonStockDividendsPerShareDeclared_USD/shares,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockSharesOutstanding_shares,CommonStockValue_USD,ComprehensiveIncomeNetOfTax_USD,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest_USD,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest_USD,ConstructionInProgressGross_USD,ContributionOfProperty_USD,ConvertibleDebt_USD,CostOfOtherPropertyOperatingExpense_USD,CostsAndExpenses_USD,CreditDerivativeMaximumExposureUndiscounted_USD,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption_USD,CurrentFederalTaxExpenseBenefit_USD,CurrentForeignTaxExpenseBenefit_USD,CurrentIncomeTaxExpenseBenefit_USD,CurrentStateAndLocalTaxExpenseBenefit_USD,DebtAndCapitalLeaseObligations_USD,DebtInstrumentCarryingAmount_USD,DebtInstrumentPeriodicPaymentPrincipal_USD,DebtInstrumentRedemptionPricePercentage_pure,DebtInstrumentUnamortizedDiscountPremiumNet_USD,DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible_USD,DeferredFederalIncomeTaxExpenseBenefit_USD,DeferredFinanceCostsNet_USD,DeferredForeignIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxLiabilities_USD,DeferredStateAndLocalIncomeTaxExpenseBenefit_USD,DeferredTaxAssetsDeferredIncome_USD,DeferredTaxAssetsDerivativeInstruments_USD,DeferredTaxAssetsEquityMethodInvestments_USD,DeferredTaxAssetsGross_USD,DeferredTaxAssetsLiabilitiesNet_USD,DeferredTaxAssetsNet_USD,DeferredTaxAssetsOperatingLossCarryforwards_USD,DeferredTaxAssetsOther_USD,DeferredTaxAssetsPropertyPlantAndEquipment_USD,DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities_USD,DeferredTaxAssetsUnrealizedCurrencyLosses_USD,DeferredTaxAssetsValuationAllowance_USD,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill_USD,DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates_USD,DeferredTaxLiabilitiesOther_USD,DeferredTaxLiabilitiesPropertyPlantAndEquipment_USD,DepreciationAndAmortization_USD,DepreciationAndAmortizationDiscontinuedOperations_USD,DerivativeAmountOfHedgedItem_EUR,DerivativeAmountOfHedgedItem_USD,DilutiveSecurities_USD,DilutiveSecuritiesEffectOnBasicEarningsPerShareOther_USD,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax_USD,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax_USD,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax_USD,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax_USD,DisposalGroupIncludingDiscontinuedOperationRevenue_USD,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal_USD,DistributionsPerLimitedPartnershipUnitOutstanding_USD/shares,DividendsCommonStock_USD,DividendsCommonStockCash_USD,DividendsCommonStockStock_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareDiluted_USD/shares,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectOfExchangeRateOnCashAndCashEquivalents_USD,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized_USD,EquityMethodInvestmentDividendsOrDistributions_USD,EquityMethodInvestmentOtherThanTemporaryImpairment_USD,EquityMethodInvestmentRealizedGainLossOnDisposal_USD,EquityMethodInvestmentSummarizedFinancialInformationAssets_USD,EquityMethodInvestmentSummarizedFinancialInformationCostOfSales_USD,EquityMethodInvestmentSummarizedFinancialInformationEquity_USD,EquityMethodInvestmentSummarizedFinancialInformationEquityOrCapital_USD,EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss_USD,EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity_USD,EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss_USD,EquityMethodInvestmentSummarizedFinancialInformationNoncurrentLiabilities_USD,EquityMethodInvestmentSummarizedFinancialInformationRevenue_USD,EquityMethodInvestments_USD,FairValueInputsCapRate_pure,FairValueInputsDiscountRate_pure,FairValueInputsLongTermRevenueGrowthRate_pure,FinanceLeaseLiability_USD,FixturesAndEquipmentGross_USD,FoodAndBeverageCostOfSales_USD,FoodAndBeverageRevenue_USD,FutureMinimumSubleaseRentalsSaleLeasebackTransactions_USD,GainLossOnDispositionOfAssets_USD,GainLossOnDispositionOfProperty_USD,GainLossOnSaleOfOtherAssets_USD,GainLossOnSaleOfPropertiesNetOfApplicableIncomeTaxes_USD,GainOnBusinessInterruptionInsuranceRecovery_USD,GainsLossesOnExtinguishmentOfDebt_USD,GeneralAndAdministrativeExpense_USD,GuaranteeObligationsCurrentCarryingValue_USD,GuaranteeObligationsMaximumExposure_USD,ImpairmentOfInvestments_USD,ImpairmentOfRealEstate_USD,IncomeLossBeforeGainOrLossOnSaleOfPropertiesExtraordinaryItemsAndCumulativeEffectsOfAccountingChanges_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments_USD,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsPerBasicShare_USD/shares,IncomeLossFromContinuingOperationsPerDilutedShare_USD/shares,IncomeLossFromDiscontinuedOperationsNetOfTax_USD,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare_USD/shares,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare_USD/shares,IncomeLossFromEquityMethodInvestments_USD,IncomeTaxExaminationPenaltiesAndInterestExpense_USD,IncomeTaxExpenseBenefit_USD,IncomeTaxExpenseBenefitContinuingOperations_USD,IncomeTaxExpenseBenefitIntraperiodTaxAllocation_USD,IncomeTaxesPaid_USD,IncomeTaxesPaidNet_USD,IncomeTaxReconciliationChangeInEnactedTaxRate_USD,IncomeTaxReconciliationForeignIncomeTaxRateDifferential_USD,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate_USD,IncomeTaxReconciliationOtherAdjustments_USD,IncomeTaxReconciliationStateAndLocalIncomeTaxes_USD,IncomeTaxReconciliationTaxContingencies_USD,IncomeTaxReconciliationTaxExemptIncome_USD,IncreaseDecreaseInInterestPayableNet_USD,IncreaseDecreaseInOtherOperatingAssets_USD,IncreaseDecreaseInOtherOperatingLiabilities_USD,IncreaseDecreaseInRestrictedCash_USD,IncreaseDecreaseInRestrictedCashForOperatingActivities_USD,IncrementalCommonSharesAttributableToConversionOfDebtSecurities_shares,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_shares,InsuredEventGainLoss_USD,InterestAndOtherIncome_USD,InterestCostsCapitalized_USD,InterestExpense_USD,InterestPaid_USD,InterestPaidDiscontinuedOperations_USD,InterestPaidNet_USD,InvestmentIncomeInterest_USD,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures_USD,Land_USD,LandAndLandImprovements_USD,LeaseAndRentalExpense_USD,LeaseCost_USD,LesseeOperatingLeaseLiabilityPaymentsDue_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,Liabilities_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation_USD,LineOfCredit_USD,LineOfCreditFacilityAmountOutstanding_USD,LineOfCreditFacilityCommitmentFeePercentage_pure,LineOfCreditFacilityCurrentBorrowingCapacity_USD,LineOfCreditFacilityMaximumBorrowingCapacity_USD,LineOfCreditFacilityRemainingBorrowingCapacity_USD,LoansPayable_USD,LongTermDebt_USD,LongTermDebtComponentsMortgageLoans_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_USD,LossContingencyAccrualAtCarryingValue_USD,LossContingencyEstimateOfPossibleLoss_USD,LossContingencyRangeOfPossibleLossMaximum_USD,MaximumPotentialFutureExposureOnCreditRiskDerivatives_USD,MinorityInterest_USD,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders_USD,MortgageLoansOnRealEstate_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetIncomeLoss_USD,NetIncomeLossAttributableToNoncontrollingInterest_USD,NetIncomeLossAttributableToNonredeemableNoncontrollingInterest_USD,NetIncomeLossAttributableToParentDiluted_USD,NetIncomeLossAvailableToCommonStockholdersBasic_USD,NetIncomeLossAvailableToCommonStockholdersDiluted_USD,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest_USD,NoncontrollingInterestInNetIncomeLossOperatingPartnershipsRedeemable_USD,NotesPayable_USD,NumberOfBusinessesAcquired_Hotel,NumberOfCountriesInWhichEntityOperates_Country,NumberOfForeignCurrencyDerivativesHeld_Contract,NumberOfOperatingSegments_Entity,NumberOfOperatingSegments_Segment,NumberOfPropertiesSubjectToGroundLeases_GroundLease,NumberOfPropertiesSubjectToGroundLeases_Hotel,NumberOfRealEstateProperties_Hotel,NumberOfRealEstateProperties_hotel,NumberOfReportableSegments_Segment,NumberOfUnitsInRealEstateProperty_Room,OccupancyCosts_USD,OccupancyRevenue_USD,OperatingIncomeLoss_USD,OperatingLeaseCost_USD,OperatingLeaseLiability_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeasePayments_USD,OperatingLeaseRightOfUseAsset_USD,OperatingLeasesFutureMinimumPaymentsDue_USD,OperatingLeasesFutureMinimumPaymentsDueCurrent_USD,OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals_USD,OperatingLeasesFutureMinimumPaymentsDueInFiveYears_USD,OperatingLeasesFutureMinimumPaymentsDueInFourYears_USD,OperatingLeasesFutureMinimumPaymentsDueInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsDueInTwoYears_USD,OperatingLeasesFutureMinimumPaymentsDueThereafter_USD,OperatingLeasesIncomeStatementLeaseRevenue_USD,OperatingLeasesIncomeStatementSubleaseRevenue_USD,OperatingLeasesRentExpenseContingentRentals_USD,OperatingLeasesRentExpenseMinimumRentals_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OperatingLossCarryforwards_USD,OtherAssets_USD,OtherBorrowings_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTax_USD,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax_USD,OtherDirectCostsOfHotels_USD,OtherHotelOperatingRevenue_USD,OtherIncome_USD,OtherLiabilities_USD,OtherNonoperatingGainsLosses_USD,OtherPaymentsToAcquireBusinesses_USD,OtherPreferredStockDividendsAndAdjustments_USD,OwnedPropertyManagementCosts_USD,PaymentsForCapitalImprovements_USD,PaymentsForProceedsFromLoansReceivable_USD,PaymentsForProceedsFromOtherInvestingActivities_USD,PaymentsForRepurchaseOfCommonStock_USD,PaymentsForRepurchaseOfPreferredStockAndPreferenceStock_USD,PaymentsOfDebtExtinguishmentCosts_USD,PaymentsOfDividendsCommonStock_USD,PaymentsOfDividendsMinorityInterest_USD,PaymentsOfDividendsPreferredStockAndPreferenceStock_USD,PaymentsOfFinancingCosts_USD,PaymentsToAcquireBusinessesNetOfCashAcquired_USD,PaymentsToAcquireCommercialRealEstate_USD,PaymentsToAcquireInterestInSubsidiariesAndAffiliates_USD,PaymentsToAcquireNotesReceivable_USD,PaymentsToAcquireOtherProductiveAssets_USD,PaymentsToAcquireOtherPropertyPlantAndEquipment_USD,PaymentsToAcquireProductiveAssets_USD,PaymentsToAcquirePropertyPlantAndEquipment_USD,PaymentsToAcquireRealEstate_USD,PaymentsToMinorityShareholders_USD,PreferredStockDividends_USD,PreferredStockDividendsPerShareDeclared_USD/shares,PreferredStockRedemptionPricePerShare_USD/shares,PreferredStockSharesAuthorized_shares,PreferredStockSharesIssued_shares,PreferredStockSharesOutstanding_shares,PreferredStockValue_USD,ProceedsFromCollectionOfAdvanceToAffiliate_USD,ProceedsFromCollectionOfLoansReceivable_USD,ProceedsFromDivestitureOfInterestInJointVenture_USD,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital_USD,ProceedsFromInsuranceSettlementInvestingActivities_USD,ProceedsFromIssuanceOfCommonStock_USD,ProceedsFromIssuanceOfDebt_USD,ProceedsFromIssuanceOfLongTermDebt_USD,ProceedsFromLinesOfCredit_CAD,ProceedsFromLinesOfCredit_EUR,ProceedsFromLinesOfCredit_USD,ProceedsFromLongTermLinesOfCredit_USD,ProceedsFromMinorityShareholders_USD,ProceedsFromOtherDebt_USD,ProceedsFromPaymentsForOtherFinancingActivities_USD,ProceedsFromRepaymentsOfDebt_USD,ProceedsFromRepaymentsOfLinesOfCredit_USD,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities_USD,ProceedsFromSaleOfLandHeldForUse_USD,ProceedsFromSaleOfProductiveAssets_USD,ProfitLoss_USD,PropertyPlantAndEquipmentGross_USD,PropertyPlantAndEquipmentNet_USD,PropertyPlantAndEquipmentSalvageValuePercentage_pure,RealEstateAccumulatedDepreciation_USD,RealEstateAccumulatedDepreciationDepreciationExpense_USD,RealEstateAccumulatedDepreciationRealEstateSold_USD,RealEstateAndAccumulatedDepreciationAccumulatedDepreciation_USD,RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements_USD,RealEstateAndAccumulatedDepreciationCarryingAmountOfLand_USD,RealEstateAndAccumulatedDepreciationCarryingAmountOfLandAndBuildingsAndImprovements_USD,RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionCarryingCosts_USD,RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionImprovements_USD,RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements_USD,RealEstateAndAccumulatedDepreciationInitialCostOfLand_USD,RealEstateCostOfRealEstateSold_USD,RealEstateFederalIncomeTaxBasis_USD,RealEstateGrossAtCarryingValue_USD,RealEstateImprovements_USD,RealEstateOtherAcquisitions_USD,RealEstateOtherDeductions_USD,RedeemableNoncontrollingInterestEquityCarryingAmount_USD,RedeemableNoncontrollingInterestEquityFairValue_USD,RepaymentsOfLinesOfCredit_USD,RepaymentsOfLongTermDebt_USD,RepaymentsOfMandatoryRedeemableCapitalSecurities_USD,RepaymentsOfOtherDebt_USD,RepaymentsOfSecuredDebt_USD,RepaymentsOfSeniorDebt_USD,ReplacementReserveEscrow_USD,RestrictedCashAndCashEquivalents_USD,RestrictedCashAndCashEquivalentsAtCarryingValue_USD,RetainedEarningsAccumulatedDeficit_USD,RevenueFromContractWithCustomerExcludingAssessedTax_USD,RevenueFromLeasedAndOwnedHotels_USD,Revenues_USD,SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense_USD,SECScheduleIIIRealEstateWritedownOrReserveAmount_USD,SecuredDebt_USD,SeniorNotes_USD,ShareBasedCompensation_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm_Year,SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit_USD,StockholdersEquity_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_USD,StockholdersEquityOther_USD,StockIssuedDuringPeriodSharesConversionOfUnits_shares,StockIssuedDuringPeriodSharesNewIssues_shares,StockIssuedDuringPeriodValueConversionOfUnits_USD,StockIssuedDuringPeriodValueNewIssues_USD,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures_USD,StockRedeemedOrCalledDuringPeriodShares_shares,StockRepurchasedDuringPeriodValue_USD,SubleaseIncome_USD,TemporaryEquityCarryingAmount_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued_USD,UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense_USD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_USD,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate_USD,ValuationAllowanceDeferredTaxAssetChangeInAmount_USD,VariableLeaseCost_USD,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,WriteOffOfDeferredDebtIssuanceCost_USD,AociLossCashFlowHedgeCumulativeGainLossAfterTax_USD,CommonStockCapitalSharesReservedForFutureIssuance_shares,ProceedsFromIncomeTaxRefunds_USD,PartnersCapitalAccountUnitsSaleOfUnits_shares,AccountsAndNotesReceivableNet_USD,GainLossOnDispositionOfAssets1_USD,RepaymentsOfLongTermDebtAndCapitalSecurities_USD,BridgeLoan_USD,DebtInstrumentAnnualPrincipalPayment_USD,NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1_USD,ProceedsFromInsuranceSettlementOperatingActivities_USD,LossContingencyRelatedReceivableCarryingValueAdditions_USD,SharePrice_USD/shares,StockRepurchasedDuringPeriodShares_shares,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_USD,TreasuryStockAcquiredAverageCostPerShare_USD/shares,DividendsCash_USD,IncreaseDecreaseInInventoryForLongTermContractsOrPrograms_USD,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax_USD
2009-07-28,False,603897299.0,7769337981.0,86000000.0,,,,,2000000.0,,6397000000.0,,15000000.0,,6000000.0,,,,,12472000000.0,55000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346000000.0,838000000.0,,,,,,0.01,1050000000.0,604600000.0,604600000.0,6000000.0,,,,,,,96000000.0,1019000000.0,,,,,,,6093000000.0,,,,,,,51000000.0,,-7000000.0,,,,,,,,,,,,,,,,,,,,196000000.0,,,,,,18000000.0,,,,,,,,,,-0.12,-0.12,,,,,1000000.0,,,,,,,,,,,,,,,,,,232000000.0,323000000.0,,,1000000.0,,,,3000000.0,17000000.0,,,,,,,,,-60000000.0,,-0.12,-0.12,1000000.0,0.0,0.0,-32000000.0,,10000000.0,,,4000000.0,,,,,,,,,,-6000000.0,-2000000.0,4000000.0,,,,,,,82000000.0,168000000.0,,,2000000.0,144000000.0,,,,,,,,,,,,,,6350000000.0,12472000000.0,,210000000.0,,,,,,210000000.0,,1524000000.0,,,,,,,,,,,23000000.0,,,634000000.0,,-51000000.0,,255000000.0,-68000000.0,,,,-70000000.0,,,,,,,,,,,,,,,,166000000.0,629000000.0,45000000.0,,,,,,,,,,,,,,25000000.0,,,,,,197000000.0,87000000.0,,,,,,,271000000.0,87000000.0,,171000000.0,,,,41000000.0,,,0.0,0.0,,,26000000.0,3000000.0,4000000.0,10000000.0,,,,,,,91000000.0,,,,2000000.0,,,50000000.0,4000000.0,4000000.0,97000000.0,,,,,,480000000.0,,,,,,,,506000000.0,,,,1000000.0,,108000000.0,,,10431000000,,,,,,,,,,,,,,,,,,,,,200000000.0,,,34000000.0,,,121000000.0,,46000000.0,-518000000.0,,1039000000.0,1064000000.0,,,,4272000000.0,,,,,,,,,,,,,5984000000.0,,,,,,,,,,,115000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
