filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityPublicFloat_USD,AccountsPayableCurrent_USD,AccountsPayableOtherCurrentAndNoncurrent_USD,AccountsReceivableNetCurrent_USD,AccrualForEnvironmentalLossContingencies_USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AdditionalPaidInCapitalCommonStock_USD,AllocatedShareBasedCompensationExpense_USD,AllowanceForDoubtfulAccountsReceivableCurrent_USD,AmortizationOfFinancingCosts_USD,AmortizationOfIntangibleAssets_USD,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_shares,AssetRetirementObligation_USD,Assets_USD,AssetsCurrent_USD,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent_USD,BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned_USD,BusinessCombinationAcquisitionRelatedCosts_USD,BusinessCombinationIntegrationRelatedCosts_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashAndCashEquivalentsPeriodIncreaseDecrease_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CashFlowsBetweenTransfereeAndTransferorProceedsFromCollectionsReinvestedInRevolvingPeriodTransfers_USD,CommonStockDividendsPerShareCashPaid_USD/shares,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesOutstanding_shares,CommonStockValue_USD,ComprehensiveIncomeNetOfTax_USD,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest_USD,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest_USD,ContractWithCustomerAssetNetCurrent_USD,ContractWithCustomerLiabilityCurrent_USD,CostMethodInvestmentsRealizedGains_USD,CostOfGoodsAndServicesSold_USD,DebtCurrent_USD,DebtInstrumentFairValue_USD,DebtLongtermAndShorttermCombinedAmount_USD,DebtWeightedAverageInterestRate_pure,DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible_USD,DeferredIncomeTaxAssetsNet_USD,DeferredIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxLiabilities_USD,DeferredIncomeTaxLiabilitiesNet_USD,DeferredTaxAssetsGross_USD,DeferredTaxAssetsNetNoncurrent_USD,DeferredTaxAssetsOperatingLossCarryforwardsForeign_USD,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal_USD,DeferredTaxAssetsOther_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts_USD,DeferredTaxAssetsValuationAllowance_USD,DeferredTaxLiabilities_USD,DeferredTaxLiabilitiesGoodwillAndIntangibleAssets_USD,DeferredTaxLiabilitiesNoncurrent_USD,DeferredTaxLiabilitiesOther_USD,DeferredTaxLiabilitiesPropertyPlantAndEquipment_USD,DefinedBenefitPensionPlanLiabilitiesNoncurrent_USD,DefinedBenefitPlanAccumulatedBenefitObligation_USD,DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent_USD,DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate_pure,DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1_USD,DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1_USD,DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation_USD,DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents_USD,DefinedBenefitPlanSettlementsPlanAssets_USD,DefinedContributionPlanCostRecognized_USD,Depreciation_USD,DepreciationDepletionAndAmortization_USD,DerivativeNonmonetaryNotionalAmountEnergyMeasure_MMBTU,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare_USD/shares,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare_USD/shares,DiscontinuedOperationTaxEffectOfDiscontinuedOperation_USD,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareDiluted_USD/shares,EffectiveIncomeTaxRateContinuingOperations_pure,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance_pure,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate_pure,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential_pure,EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther_pure,EffectiveIncomeTaxRateReconciliationOtherAdjustments_pure,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent_pure,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes_pure,EffectOfExchangeRateOnCashAndCashEquivalents_USD,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations_USD,EmployeeRelatedLiabilitiesCurrent_USD,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense_USD,EquityMethodInvestments_USD,FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareUnfundedCommittments_USD,FIFOInventoryAmount_USD,FinanceLeaseInterestExpense_USD,FinanceLeaseInterestPaymentOnLiability_USD,FinanceLeaseLiability_USD,FinanceLeaseLiabilityCurrent_USD,FinanceLeaseLiabilityNoncurrent_USD,FinanceLeaseLiabilityPaymentsDue_USD,FinanceLeaseLiabilityPaymentsDueAfterYearFive_USD,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths_USD,FinanceLeaseLiabilityPaymentsDueYearFive_USD,FinanceLeaseLiabilityPaymentsDueYearFour_USD,FinanceLeaseLiabilityPaymentsDueYearThree_USD,FinanceLeaseLiabilityPaymentsDueYearTwo_USD,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,FinanceLeaseLiabilityUndiscountedExcessAmount_USD,FinanceLeasePrincipalPayments_USD,FinanceLeaseRightOfUseAssetAmortization_USD,FinanceLeaseWeightedAverageDiscountRatePercent_pure,FiniteLivedIntangibleAssetsAccumulatedAmortization_USD,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo_USD,FiniteLivedIntangibleAssetsGross_USD,ForeignCurrencyTransactionGainLossRealized_USD,GainLossOnDispositionOfAssets1_USD,GainLossOnSaleOfBusiness_USD,GainLossOnSaleOfPropertyPlantEquipment_USD,GainsLossesOnExtinguishmentOfDebt_USD,Goodwill_USD,GoodwillAcquiredDuringPeriod_USD,GoodwillForeignCurrencyTranslationGainLoss_USD,GoodwillGross_USD,GoodwillImpairedAccumulatedImpairmentLoss_USD,GoodwillImpairmentLoss_USD,GoodwillImpairmentLossNetOfTax_USD,GoodwillPurchaseAccountingAdjustments_USD,GoodwillWrittenOffRelatedToSaleOfBusinessUnit_USD,GrossProfit_USD,GuaranteeObligationsCurrentCarryingValue_USD,IncomeLossFromContinuingOperations_USD,IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign_USD,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsPerBasicShare_USD/shares,IncomeLossFromContinuingOperationsPerDilutedShare_USD/shares,IncomeLossFromDiscontinuedOperationsNetOfTax_USD,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest_USD,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity_USD,IncomeLossFromEquityMethodInvestments_USD,IncomeTaxExpenseBenefit_USD,IncomeTaxesPaidNet_USD,IncreaseDecreaseInAccountsPayable_USD,IncreaseDecreaseInAccountsReceivable_USD,IncreaseDecreaseInAccruedLiabilities_USD,IncreaseDecreaseInContractWithCustomerAsset_USD,IncreaseDecreaseInContractWithCustomerLiability_USD,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable_USD,IncreaseDecreaseInInventories_USD,IncreaseDecreaseInOtherOperatingAssets_USD,IntangibleAssetsNetExcludingGoodwill_USD,InterestCostsCapitalized_USD,InterestExpense_USD,InterestIncomeExpenseNet_USD,InterestIncomeExpenseNonoperatingNet_USD,InterestPaidNet_USD,InventoryFinishedGoodsAndWorkInProcess_USD,InventoryLIFOReserve_USD,InventoryNet_USD,InventoryRawMaterials_USD,LeaseAndRentalExpense_USD,LeaseCost_USD,LesseeOperatingLeaseLiabilityPaymentsDue_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,LettersOfCreditOutstandingAmount_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,LongTermDebtAndCapitalLeaseObligations_USD,LongTermDebtNoncurrent_USD,MinorityInterest_USD,MultiemployerPlansWithdrawalObligation_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetIncomeLoss_USD,NetIncomeLossAttributableToNoncontrollingInterest_USD,NetIncomeLossAvailableToCommonStockholdersBasic_USD,NetIncomeLossAvailableToCommonStockholdersDiluted_USD,NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent_USD,NonoperatingIncomeExpense_USD,NumberOfReportableSegments_segment,NumberOfReportableSegments_Segment,OperatingIncomeLoss_USD,OperatingLeaseCost_USD,OperatingLeaseExpense_USD,OperatingLeaseLiability_USD,OperatingLeaseLiabilityCurrent_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeasePayments_USD,OperatingLeaseRightOfUseAsset_USD,OperatingLeasesFutureMinimumPaymentsDue_USD,OperatingLeasesFutureMinimumPaymentsDueCurrent_USD,OperatingLeasesFutureMinimumPaymentsDueInFiveYears_USD,OperatingLeasesFutureMinimumPaymentsDueInFourYears_USD,OperatingLeasesFutureMinimumPaymentsDueInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsDueInTwoYears_USD,OperatingLeasesFutureMinimumPaymentsDueThereafter_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OperatingLossCarryforwards_USD,OtherAssetImpairmentCharges_USD,OtherAssetsCurrent_USD,OtherAssetsNoncurrent_USD,OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax_USD,OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsCreditArisingDuringPeriodNetOfTax_USD,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax_USD,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax_USD,OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax_USD,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax_USD,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax_USD,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax_USD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax_USD,OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax_USD,OtherComprehensiveIncomeLossBeforeTax_USD,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToNoncontrollingInterest_USD,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationBeforeTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationTax_USD,OtherComprehensiveIncomeLossNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest_USD,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansBenefitPlanImprovementTaxEffect_USD,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossTax_USD,OtherComprehensiveIncomeLossTax_USD,OtherComprehensiveIncomeLossTaxPortionAttributableToNoncontrollingInterest_USD,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1_USD,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax_USD,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax_USD,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax_USD,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax_USD,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax_USD,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax_USD,OtherLiabilitiesCurrent_USD,OtherLiabilitiesNoncurrent_USD,OtherNonoperatingIncomeExpense_USD,OtherOperatingActivitiesCashFlowStatement_USD,OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent_USD,OtherRestructuringCosts_USD,ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic_USD,ParticipatingSecuritiesDistributedAndUndistributedEarningsLossDiluted_USD,PaymentsForProceedsFromOtherInvestingActivities_USD,PaymentsForRepurchaseOfCommonStock_USD,PaymentsOfDividendsCommonStock_USD,PaymentsOfDividendsMinorityInterest_USD,PaymentsToAcquireBusinessesNetOfCashAcquired_USD,PaymentsToAcquireInterestInSubsidiariesAndAffiliates_USD,PaymentsToAcquireProductiveAssets_USD,PensionAndOtherPostretirementBenefitExpense_USD,PercentageOfFIFOInventory_pure,PreferredStockParOrStatedValuePerShare_USD/shares,PreferredStockSharesAuthorized_shares,PreferredStockSharesOutstanding_shares,PreferredStockValue_USD,ProceedsFromDivestitureOfBusinessesNetOfCashDivested_USD,ProceedsFromInsuranceSettlementInvestingActivities_USD,ProceedsFromIssuanceOfDebt_USD,ProceedsFromIssuanceOfLongTermDebt_USD,ProceedsFromLifeInsurancePolicies_USD,ProceedsFromLinesOfCredit_USD,ProceedsFromOtherDebt_USD,ProceedsFromPaymentsForOtherFinancingActivities_USD,ProceedsFromRepaymentsOfCommercialPaper_USD,ProceedsFromRepaymentsOfLinesOfCredit_USD,ProceedsFromRepaymentsOfOtherDebt_USD,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess_USD,ProceedsFromSaleAndCollectionOfReceivables_USD,ProceedsFromSaleOfPropertyPlantAndEquipment_USD,ProceedsFromStockOptionsExercised_USD,ProfitLoss_USD,PropertyPlantAndEquipmentGross_USD,PropertyPlantAndEquipmentNet_USD,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax_USD,RedeemableNoncontrollingInterestEquityCarryingAmount_USD,RepaymentsOfCommercialPaper_USD,RepaymentsOfDebt_USD,RepaymentsOfLinesOfCredit_USD,RestrictedCashAndCashEquivalentsAtCarryingValue_USD,RestructuringAndRelatedCostCostIncurredToDate1_USD,RestructuringAndRelatedCostExpectedCost1_USD,RestructuringAndRelatedCostIncurredCost_USD,RetainedEarningsAccumulatedDeficit_USD,RevenueFromContractWithCustomerExcludingAssessedTax_USD,Revenues_USD,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability_USD,ShareBasedCompensation_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross_shares,StockholdersEquity_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_USD,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased_shares,StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased_shares,SubleaseIncome_USD,TangibleAssetImpairmentCharges_USD,TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxLiabilityIncomeTaxBenefit_USD,TaxCutsAndJobsActOf2017ReclassificationFromAociToRetainedEarningsTaxEffect_USD,TransferOfFinancialAssetsAccountedForAsSalesCashProceedsReceivedForAssetsDerecognizedAmount_USD,TransfersOfFinancialAssetsAccountedForAsSaleInitialFairValueOfAssetsObtainedAsProceeds_USD,TreasuryStockSharesAcquired_shares,TreasuryStockValueAcquiredParValueMethod_USD,UndistributedEarningsOfForeignSubsidiaries_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsDecreasesResultingFromForeignCurrencyTranslation_USD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense_USD,UnrecognizedTaxBenefitsIncreasesResultingFromAcquisition_USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromForeignCurrencyTranslation_USD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_USD,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate_USD,WeightedAverageNumberDilutedSharesOutstandingAdjustment_shares,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,GainOnSaleOfInvestments_USD,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax_USD,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax_USD,MineralRights_USD,AccrualForEnvironmentalLossContingenciesGross_USD,AssetRetirementObligationCurrent_USD,AssetRetirementObligationsNoncurrent_USD,DerivativeLiabilitiesCurrent_USD,DerivativeLiabilityFairValueGrossAsset_USD,InsuranceRecoveries_USD,NoncurrentAssets_USD,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAndTax_USD,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationTax_USD,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationBeforeTax_USD,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationTax_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod_shares,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilities_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment_USD,GainOnBusinessInterruptionInsuranceRecovery_USD,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent_USD,ProceedsFromDivestitureOfInterestInJointVenture_USD
2018-11-16,True,253551938.0,16230000000.0,1716800000,,2010700000,10800000.0,5337400000,-695300000,10588900000,66800000.0,49700000,6300000.0,300800000.0,200000,72900000.0,25360500000,4785100000,59500000,136100000.0,38200000,22000000,303200000.0,,636800000,338700000.0,636800000,,1573800000,1.72,0.01,600000000,253500000,2500000,1668100000,3200000,1671300000,,,,3294900000,740700000,6400000000,6415200000,0.041,5500000.0,,-1069400000,2730800000.0,,673900000.0,35200000.0,188700000.0,78400000.0,45300000.0,,46700000.0,22100000.0,229400000.0,2286300000.0,698100000.0,2321500000.0,8300000.0,1509700000.0,261300000,5081300000.0,420000000,0.0449,6000000.0,1000000.0,7000000.0,0.0,27100000.0,113700000.0,923800000.0,1252200000,,-2.16,-2.13,0.0,20500000.0,1.1,1.08,,0.21,,,,,,,,,,-28200000.0,,399300000,19400000.0,457800000.0,75300000.0,1965200000,,,,,,,,,,,,,,,,,,1196300000.0,300100000.0,226400000.0,234600000.0,243800000.0,289600000.0,4318300000.0,12200000.0,,2200000.0,,-100000.0,5577600000,,,,,,,,,,11700000,1906100000.0,3200000.0,736700000.0,1034800000,298100000.0,1909300000.0,7.46,7.34,-544700000.0,4300000.0,-549000000.0,33500000,-95400000,60500000,180300000,143400000,20700000,,,130600000,72100000,22600000,3122000000,8200000.0,,-293800000.0,,284400000,867000000,135600000,1829600000,730000000,243700000.0,,,,,,,,,,,104900000.0,25360500000,3333300000,5674500000,5674500000,13000000,247800000,-755100000,-1298900000,2420900000,279600000,3200000,1905900000.0,,,12700000.0,3.0,,1282500000,,,,,,,,615800000.0,132100000.0,51600000.0,66800000.0,87900000.0,112000000.0,165400000.0,,13300000.0,13500000.0,248500000,1092300000,7800000.0,5500000.0,-13100000.0,15900000.0,-234400000,0.0,300000.0,200000,100000.0,800000.0,-252200000,-250000000.0,0.0,-250000000.0,-234400000.0,-20200000.0,0.0,0.0,-238000000,200000.0,-238000000,-2300000.0,-29000000.0,1500000.0,1500000.0,0.0,-700000.0,-500000.0,200000.0,-20900000.0,-15000000,5900000.0,12000000.0,0.0,12000000.0,-700000.0,0.0,300000.0,800000.0,800000.0,0.0,476500000,994800000,,-85500000,134800000,8400000,200000.0,,-31900000,195100000.0,440900000,33300000.0,239900000.0,114300000.0,999900000,,0.31,0.01,30000000,0,0,1005900000.0,,855200000,1197300000.0,,,,7700000,,-115500000.0,,-24200000.0,,23300000,44400000.0,280000000,14419900000,9082500000,-14200000,4200000,,2032900000,,0.0,568900000,572000000,39500000,1573300000,,4236600000.0,,66800000,0.0,11469400000,11482400000,40000000,21300000,,2600000.0,,,,1664000000,3400000,195100000.0,1500000000.0,127100000.0,9600000.0,5300000.0,29400000.0,70400000.0,5800000.0,3400000.0,3100000.0,2000000.0,18000000.0,2000000.0,108700000.0,4300000,259800000.0,255500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
