filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityNumberOfEmployees_employees,EntityPublicFloat_USD,AccountsPayableCurrent_USD,AccountsReceivableNetCurrent_USD,AccruedIncomeTaxesNoncurrent_USD,AccruedLiabilitiesCurrent_USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AdditionalPaidInCapital_USD,AdditionsToNoncurrentAssets_USD,AdvertisingExpense_USD,AllowanceForDoubtfulAccountsReceivableCurrent_USD,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease_USD,AmortizationOfFinancingCostsAndDiscounts_USD,AmortizationOfIntangibleAssets_USD,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_shares,AssetImpairmentCharges_USD,Assets_USD,AssetsCurrent_USD,BusinessAcquisitionsProFormaRevenue_USD,BusinessCombinationAcquisitionRelatedCosts_USD,BusinessCombinationIntegrationRelatedCosts_USD,CapitalizedContractCostImpairmentLoss_USD,CapitalLeaseObligations_USD,CapitalLeasesBalanceSheetAssetsByMajorClassNet_USD,CapitalLeasesFutureMinimumPaymentsDueCurrent_USD,CapitalLeasesFutureMinimumPaymentsDueInFiveYears_USD,CapitalLeasesFutureMinimumPaymentsDueInFourYears_USD,CapitalLeasesFutureMinimumPaymentsDueInThreeYears_USD,CapitalLeasesFutureMinimumPaymentsDueInTwoYears_USD,CapitalLeasesFutureMinimumPaymentsDueThereafter_USD,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments_USD,CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1_USD,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments_USD,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashAndCashEquivalentsPeriodIncreaseDecrease_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockSharesOutstanding_shares,CommonStockValue_USD,ComprehensiveIncomeNetOfTax_USD,ContractWithCustomerAssetNet_USD,ContractWithCustomerLiability_USD,ContractWithCustomerLiabilityCurrent_USD,ContractWithCustomerLiabilityRevenueRecognized_USD,ContractWithCustomerPerformanceObligationSatisfiedInPreviousPeriod_USD,ContractWithCustomerRefundLiabilityCurrent_USD,ConvertibleSubordinatedDebtNoncurrent_USD,CooperativeAdvertisingAmount_USD,CostOfGoodsAndServicesSoldDepreciationAndAmortization_USD,CostOfGoodsSold_USD,CostOfRevenue_USD,CostOfServicesDepreciation_USD,CostOfServicesExcludingDepreciationDepletionAndAmortization_USD,CostOfServicesMaintenanceCosts_USD,CurrentFederalTaxExpenseBenefit_USD,CurrentForeignTaxExpenseBenefit_USD,CurrentIncomeTaxExpenseBenefit_USD,CurrentStateAndLocalTaxExpenseBenefit_USD,DebtAndCapitalLeaseObligations_USD,DebtConversionConvertedInstrumentAmount1_USD,DebtCurrent_USD,DebtInstrumentInterestRateStatedPercentage_pure,DebtLongtermAndShorttermCombinedAmount_USD,DebtWeightedAverageInterestRate_pure,DeferredFederalIncomeTaxExpenseBenefit_USD,DeferredFinanceCostsNet_USD,DeferredForeignIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxLiabilities_USD,DeferredIncomeTaxLiabilitiesNet_USD,DeferredRevenue_USD,DeferredRevenueCurrent_USD,DeferredStateAndLocalIncomeTaxExpenseBenefit_USD,DeferredTaxAssetsGoodwillAndIntangibleAssets_USD,DeferredTaxAssetsGross_USD,DeferredTaxAssetsGrossCurrent_USD,DeferredTaxAssetsGrossNoncurrent_USD,DeferredTaxAssetsLiabilitiesNet_USD,DeferredTaxAssetsLiabilitiesNetCurrent_USD,DeferredTaxAssetsLiabilitiesNetNoncurrent_USD,DeferredTaxAssetsNet_USD,DeferredTaxAssetsNetCurrent_USD,DeferredTaxAssetsOperatingLossCarryforwards_USD,DeferredTaxAssetsOperatingLossCarryforwardsDomestic_USD,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal_USD,DeferredTaxAssetsOther_USD,DeferredTaxAssetsOtherTaxCarryforwards_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther_USD,DeferredTaxAssetsValuationAllowance_USD,DeferredTaxAssetsValuationAllowanceCurrent_USD,DeferredTaxAssetsValuationAllowanceNoncurrent_USD,DeferredTaxLiabilities_USD,DeferredTaxLiabilitiesCurrent_USD,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets_USD,DeferredTaxLiabilitiesGrossCurrent_USD,DeferredTaxLiabilitiesGrossNoncurrent_USD,DeferredTaxLiabilitiesLeasingArrangements_USD,DeferredTaxLiabilitiesNoncurrent_USD,DeferredTaxLiabilitiesOther_USD,DeferredTaxLiabilitiesPropertyPlantAndEquipment_USD,DefinedContributionPlanCostRecognized_USD,DepreciationAndAmortization_USD,DepreciationDepletionAndAmortization_USD,DerivativeCostOfHedge_USD,DirectCostsOfLeasedAndRentedPropertyOrEquipment_USD,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareDiluted_USD/shares,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectOfExchangeRateOnCashAndCashEquivalents_USD,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,EmployeeRelatedLiabilitiesCurrent_USD,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities_USD,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities_USD,ExtinguishmentOfDebtAmount_USD,FairValueInputsDiscountRate_pure,FinanceLeaseInterestPaymentOnLiability_USD,FinanceLeaseLiability_USD,FinanceLeaseLiabilityCurrent_USD,FinanceLeaseLiabilityNoncurrent_USD,FinanceLeaseLiabilityPaymentsDue_USD,FinanceLeaseLiabilityPaymentsDueAfterYearFive_USD,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths_USD,FinanceLeaseLiabilityPaymentsDueYearFive_USD,FinanceLeaseLiabilityPaymentsDueYearFour_USD,FinanceLeaseLiabilityPaymentsDueYearThree_USD,FinanceLeaseLiabilityPaymentsDueYearTwo_USD,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,FinanceLeaseLiabilityUndiscountedExcessAmount_USD,FinanceLeasePrincipalPayments_USD,FinanceLeaseWeightedAverageDiscountRatePercent_pure,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths_USD,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo_USD,FiniteLivedIntangibleAssetsFutureAmortizationExpense_USD,FiniteLivedIntangibleAssetsNet_USD,ForeignEarningsRepatriated_USD,FutureAmortizationExpenseAfterYearFive_USD,FutureAmortizationExpenseYearFive_USD,FutureAmortizationExpenseYearFour_USD,FutureAmortizationExpenseYearOne_USD,FutureAmortizationExpenseYearThree_USD,FutureAmortizationExpenseYearTwo_USD,GainLossOnSaleOfOtherAssets_USD,GainLossOnSaleOfPropertyPlantEquipment_USD,GainLossRelatedToLitigationSettlement_USD,GainsLossesOnExtinguishmentOfDebt_USD,Goodwill_USD,GoodwillAcquiredDuringPeriod_USD,GoodwillForeignCurrencyTranslationGainLoss_USD,GoodwillImpairedAccumulatedImpairmentLoss_USD,GoodwillTranslationAndPurchaseAccountingAdjustments_USD,GrossProfit_USD,IncomeLossFromContinuingOperations_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments_USD,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsPerBasicShare_USD/shares,IncomeLossFromContinuingOperationsPerDilutedShare_USD/shares,IncomeLossFromDiscontinuedOperationsNetOfTax_USD,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity_USD,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare_USD/shares,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare_USD/shares,IncomeLossFromSubsidiariesNetOfTax_USD,IncomeTaxExaminationLiabilityRefundAdjustmentFromSettlementWithTaxingAuthority_USD,IncomeTaxExpenseBenefit_USD,IncomeTaxesPaid_USD,IncomeTaxesPaidNet_USD,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance_USD,IncomeTaxReconciliationForeignIncomeTaxRateDifferential_USD,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate_USD,IncomeTaxReconciliationNondeductibleExpense_USD,IncomeTaxReconciliationNondeductibleExpenseOther_USD,IncomeTaxReconciliationOtherAdjustments_USD,IncomeTaxReconciliationStateAndLocalIncomeTaxes_USD,IncreaseDecreaseInAccountsPayable_USD,IncreaseDecreaseInAccountsReceivable_USD,IncreaseDecreaseInAccruedLiabilities_USD,IncreaseDecreaseInDeferredIncomeTaxes_USD,IncreaseDecreaseInInventories_USD,IncreaseDecreaseInOtherAccruedLiabilities_USD,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets_USD,IncreaseDecreaseInRestrictedCashForOperatingActivities_USD,IncrementalCommonSharesAttributableToConversionOfDebtSecurities_shares,IntangibleAssetsNetExcludingGoodwill_USD,IntangibleAssetsNetIncludingGoodwill_USD,InterestExpenseOther_USD,InterestIncomeExpenseNonoperatingNet_USD,InterestOnConvertibleDebtNetOfTax_USD,InterestPaid_USD,InterestPaidNet_USD,InterestPayableCurrent_USD,InventoryNet_USD,LeaseCost_USD,LegalFees_USD,LesseeOperatingLeaseLiabilityPaymentsDue_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,Liabilities_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,LongTermDebt_USD,LongTermDebtAndCapitalLeaseObligations_USD,LongTermDebtAndCapitalLeaseObligationsCurrent_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_USD,MaintenanceRevenue_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetIncomeLoss_USD,NetIncomeLossAvailableToCommonStockholdersDiluted_USD,NumberOfBusinessesAcquired_entity,NumberOfReportableSegments_reportable_segment,NumberOfReportableSegments_segment,NumberOfReportingUnits_reporting_unit,NumberOfStores_branches,NumberOfStores_Locations,OperatingIncomeLoss_USD,OperatingLeaseLiability_USD,OperatingLeaseLiabilityCurrent_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeasePayments_USD,OperatingLeaseRightOfUseAsset_USD,OperatingLeasesFutureMinimumPaymentsDue_USD,OperatingLeasesIncomeStatementDepreciationExpenseOnPropertySubjectToOrHeldForLease_USD,OperatingLeasesIncomeStatementLeaseRevenue_USD,OperatingLeasesIncomeStatementSubleaseRevenue_USD,OperatingLeasesRentExpenseMinimumRentals_USD,OperatingLeasesRentExpenseNet_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OtherAccruedLiabilitiesCurrent_USD,OtherAccruedLiabilitiesNoncurrent_USD,OtherAssetsCurrent_USD,OtherAssetsNoncurrent_USD,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent_USD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1_USD,OtherLiabilities_USD,OtherLiabilitiesNoncurrent_USD,OtherLongTermDebt_USD,OtherNoncashIncome_USD,OtherNoncashIncomeExpense_USD,OtherNonoperatingIncomeExpense_USD,PaymentForContingentConsiderationLiabilityFinancingActivities_USD,PaymentsForRepurchaseOfCommonStock_USD,PaymentsForRestructuring_USD,PaymentsOfFinancingCosts_USD,PaymentsOfMergerRelatedCostsFinancingActivities_USD,PaymentsToAcquireBusinessesAndInterestInAffiliates_USD,PaymentsToAcquireBusinessesNetOfCashAcquired_USD,PaymentsToAcquireInvestments_USD,PaymentsToAcquireOtherPropertyPlantAndEquipment_USD,PaymentsToAcquireProductiveAssets_USD,PaymentsToAcquirePropertyPlantAndEquipment_USD,PrepaidExpenseAndOtherAssetsCurrent_USD,PrepaidInsurance_USD,PrepaidTaxes_USD,ProceedsFromDivestitureOfBusinesses_USD,ProceedsFromIncomeTaxRefunds_USD,ProceedsFromInsuranceSettlementInvestingActivities_USD,ProceedsFromInsuranceSettlementOperatingActivities_USD,ProceedsFromIssuanceOfDebt_USD,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities_USD,ProceedsFromSaleOfOtherPropertyPlantAndEquipment_USD,ProceedsFromSaleOfPropertyPlantAndEquipment_USD,ProceedsFromStockOptionsExercised_USD,ProfitLoss_USD,PropertyPlantAndEquipmentGross_USD,PropertyPlantAndEquipmentNet_USD,PropertySubjectToOrAvailableForOperatingLeaseAccumulatedDepreciation_USD,PropertySubjectToOrAvailableForOperatingLeaseGross_USD,PropertySubjectToOrAvailableForOperatingLeaseNet_USD,ProvisionForDoubtfulAccounts_USD,ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent_USD,RepaymentsOfConvertibleDebt_USD,RepaymentsOfDebtAndCapitalLeaseObligations_USD,RepaymentsOfLongTermDebt_USD,ReportingUnitPercentageOfFairValueInExcessOfCarryingAmount_pure,RestrictedCashAndCashEquivalentsNoncurrent_USD,RestructuringAndRelatedCostCostIncurredToDate_USD,RestructuringAndRelatedCostCostIncurredToDate1_USD,RestructuringAndRelatedCostExpectedCost1_USD,RestructuringAndRelatedCostNumberOfPositionsEliminated_employees,RestructuringCharges_USD,RestructuringReserve_USD,RestructuringReserveCurrent_USD,RestructuringReservePeriodExpense_USD,RestructuringReserveSettledWithCash_USD,RetainedEarningsAccumulatedDeficit_USD,RevenueFromContractWithCustomerExcludingAssessedTax_USD,RevenueNotFromContractWithCustomer_USD,Revenues_USD,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability_USD,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability_USD,SalesRevenueGoodsGross_USD,SalesRevenueNet_USD,SalesRevenueServicesGross_USD,SelfInsuranceReserveCurrent_USD,SelfInsuranceReserveNoncurrent_USD,SellingGeneralAndAdministrativeExpense_USD,ShareBasedCompensation_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions_shares,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions_shares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1_USD,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1_USD/shares,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1_USD/shares,ShortTermLeaseCost_USD,ShorttermDebtMaximumMonthendOutstandingAmount_USD,StockholdersEquity_USD,StockIssuedDuringPeriodSharesAcquisitions_shares,StockIssuedDuringPeriodSharesNewIssues_shares,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease_shares,StockIssuedDuringPeriodSharesStockOptionsExercised_shares,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities_USD,SubleaseIncome_USD,TaxAdjustmentsSettlementsAndUnusualProvisions_USD,TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxAssetIncomeTaxExpense_USD,TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxLiabilityIncomeTaxBenefit_USD,TaxCutsAndJobsActOf2017IncomeTaxExpenseBenefit_USD,TaxCutsAndJobsActOf2017TransitionTaxForAccumulatedForeignEarningsIncomeTaxExpense_USD,TaxesPayableCurrent_USD,TemporaryEquityCarryingAmount_USD,TemporaryEquityCarryingAmountAttributableToParent_USD,TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests_USD,TreasuryStockShares_shares,TreasuryStockValue_USD,UndistributedEarningsOfForeignSubsidiaries_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsDecreasesResultingFromForeignCurrencyTranslation_USD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_USD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense_USD,ValuationAllowanceAmount_USD,ValuationAllowanceDeferredTaxAssetChangeInAmount_USD,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,WriteOffOfDeferredDebtIssuanceCost_USD,DeferredTaxAssetInterestCarryforward_USD,ShortTermDebtWeightedAverageInterestRate_pure,TreasuryStockCommonShares_shares,TreasuryStockCommonValue_USD,CommonStockDividendsPerShareDeclared_USD/shares,Dividends_USD,PaymentsOfDividends_USD,DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued_USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD
2011-07-19,False,62636522,,,282000000,407000000,,211000000.0,,100000000,472000000,,,26000000,,11000000,,,,3952000000,674000000,,,,,,,,,,,,,,,,,58000000,-145000000.0,,,0.01,500000000,62607743,62607743,1000000,,,,,,,,87000000.0,,,16000000.0,418000000,103000000.0,246000000.0,,,,,,,,347000000,,,,,,,,,,,,,,,,,,,,,71000000.0,,,,,,,,,,,,,,,,,399000000.0,,,,14000000,228000000.0,,,,0.44,0.37,,7000000.0,,,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000000.0,1000000,,-3000000.0,,,,,,211000000,,,,39000000.0,28000000.0,0.45,0.38,-1000000.0,,-0.01,-0.01,,,11000000,,16000000.0,,,,,,,,147000000,15000000,,4000000.0,30000000,-15000000.0,15000000,,,,,2000000.0,-57000000,,98000000.0,,,70000000,,,,,,,,,,,,3928000000,3952000000,840000000,,2542000000,,,,,,,,,39000000,-487000000,296000000,27000000,,,,,,,,95000000,,,,,,,,524000000.0,,,,,,,,59000000,,,,,,,,,,,,60000000,,-1000000.0,,3000000,,7000000,,,,143000000.0,,,412000000.0,,13000000.0,68000000,,,,,,,1107000000,,73000000.0,8000000.0,30000000.0,,,380000000.0,,,,,,9000000.0,1082000000,,,,,,,,2000000,,,,,-593000000,,,629000000.0,,,22000000.0,,21000000.0,,,100000000,6000000,,,,,,,,,,,,,,,,,,,,,-20000000,,,,,,,,,,,,,44000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-18,False,62648356,,,233000000,453000000,,245000000.0,,63000000,478000000,,,29000000,,17000000,,,,4005000000,658000000,,,,,,,,,,,,,,,,,26000000,-177000000.0,,,0.01,500000000,62648356,62648356,1000000,,,,,,,,87000000.0,,,15000000.0,439000000,110000000.0,261000000.0,,,,,,,,401000000,,,,,,,,,,,,,,,,,,,,,55000000.0,,,,,,,,,,,,,,,,,397000000.0,,,,13000000,351000000.0,,,,1.04,0.91,,5000000.0,,,-2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000000.0,2000000,,-3000000.0,,,,,,274000000,,,,96000000.0,65000000.0,1.04,0.91,-1000000.0,,-0.01,-0.01,,,31000000,,20000000.0,,,,,,,,101000000,60000000,,-16000000.0,17000000,13000000.0,11000000,,,,,1000000.0,-57000000,,141000000.0,,,56000000,,,,,,,,,,,,3950000000,4005000000,879000000,,2529000000,,,,,,,,,92000000,-727000000,453000000,65000000,,,,,,,,156000000,,,,,,,,604000000.0,,,,,,,,57000000,,,,,,,,,,,,58000000,,-1000000.0,,-2000000,,7000000,,,,198000000.0,,,631000000.0,,24000000.0,68000000,,,,,,,1462000000,,115000000.0,11000000.0,31000000.0,,,371000000.0,,,,,,11000000.0,1383000000,,,,,,,,2000000,,,,,-528000000,,,713000000.0,,,23000000.0,,20000000.0,,,103000000,9000000,,,,,,,,,,,,,,,,,,,,,14000000,,,,,,,,,,,,,41000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-07,True,62959239,7500.0,1380000000.0,206000000,464000000,,263000000.0,301000000.0,75000000,487000000,810000000.0,0.0,33000000,,22000000,8000000.0,2200000.0,6000000.0,4143000000,723000000,,,19000000.0,,,,,,,,,,,,,,36000000,-167000000.0,,,0.01,500000000,62877530,62877530,1000000,,,,,,,,55000000.0,,,58000000.0,1713000000,423000000.0,992000000.0,,0.0,22000000.0,24000000.0,2000000.0,,5000000.0,395000000,,3044000000.0,,36000000.0,,1000000.0,39000000.0,645000000.0,,16000000.0,18000000.0,2000000.0,,279000000.0,104000000.0,175000000.0,-366000000.0,104000000.0,-470000000.0,,104000000.0,156000000.0,136000000.0,1080000000.0,45000000.0,,,78000000.0,2000000.0,0.0,2000000.0,,0.0,5000000.0,,,,645000000.0,18000000.0,620000000.0,6000000.0,57000000,480000000.0,26000000.0,,,1.62,1.38,0.35,6000000.0,,57000000.0,0.0,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,83000000.0,,,32000000.0,8000000.0,9000000.0,12000000.0,10000000.0,12000000.0,66000000.0,2000000,,-3000000.0,289000000.0,96000000.0,,,5000000.0,275000000,,,86000000.0,164000000.0,28000000.0,0.45,0.39,0.0,,0.0,0.0,,,63000000,,24000000.0,,-9000000.0,57000000.0,,12000000.0,,3000000.0,68000000,62000000,,-39000000.0,3000000,-5000000.0,19000000,,,,,7000000.0,-228000000,,203000000.0,,26000000.0,44000000,,19000000.0,,,,,,,,,,4040000000,4143000000,864000000,,2592000000,,1279000000.0,266000000.0,1312000000.0,173000000.0,7000000.0,7000000.0,,80000000,-861000000,608000000,29000000,101000000.0,,,,,529.0,,115000000,,,,,,,,2151000000.0,,122000000.0,,,51000000.0,6000000.0,,65000000,,,,,,,,,,,,59000000,,-2000000.0,,3000000,,7000000,,16000000.0,,276000000.0,,,774000000.0,,36000000.0,75000000,,,,,,,1892000000,,208000000.0,17000000.0,35000000.0,,667000000.0,366000000.0,,,,,,,1813000000,827000000.0,,,104000000.0,,,100.0,19000000,,28000000.0,19000000.0,19000000.0,-499000000,,,746000000.0,,,85000000.0,,83000000.0,30000000.0,53000000.0,407000000,12000000,1700000.0,674000.0,10.14,,49000.0,7.85,63000.0,,,1536000.0,9.3,,,,,,,,,,64000000,,,,1831000.0,,,3000000.0,,,,,18000000.0,39000000.0,,,,,,4000000.0,,,0.0,,,2000000.0,,73349000.0,62184000.0,12000000.0,,,,,,,,,,
