filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityPublicFloat_USD,AccountsPayableCurrent_USD,AccountsReceivableNetCurrent_USD,AccruedLiabilitiesCurrent_USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AdditionalPaidInCapital_USD,AdjustmentForAmortization_USD,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_USD,AdvertisingExpense_USD,AllocatedShareBasedCompensationExpense_USD,AllowanceForDoubtfulAccountsReceivable_USD,AllowanceForDoubtfulAccountsReceivableCurrent_USD,AllowanceForDoubtfulAccountsReceivableWriteOffs_USD,AmortizationOfIntangibleAssets_USD,Assets_USD,AssetsCurrent_USD,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent_USD,BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned_USD,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable_USD,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilities_USD,CapitalizedContractCostAmortization_USD,CapitalLeasesFutureMinimumPaymentsDue_USD,CapitalLeasesFutureMinimumPaymentsDueCurrent_USD,CapitalLeasesFutureMinimumPaymentsDueInFiveYears_USD,CapitalLeasesFutureMinimumPaymentsDueInFourYears_USD,CapitalLeasesFutureMinimumPaymentsDueInThreeYears_USD,CapitalLeasesFutureMinimumPaymentsDueInTwoYears_USD,CapitalLeasesFutureMinimumPaymentsDueThereafter_USD,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments_USD,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CommonStockDividendsPerShareDeclared_USD/shares,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockSharesOutstanding_shares,CommonStockValue_USD,CommunicationsAndInformationTechnology_USD,ComprehensiveIncomeNetOfTax_USD,ContractWithCustomerAssetAccumulatedAllowanceForCreditLoss_USD,ContractWithCustomerAssetGross_USD,ContractWithCustomerAssetNet_USD,ContractWithCustomerAssetNetNoncurrent_USD,ContractWithCustomerLiabilityCurrent_USD,ContractWithCustomerLiabilityNoncurrent_USD,ContractWithCustomerLiabilityRevenueRecognized_USD,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption_USD,CurrentFederalTaxExpenseBenefit_USD,CurrentForeignTaxExpenseBenefit_USD,CurrentIncomeTaxExpenseBenefit_USD,CurrentStateAndLocalTaxExpenseBenefit_USD,DebtInstrumentFeeAmount_USD,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet_USD,DebtInstrumentUnamortizedDiscountPremiumNet_USD,DeferredCompensationLiabilityClassifiedNoncurrent_USD,DeferredFederalIncomeTaxExpenseBenefit_USD,DeferredFinanceCostsNet_USD,DeferredForeignIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxLiabilities_USD,DeferredIncomeTaxLiabilitiesNet_USD,DeferredPolicyAcquisitionCosts_USD,DeferredSetUpCostsNoncurrent_USD,DeferredStateAndLocalIncomeTaxExpenseBenefit_USD,DeferredTaxAssetsDeferredIncome_USD,DeferredTaxAssetsGross_USD,DeferredTaxAssetsNet_USD,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration_USD,DeferredTaxAssetsOther_USD,DeferredTaxAssetsTaxCreditCarryforwards_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities_USD,DeferredTaxAssetsValuationAllowance_USD,DeferredTaxLiabilities_USD,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets_USD,DeferredTaxLiabilitiesNoncurrent_USD,DeferredTaxLiabilitiesOther_USD,DeferredTaxLiabilitiesPropertyPlantAndEquipment_USD,DefinedBenefitPlanBenefitObligation_USD,DefinedBenefitPlanFairValueOfPlanAssets_USD,DefinedBenefitPlanFundedStatusOfPlan_USD,DefinedContributionPlanCostRecognized_USD,Depreciation_USD,DepreciationDepletionAndAmortization_USD,DerivativeNotionalAmount_USD,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents_USD,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal_USD,Dividends_USD,DividendsCommonStock_USD,DividendsCommonStockCash_USD,DividendsCommonStockStock_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareBasicAndDiluted_USD/shares,EarningsPerShareDiluted_USD/shares,EffectiveIncomeTaxRateContinuingOperations_pure,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance_pure,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate_pure,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpense_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost_pure,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent_pure,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes_pure,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent_pure,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes_pure,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,EmployeeRelatedLiabilitiesCurrent_USD,FinanceLeaseInterestExpense_USD,FinanceLeaseInterestPaymentOnLiability_USD,FinanceLeaseLiability_USD,FinanceLeaseLiabilityCurrent_USD,FinanceLeaseLiabilityNoncurrent_USD,FinanceLeaseLiabilityPaymentsDue_USD,FinanceLeaseLiabilityPaymentsDueAfterYearFive_USD,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths_USD,FinanceLeaseLiabilityPaymentsDueYearFive_USD,FinanceLeaseLiabilityPaymentsDueYearFour_USD,FinanceLeaseLiabilityPaymentsDueYearThree_USD,FinanceLeaseLiabilityPaymentsDueYearTwo_USD,FinanceLeaseLiabilityUndiscountedExcessAmount_USD,FinanceLeasePrincipalPayments_USD,FinanceLeaseRightOfUseAsset_USD,FinanceLeaseRightOfUseAssetAmortization_USD,FinanceLeaseWeightedAverageDiscountRatePercent_pure,FiniteLivedIntangibleAssetsAccumulatedAmortization_USD,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths_USD,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo_USD,FiniteLivedIntangibleAssetsGross_USD,FiniteLivedIntangibleAssetsNet_USD,ForeignCurrencyTransactionGainLossBeforeTax_USD,GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments_USD,GainLossOnSaleOfEquityInvestments_USD,GainLossRelatedToLitigationSettlement_USD,GainsLossesOnExtinguishmentOfDebt_USD,Goodwill_USD,GoodwillAcquiredDuringPeriod_USD,GoodwillImpairedAccumulatedImpairmentLoss_USD,GoodwillImpairmentLoss_USD,GoodwillPurchaseAccountingAdjustments_USD,GoodwillTranslationAndPurchaseAccountingAdjustments_USD,GoodwillWrittenOffRelatedToSaleOfBusinessUnit_USD,GuaranteeObligationsCurrentCarryingValue_USD,GuaranteeObligationsMaximumExposure_USD,ImpairmentOfIntangibleAssetsFinitelived_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign_USD,IncomeTaxExpenseBenefit_USD,IncomeTaxesPaid_USD,IncomeTaxesPaidNet_USD,IncreaseDecreaseInAccountsPayable_USD,IncreaseDecreaseInAccountsReceivable_USD,IncreaseDecreaseInContractWithCustomerAsset_USD,IncreaseDecreaseInContractWithCustomerLiability_USD,IncreaseDecreaseInFinishedGoodsAndWorkInProcessInventories_USD,IncreaseDecreaseInOtherOperatingCapitalNet_USD,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_shares,IndefiniteLivedIntangibleAssetsWrittenOffRelatedToSaleOfBusinessUnit_USD,IndefiniteLivedTrademarks_USD,IndefiniteLivedTradeNames_USD,IntangibleAssetsGrossExcludingGoodwill_USD,IntangibleAssetsNetExcludingGoodwill_USD,InterestExpenseDebt_USD,InterestIncomeExpenseNonoperatingNet_USD,InterestPaid_USD,InterestPaidNet_USD,InterestPayableCurrent_USD,InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet_USD,InterestRateCashFlowHedgeLiabilityAtFairValue_USD,InterestRateDerivativeLiabilitiesAtFairValue_USD,InventoryFinishedGoodsNetOfReserves_USD,InventoryWorkInProcessNetOfReserves_USD,LeaseAndRentalExpense_USD,LeaseCost_USD,LesseeOperatingLeaseLiabilityPaymentsDue_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,Liabilities_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent_USD,LicensesRevenue_USD,LitigationSettlementAmountAwardedFromOtherParty_USD,LongTermDebtAndCapitalLeaseObligations_USD,LongTermDebtAndCapitalLeaseObligationsCurrent_USD,LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities_USD,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalAfterYearFive_USD,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFive_USD,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour_USD,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree_USD,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo_USD,LongTermDebtAndCapitalLeaseObligationsRepaymentsOfPrincipalInNextTwelveMonths_USD,LongTermDebtCurrent_USD,LongTermDebtNoncurrent_USD,LossContingencyAccrualAtCarryingValue_USD,MoneyMarketFundsAtCarryingValue_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetIncomeLoss_USD,NonoperatingIncomeExpense_USD,NumberOfOperatingSegments_segment,NumberOfOperatingSegments_installment,NumberOfOperatingSegments_segement,NumberOfReportableSegments_reportable_segment,NumberOfReportableSegments_segment,NumberOfReportableSegments_installment,NumberOfReportableSegments_segement,OperatingIncomeLoss_USD,OperatingLeaseCost_USD,OperatingLeaseLiability_USD,OperatingLeaseLiabilityCurrent_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeasePayments_USD,OperatingLeaseRightOfUseAsset_USD,OperatingLeasesFutureMinimumPaymentsDue_USD,OperatingLeasesFutureMinimumPaymentsDueCurrent_USD,OperatingLeasesFutureMinimumPaymentsDueInFiveYears_USD,OperatingLeasesFutureMinimumPaymentsDueInFourYears_USD,OperatingLeasesFutureMinimumPaymentsDueInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsDueInTwoYears_USD,OperatingLeasesFutureMinimumPaymentsDueThereafter_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OtherAccruedLiabilitiesCurrent_USD,OtherAssetsNoncurrent_USD,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent_USD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent_USD,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1_USD,OtherLiabilitiesNoncurrent_USD,OtherNonoperatingIncomeExpense_USD,OtherOperatingActivitiesCashFlowStatement_USD,PaymentOfFinancingAndStockIssuanceCosts_USD,PaymentsForProceedsFromDerivativeInstrumentInvestingActivities_USD,PaymentsForProceedsFromOtherInvestingActivities_USD,PaymentsForRepurchaseOfCommonStock_USD,PaymentsForRestructuring_USD,PaymentsOfDividends_USD,PaymentsOfFinancingCosts_USD,PaymentsToAcquireBusinessesNetOfCashAcquired_USD,PaymentsToAcquireIntangibleAssets_USD,PaymentsToAcquirePropertyPlantAndEquipment_USD,PreferredStockParOrStatedValuePerShare_USD/shares,PreferredStockSharesAuthorized_shares,PreferredStockSharesIssued_shares,PreferredStockSharesOutstanding_shares,PreferredStockValue_USD,PrepaidExpenseAndOtherAssetsCurrent_USD,ProceedsFromContributedCapital_USD,ProceedsFromDerivativeInstrumentInvestingActivities_USD,ProceedsFromDivestitureOfBusinesses_USD,ProceedsFromDivestitureOfBusinessesNetOfCashDivested_USD,ProceedsFromIssuanceInitialPublicOffering_USD,ProceedsFromIssuanceOfCommonStock_USD,ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet_USD,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock_USD,ProceedsFromIssuanceOfWarrants_USD,ProceedsFromIssuanceOrSaleOfEquity_USD,ProceedsFromPaymentsForOtherFinancingActivities_USD,ProceedsFromSaleOfEquityMethodInvestments_USD,PropertyPlantAndEquipmentNet_USD,ProvisionForDoubtfulAccounts_USD,PurchaseObligation_USD,PurchaseObligationDueAfterFifthYear_USD,PurchaseObligationDueInFifthYear_USD,PurchaseObligationDueInFourthYear_USD,PurchaseObligationDueInNextTwelveMonths_USD,PurchaseObligationDueInSecondYear_USD,PurchaseObligationDueInThirdYear_USD,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax_USD,RepaymentsOfDebtAndCapitalLeaseObligations_USD,RepaymentsOfMandatoryRedeemableCapitalSecurities_USD,RestrictedCashAndCashEquivalents_USD,RestrictedCashAndCashEquivalentsAtCarryingValue_USD,RestrictedCashAndCashEquivalentsNoncurrent_USD,RestrictedCashNoncurrent_USD,RestructuringCharges_USD,RestructuringReserve_USD,RestructuringSettlementAndImpairmentProvisions_USD,RetainedEarningsAccumulatedDeficit_USD,RevenueFromContractWithCustomerIncludingAssessedTax_USD,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability_USD,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability_USD,SaleOfStockConsiderationReceivedOnTransaction_USD,SaleOfStockNumberOfSharesIssuedInTransaction_shares,SaleOfStockPricePerShare_USD/shares,SellingGeneralAndAdministrativeExpense_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate_pure,SharesIssuedPricePerShare_USD/shares,SharesSubjectToMandatoryRedemptionSettlementTermsAmountCurrent_USD,SharesSubjectToMandatoryRedemptionSettlementTermsAmountNoncurrent_USD,SharesSubjectToMandatoryRedemptionSettlementTermsMaximumNumberOfShares_shares,SharesSubjectToMandatoryRedemptionSettlementTermsNumberOfShares_shares,StockholdersEquity_USD,StockholdersEquityNoteStockSplitConversionRatio1_pure,StockholdersEquityOther_USD,StockIssuedDuringPeriodSharesDividendReinvestmentPlan_shares,StockIssuedDuringPeriodSharesShareBasedCompensationGross_shares,StockIssuedDuringPeriodValueNewIssues_USD,StockRepurchasedAndRetiredDuringPeriodShares_shares,StockRepurchasedAndRetiredDuringPeriodValue_USD,StockRepurchaseProgramAuthorizedAmount1_USD,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1_USD,SubleaseIncome_USD,UnrealizedGainLossOnDerivatives_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_USD,UnrecognizedTaxBenefitsIncreasesResultingFromAcquisition_USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_USD,UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount_USD,VariableLeaseCost_USD,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfShareOutstandingBasicAndDiluted_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,DeferredCompensationArrangementWithIndividualCashAwardsGrantedPercentage_pure,EffectiveIncomeTaxRateReconciliationTaxCredits_pure,FinanceLeaseRightOfUseAssetAccumulatedAmortization_USD,GoodwillTransfers_USD,ImpairmentOfIntangibleAssetsExcludingGoodwill_USD,IncreaseDecreaseInNotesReceivables_USD,InsuranceSettlementsReceivable_USD,LongTermDebt_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_USD,LossContingencyNumberOfPlaintiffs_individual,LossContingencyNumberOfPlaintiffs_securityAdvisor,OtherCommitment_USD,ReportingUnitPercentageOfFairValueInExcessOfCarryingAmount_pure,RevenueFromContractWithCustomerExcludingAssessedTax_USD,StockIssuedDuringPeriodValueDividendReinvestmentPlan_USD,StockRepurchasedDuringPeriodValue_USD,InterestRateFairValueHedgeAssetAtFairValue_USD,InterestRateFairValueHedgeLiabilityAtFairValue_USD,LossContingencyDamagesAwardedValue_USD,IncomeLossFromEquityMethodInvestments_USD,PaymentsForProceedsFromDerivativeInstrumentFinancingActivities_USD,ProfitLoss_USD,RepaymentsOfLongTermDebt_USD,IncreaseDecreaseInFinancialInstrumentsUsedInOperatingActivities_USD,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased_shares,ContractWithCustomerAssetNetCurrent_USD,DerivativeAssetsCurrent_USD,EffectiveIncomeTaxRateReconciliationTaxContingencies_pure,FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization_USD,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive_USD,GainLossOnSaleOfBusiness_USD,GoodwillAndIntangibleAssetImpairment_USD,IncreaseDecreaseInInventoryForLongTermContractsOrPrograms_USD,IncreaseDecreaseInOtherFinancialInstrumentsUsedInOperatingActivities_USD,OtherAssetsCurrent_USD,OtherReceivablesNetCurrent_USD,PrepaidExpenseCurrent_USD,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization_USD,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization_USD,AssetImpairmentCharges_USD,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent_USD,IncomeLossFromContinuingOperations_USD,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity_USD,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent_USD,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_shares,DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible_USD,IncreaseDecreaseInAccruedInterestReceivableNet_USD,IncreaseDecreaseInOtherAccruedLiabilities_USD,LongTermPurchaseCommitmentAmount_USD
2018-05-09,False,750451249.0,,200853000,151350000,410646000,,-19734000,5890377000,16000000.0,49288000,,49288000,,35358000.0,,303977000,17858924000,621632000,,,,,12847000.0,,,,,,,,,,258195000,1012078000,885296000,0.035,0.01,3999000000.0,766843596.0,766843596.0,1052000.0,,-173164000,,,,,319192000,413317000,16765000,34430000.0,,,,,,,,,,,,-5738000,,1381723000.0,,342913000.0,,,,,,,,,,,,,,,,,,,,,483676000,,,,,26840000.0,,,,-0.22,,0.046,,,,,,,0.234,,-0.161,,,-387000.0,63972000,,,,,,,,,,,,,,,,,,2327226000,,862245000.0,605323000.0,944550000.0,1037013000.0,1079054000.0,8709779000,,,,,,-61597000.0,5078370000,,,,,,,55000000.0,,,,-165005000,,-7568000,,,,,,,,-44268000,,,987000000.0,,10042779000,7715553000,,-174333000,,,144905000,,,,82564000,23291000,,,,,,,,,,,13135288000,17858924000,979210000,,,10000000.0,9527952000.0,48519000,,,,,,,,,,,145000000.0,747920000,-366811000,504574000,-157437000,,,,,,1.0,,,71385000,,,,,,,,,,,,,,,201769000,131988000,,-15727000.0,,,,-15727000,,124975000,-460000,498000,,,-213000,,,0,,36214000.0,159607000,33246000,,,,,,102349000,,,,,1409934000.0,,0.0,,,,-141000,,327823000.0,,,,,,,,,0.0,661873000.0,,,3883000.0,750000000.0,750000000.0,,,8023000.0,-1148059000,1116448000.0,,,,,,304970000,,,,,708111000.0,1000000.0,750000.0,4723636000,1.681,-946000.0,,,1405864000.0,,,,,,,,,,,,,,,,,728579000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-09,False,756562453.0,,196920000,148882000,374130000,,-32948000,5935377000,,95102000,,46000000,,36059000.0,,308721000,17815632000,1450872000,,,,,14000000.0,,,,,,,,,,344288000,1098171000,971389000,0.035,0.01,3999000000.0,766795086.0,766795086.0,1052000.0,,-79919000,,,,,316249000,460307000,19000000,34430000.0,,,,,,,,,,,,-9778000,,1374455000.0,,371700000.0,,,,,,,,,,,,,,,,,,,,,488320000,,,,,53715000.0,,,,-0.09,,0.064,,-0.041,,,,,0.164,,-0.114,,0.074,-636000.0,74993000,,,,,,,,,,,,,,,,,,2633814000,,575558000.0,620325000.0,962984000.0,1060102000.0,1107676000.0,8869420000,,,,,7500000.0,0.0,5075681000,,,,,,,55000000.0,,,,-71276000,,-4571000,,,,,,,,-7269000,,,987000000.0,,10202420000,7568606000,,-174479000,,,85472000,,,,78134000,30194000,,,,,,,,,,,13153790000,17815632000,1671279000,,22000000.0,7500000.0,9522457000.0,48319000,,,,,,,,,,,238000000.0,705410000,-696147000,962762000,-66705000,,,,,,1.0,,,73921000,,,,,,,,,,,,,,,213665000,135850000,,-10925000.0,,,,-13214000,,125292000,29282000,2427000,,,-13552000,,,26265000,,36214000.0,327553000,65212000,,,,,,95491000,,,,,1406019000.0,,0.0,,,,-416000,12000000.0,318827000.0,,,,,,,,,,673928000.0,,750000000.0,753883000.0,,,,,455000.0,-1241639000,1131459000.0,,,,,,322538000,,,,735661000.0,0.0,1000000.0,750000.0,4661842000,1.681,23000.0,,,1406019000.0,,,,,,,,,,,,,,,,,750009000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-08,False,756587893.0,,206135000,154629000,444572000,,-14900000,5947280000,,112905000,,18000000,,41144000.0,,293535000,16967584000,626723000,,,,,16000000.0,,,,,,,,,,256917000,260802000,134020000,0.035,0.01,3999000000.0,766772382.0,766772382.0,7668000.0,,-217496000,,,,,310766000,505188000,21000000,34430000.0,,,,,,,,,,,,-18883000,,1370142000.0,,400946000.0,,,,,,,,,,,,,,,,,,,,,474772000,,,,,80511000.0,,,,-0.31,,0.032,,,,,,,0.073,,-0.056,,0.049,-441000.0,77944000,,,,,,,,,,,,,,,,,,2929466000,,295632000.0,640412000.0,987260000.0,1089492000.0,1143309000.0,9084584000,6155118000.0,,,7500000.0,,-213239000.0,5088325000,,,,,,,55000000.0,,,,-243245000,,-7701000,,,,,,,,36079000,,,987000000.0,,10417584000,7488118000,,-152405000,,,144886000,,,,79332000,28481000,,,,,,,,,,,12531590000,16967584000,1009800000,,,7500000.0,9519504000.0,48327000,,,,,,,,,,,136000000.0,-187483000,-1084020000,1405964000,-235544000,22000000.0,,,,,1.0,,,121847000,,,,,,,,,,,,,,,221742000,148242000,,9427000.0,,,,18048000,,126956000,552000,-1920000,,,-13550000,,,52959000,,48473000.0,526654000,94151000,,,,,,107364000,,,,,1406019000.0,,0.0,,,,-1441000,12000000.0,308671000.0,,,,,,,,,,686333000.0,852769000.0,750000000.0,3885000.0,,,,,-6708000.0,-1504054000,1148316000.0,,,,,,295119000,,,,,0.0,,,4435994000,1.681,69000.0,,,1406706000.0,,,,,,,,,,,,13000000.0,,,,,755277000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
