filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityPublicFloat_USD,AccountsPayableAndAccruedLiabilitiesCurrent_USD,AccountsReceivableNet_USD,AdditionalPaidInCapital_USD,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities_USD,AmortizationOfDebtDiscountPremium_USD,Assets_USD,AssetsCurrent_USD,CapitalizedComputerSoftwareNet_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockSharesOutstanding_shares,CommonStockValue_USD,ConvertibleNotesPayableCurrent_USD,CostOfGoodsAndServicesSold_USD,DeferredCosts_USD,DeferredOfferingCosts_USD,DepreciationAndAmortization_USD,DepreciationDepletionAndAmortization_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareDiluted_USD/shares,ExcessStockSharesIssued_shares,ExcessStockSharesOutstanding_shares,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost_USD,GrossProfit_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities_USD,IncreaseDecreaseInAccountsReceivable_USD,IncreaseDecreaseInOtherOperatingAssets_USD,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets_USD,InterestExpense_USD,InterestExpenseOther_USD,Liabilities_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,LiabilitiesNoncurrent_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetIncomeLoss_USD,OperatingExpenses_USD,OperatingIncomeLoss_USD,OperatingLeaseLiabilityCurrent_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeaseRightOfUseAsset_USD,OtherExpenses_USD,OtherGeneralAndAdministrativeExpense_USD,OtherGeneralExpense_USD,OtherLongTermNotesPayable_USD,OtherNonoperatingIncomeExpense_USD,OtherOwnershipInterestsOfferingCosts_USD,PaidInKindInterest_USD,PreferredStockDividendRatePercentage_pure,PreferredStockParOrStatedValuePerShare_USD/shares,PreferredStockSharesAuthorized_shares,PreferredStockSharesOutstanding_shares,PrepaidExpenseAndOtherAssetsCurrent_USD,PrincipalTransactionsRevenue_USD,ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet_USD,ProceedsFromNotesPayable_USD,ProceedsFromStockOptionsExercised_USD,PropertyPlantAndEquipmentNet_USD,ResearchAndDevelopmentExpense_USD,RetainedEarningsAccumulatedDeficit_USD,RevenueRemainingPerformanceObligationPercentage_pure,Revenues_USD,SecurityDeposit_USD,SellingGeneralAndAdministrativeExpense_USD,ShareBasedCompensation_USD,StockholdersEquity_USD,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities_USD,StockIssuedDuringPeriodValueNewIssues_USD,StockIssuedDuringPeriodValueOther_USD,StockIssuedDuringPeriodValueRestrictedStockAwardGross_USD,StockIssuedDuringPeriodValueShareBasedCompensation_USD,WarrantExercisePriceIncrease_USD/shares,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,WriteOffOfDeferredDebtIssuanceCost_USD,AccountsReceivableNetCurrent_USD,AdjustmentForAmortization_USD,AdjustmentsToAdditionalPaidInCapitalWarrantIssued_USD,AllocatedShareBasedCompensationExpense_USD,AllocatedShareBasedCompensationExpenseNetOfTax_USD,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_shares,CapitalizedContractCostGross_USD,CapitalUnitsAuthorized_shares,Cash_USD,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1_USD/shares,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights_shares,ClassOfWarrantOrRightOutstanding_shares,CommonStockCapitalSharesReservedForFutureIssuance_shares,CommonStockSharesHeldInEmployeeTrustShares_shares,ConvertibleNotesPayable_USD,CostOfRevenue_USD,CostsAndExpenses_USD,CostsIncurredDevelopmentCosts_USD,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1_shares,DebtInstrumentIncreaseAccruedInterest_USD,DeferredCompensationArrangementWithIndividualRecordedLiability_USD,DeferredCostsAndOtherAssets_USD,DeferredTaxAssetsDeferredIncome_USD,DeferredTaxAssetsOther_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost_USD,DeferredTaxAssetsValuationAllowance_USD,EffectiveIncomeTaxRateContinuingOperations_pure,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount_USD,EmployeeBenefitsAndShareBasedCompensation_USD,GainsLossesOnExtinguishmentOfDebt_USD,GainsLossesOnRestructuringOfDebt_USD,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance_USD,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate_USD,IncomeTaxReconciliationOtherAdjustments_USD,IncomeTaxReconciliationStateAndLocalIncomeTaxes_USD,IncomeTaxReconciliationTaxCreditsOther_USD,IncreaseDecreaseInSecurityDeposits_USD,InterestRevenueExpenseNet_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,LongTermDebtAndCapitalLeaseObligations_USD,NetCashProvidedByUsedInInvestingActivities_USD,NonoperatingIncomeExpense_USD,OperatingLeaseExpense_USD,OperatingLeaseRightOfUseAssetAmortizationExpense_USD,OperatingLeasesFutureMinimumPaymentsDueCurrent_USD,OperatingLeasesFutureMinimumPaymentsDueInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsDueInTwoYears_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OptionIndexedToIssuersEquityStrikePrice1_USD/shares,OtherAssetsCurrent_USD,OtherLiabilitiesCurrent_USD,OtherNotesPayable_USD,OtherResearchAndDevelopmentExpense_USD,OtherSellingGeneralAndAdministrativeExpense_USD,PaymentsForRent_USD,PaymentsOfDerivativeIssuanceCosts_USD,PaymentsOfDividends_USD,PaymentsOfFinancingCosts_USD,PaymentsOfStockIssuanceCosts_USD,PaymentsToAcquireOtherProductiveAssets_USD,PreferredStockValue_USD,PresentValueOfFutureMinimumLeasePaymentsSaleLeasebackTransactions_USD,ProceedsFromConvertibleDebt_USD,ProceedsFromIssuanceOfCommonStock_USD,ProceedsFromIssuanceOfPrivatePlacement_USD,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions_USD,ProceedsFromIssuanceOfWarrants_USD,ProfitLoss_USD,ReceivableWithImputedInterestNetAmount_USD,RelatedPartyTransactionAmountsOfTransaction_USD,RestrictedStockValueSharesIssuedNetOfTaxWithholdings_USD,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice_USD/shares,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice_USD/shares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares_shares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares_shares,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1_USD/shares,StockholdersEquityNoteChangesInCapitalStructureSubsequentChangesToNumberOfCommonShares_shares,StockIssuedDuringPeriodSharesIssuedForServices_shares,StockIssuedDuringPeriodSharesPurchaseOfAssets_shares,StockIssuedDuringPeriodSharesStockOptionsExercised_shares,StockIssuedDuringPeriodValueStockOptionsExercised_USD,StockOptionExercisePriceIncrease_USD/shares,WarrantsAndRightsOutstanding_USD,AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables_USD,AmortizationOfFinancingCostsAndDiscounts_USD,ClearanceFees_USD,DebtInstrumentConvertibleConversionPrice1_USD/shares,IncreaseDecreaseInPrepaidExpense_USD,OtherNoncashExpense_USD,PaymentsToAcquireProductiveAssets_USD,ProceedsFromDebtNetOfIssuanceCosts_USD,ProceedsFromRepaymentsOfRelatedPartyDebt_USD,ProvisionForDoubtfulAccounts_USD,TreasuryStockCommonShares_shares,SaleOfStockPricePerShare_USD/shares,PaymentsForCommissions_USD,WarrantExercisePriceDecrease_USD/shares
2023-07-21,True,18556349,0.0,4811486,743932,52916936,1599281,8706,1980849,1201096,344012,452164,452164,-340173,0.0001,125000000,13561499,13561499,1356,2355735,222421,848531,848531,405,49551,-0.23,-0.23,12370002,12370002,848000.0,-84384,-2987985,-29560,-1228102,2569,-87497.0,107983,139439.0,5303394,1980849,4977185,326208,-1048531,-1388704,-2987985,2795618,-2880002,165699,225708,358558,230000.0,10000,1200000.0,100500,-107983,12000000.0,99287,0.12,0.0001,10000000,0.0,5000,-10,848531.0,200000,19996,3115,398851,-56240837,0.93,138037,74068,1547831,158267,-3322545,2719342,1285833,16000,32632,125635,0.02,13157111,13157111,848531,1972034,393157,1285800.0,2301735,200000.0,1506829.0,982891.0,13744376.0,792000.0,5.0,947150.0,418473.0,3086626.0,13744376.0,2400000,62099,3600000.0,196578.0,235693.0,5000.0,205600.0,5042480.0,7377233.0,-81973.0,2738000.0,15177167.0,0.0,0.21,430501.0,2300000.0,1563162.0,208811.0,2685198.0,-2333977.0,1849.0,-965370.0,328290.0,-74068.0,70000.0,463023.0,268385.0,-2043,1563162.0,197245.0,6913.0,182526.0,94320.0,186177.0,0.056,5.0,792000.0,7400000.0,1285809.0,59734,2179902,14814.0,607000.0,28600.0,468531,889500.0,2043.0,0.0,430888.0,2364400.0,48.0,12000000.0,1494000.0,1285833.0,-11114179.0,32135.0,100500.0,325000.0,563713.0,2711448.0,555000.0,517500.0,3073066.0,5.22,4.33,604832.0,3628864.0,3.4,200000.0,4233696.0,367678.0,6060.0,19976.0,5.5,362693.0,,,,,,,,,,,,,,
2023-08-14,False,15561499,,4648792,106959,53771378,2610427,321247,1945808,1253076,294864,1142027,1142027,349688,0.0001,125000000,13561499,13561499,1356,1577566,168222,848531,849000,405,99102,-0.17,-0.17,13561499,12370002,,-79245,-2291283,-192254,-1759028,5138,,-339498,,6705194,1945808,6422263,282931,3018531,-2668841,-2291283,1872540,-1951785,168940,182431,321091,,10000,,100500,339498,,126252,,0.0001,10000000,,5000,-10,,2170000,1285832,2710,288811,-58532120,0.88,88977,74067,1583324,307734,-4759386,2719342,60022,704975,32632,149467,4.0,13561499,13561499,848531,106049,312541,,149467,,,,,,,,,,,1970000,5288,,,,,,,,,,,,,,,,,,,,,,,,,,-2061,,,,,,,,,,,,13386,130793,,,,242000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106959.0,16000.0,33.0,2.0,-87497.0,887000.0,2061.0,2700000.0,-510000.0,106959.0,100933.0,,,
2023-09-05,False,15561499,,4648792,106959,53771378,3458958,321247,1945808,1253076,294864,1142027,1142027,349690,0.0001,125000000,13561499,13561499,1356,1577566,168222,848531,849000,405,99102,-0.17,-0.17,13561499,12370002,,-79245,-2291283,-192254,-1759028,5138,-87497.0,-339498,139439.0,6705194,1945808,6422263,282931,2170000,-1820310,-2291283,1872540,-1951785,168940,182431,321091,230000.0,10000,1200000.0,100500,339498,12000000.0,126252,0.12,0.0001,10000000,0.0,5000,-10,,2170000,1285832,2710,288811,-58532120,0.88,88977,74067,1583324,307734,-4759386,2719342,60022,704975,32632,149467,4.0,13561499,13561499,848531,106049,312541,,149467,,,,,,,23538.0,,,,1970000,5288,,,,,,,,,,,,,,,,,,,,,,,,,,-2061,,,,,,,,,,,,13386,130793,,,,242000,,,,,,,,,,,,10000000.0,,,,,,,,,,,,,,,,,,,106959.0,16000.0,33.0,2.0,-87497.0,1800000.0,2061.0,1800000.0,-510000.0,106959.0,100933.0,4.0,588000.0,4.0
