filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityPublicFloat_USD,AccountsPayableCurrent_USD,AccountsReceivableGrossCurrent_USD,AccountsReceivableNetCurrent_USD,AccruedIncomeTaxesCurrent_USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_USD,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AcquiredFiniteLivedIntangibleAssetAmount_SGD,AcquiredFiniteLivedIntangibleAssetAmount_USD,AcquiredFiniteLivedIntangibleAssetWeightedAverageUsefulLife_pure,AcquiredFiniteLivedIntangibleAssetWeightedAverageUsefulLife_Y,AcquiredIndefiniteLivedIntangibleAssetAmount_USD,AdditionalPaidInCapital_USD,AdditionsToNoncurrentAssets_USD,AdjustmentsToAdditionalPaidInCapitalOther_USD,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_USD,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation_USD,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet_USD,AdvertisingExpense_USD,AllocatedShareBasedCompensationExpense_USD,AllowanceForDoubtfulAccountsReceivable_USD,AllowanceForDoubtfulAccountsReceivableCurrent_USD,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease_USD,AllowanceForDoubtfulAccountsReceivableRecoveries_USD,AllowanceForDoubtfulAccountsReceivableWriteOffs_USD,AmortizationOfFinancingCostsAndDiscounts_USD,AmortizationOfIntangibleAssets_USD,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_shares,AssetImpairmentCharges_USD,Assets_USD,AssetsCurrent_USD,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent_USD,BuildingsAndImprovementsGross_USD,CapitalLeasedAssetsGross_USD,CapitalLeaseObligationsIncurred_USD,CapitalLeasesFutureMinimumPaymentsDue_USD,CapitalLeasesFutureMinimumPaymentsDueCurrent_USD,CapitalLeasesFutureMinimumPaymentsDueInFiveYears_USD,CapitalLeasesFutureMinimumPaymentsDueInFourYears_USD,CapitalLeasesFutureMinimumPaymentsDueInThreeYears_USD,CapitalLeasesFutureMinimumPaymentsDueInTwoYears_USD,CapitalLeasesFutureMinimumPaymentsDueThereafter_USD,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments_USD,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments_USD,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashAndCashEquivalentsFairValueDisclosure_USD,CashAndCashEquivalentsPeriodIncreaseDecrease_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsDisposalGroupIncludingDiscontinuedOperations_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CashDividendsPaidToParentCompanyByConsolidatedSubsidiaries_USD,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations_USD,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations_USD,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations_USD,CasinoExpenses_USD,CasinoRevenue_USD,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights_USD/ExercisedOption,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights_USD/shares_unit,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight_shares,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights_shares,CommonStockDividendsPerShareCashPaid_USD/shares,CommonStockDividendsPerShareDeclared_USD/shares,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockSharesOutstanding_shares,CommonStockValue_USD,ComprehensiveIncomeNetOfTax_USD,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest_USD,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest_USD,ConstructionInProgressGross_USD,ConstructionPayableCurrent_USD,CostsAndExpenses_USD,CurrentFederalTaxExpenseBenefit_USD,CurrentForeignTaxExpenseBenefit_USD,CurrentStateAndLocalTaxExpenseBenefit_USD,CustomerDepositsCurrent_USD,DebtAndCapitalLeaseObligations_USD,DebtConversionConvertedInstrumentAmount_USD,DebtConversionConvertedInstrumentSharesIssued_shares,DebtInstrumentCarryingAmount_USD,DebtInstrumentInterestRateStatedPercentage_pure,DebtInstrumentUnamortizedDiscount_USD,DebtIssuanceCostsLineOfCreditArrangementsNet_USD,DebtLongtermAndShorttermCombinedAmount_USD,DeferredFederalIncomeTaxExpenseBenefit_USD,DeferredFinanceCostsNoncurrentNet_USD,DeferredForeignIncomeTaxExpenseBenefit_USD,DeferredGainOnSaleOfProperty_USD,DeferredIncomeTaxAssetsNet_USD,DeferredIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxLiabilities_USD,DeferredIncomeTaxLiabilitiesNet_USD,DeferredStateAndLocalIncomeTaxExpenseBenefit_USD,DeferredTaxAssetsGross_USD,DeferredTaxAssetsLiabilitiesNet_USD,DeferredTaxAssetsNet_USD,DeferredTaxAssetsNetCurrent_USD,DeferredTaxAssetsNetNoncurrent_USD,DeferredTaxAssetsOperatingLossCarryforwards_USD,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal_USD,DeferredTaxAssetsOther_USD,DeferredTaxAssetsTaxCreditCarryforwards_USD,DeferredTaxAssetsTaxCreditCarryforwardsForeign_USD,DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther_USD,DeferredTaxAssetsValuationAllowance_USD,DeferredTaxLiabilities_USD,DeferredTaxLiabilitiesCurrent_USD,DeferredTaxLiabilitiesNoncurrent_USD,DeferredTaxLiabilitiesOther_USD,DeferredTaxLiabilitiesPrepaidExpenses_USD,DeferredTaxLiabilitiesPropertyPlantAndEquipment_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearFour_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearOne_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearThree_USD,DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearTwo_USD,DepreciationAndAmortization_USD,DepreciationNonproduction_USD,DerivativeAssets_USD,DerivativeFinancialInstrumentsAssetsFairValueDisclosure_USD,DerivativeNumberOfInstrumentsHeld_Derivative,DerivativeNumberOfInstrumentsHeld_derivative,DerivativeNumberOfInstrumentsHeld_pure,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal_USD,DividendsCash_USD,DividendsPreferredStockCash_USD,DueFromRelatedPartiesCurrent_USD,DueToRelatedPartiesCurrent_USD,EarlyRepaymentOfSeniorDebt_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareDiluted_USD/shares,EffectiveIncomeTaxRateContinuingOperations_pure,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance_pure,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther_pure,EffectiveIncomeTaxRateReconciliationOtherAdjustments_pure,EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings_pure,EffectiveIncomeTaxRateReconciliationTaxContingencies_pure,EffectiveIncomeTaxRateReconciliationTaxCreditsForeign_pure,EffectiveIncomeTaxRateReconciliationTaxExemptIncome_pure,EffectOfExchangeRateOnCashAndCashEquivalents_USD,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations_USD,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations_USD,EmployeeRelatedLiabilitiesCurrent_USD,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount_USD,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense_USD,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities_USD,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities_USD,FinanceLeaseInterestExpense_USD,FinanceLeaseInterestPaymentOnLiability_USD,FinanceLeaseLiability_USD,FinanceLeaseLiabilityCurrent_USD,FinanceLeaseLiabilityNoncurrent_USD,FinanceLeaseLiabilityPaymentsDue_USD,FinanceLeaseLiabilityPaymentsDueAfterYearFive_USD,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths_USD,FinanceLeaseLiabilityPaymentsDueYearFive_USD,FinanceLeaseLiabilityPaymentsDueYearFour_USD,FinanceLeaseLiabilityPaymentsDueYearThree_USD,FinanceLeaseLiabilityPaymentsDueYearTwo_USD,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,FinanceLeaseLiabilityUndiscountedExcessAmount_USD,FinanceLeasePrincipalPayments_USD,FinanceLeaseRightOfUseAsset_USD,FinanceLeaseRightOfUseAssetAmortization_USD,FinanceLeaseWeightedAverageDiscountRatePercent_pure,FiniteLivedIntangibleAssetsAccumulatedAmortization_USD,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo_USD,FiniteLivedIntangibleAssetsGross_USD,FiniteLivedIntangibleAssetsNet_USD,FoodAndBeverageCostOfSales_USD,FoodAndBeverageRevenue_USD,ForeignCurrencyTransactionGainLossUnrealized_USD,FutureAmortizationExpenseYearOne_USD,FutureAmortizationExpenseYearThree_USD,FutureAmortizationExpenseYearTwo_USD,GainLossOnDispositionOfAssets_USD,GainLossOnDispositionOfProperty_USD,GainLossOnSalesOfAssetsAndAssetImpairmentCharges_USD,GainsLossesOnExtinguishmentOfDebt_USD,HeldToMaturitySecuritiesCurrent_USD,ImpairmentOfIntangibleAssetsExcludingGoodwill_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments_USD,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsPerBasicShare_USD/shares,IncomeLossFromContinuingOperationsPerDilutedShare_USD/shares,IncomeLossFromDiscontinuedOperationsNetOfTax_USD,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare_USD/shares,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare_USD/shares,IncomeTaxExaminationPenaltiesAndInterestAccrued_USD,IncomeTaxExpenseBenefit_USD,IncomeTaxesPaidNet_USD,IncomeTaxHolidayAggregateDollarAmount_USD,IncomeTaxHolidayIncomeTaxBenefitsPerShare_USD/shares,IncreaseDecreaseInAccountsPayableTrade_USD,IncreaseDecreaseInAccountsReceivable_USD,IncreaseDecreaseInAccruedIncomeTaxesPayable_USD,IncreaseDecreaseInConstructionPayables_USD,IncreaseDecreaseInInterestPayableNet_USD,IncreaseDecreaseInInventories_USD,IncreaseDecreaseInOtherAccruedLiabilities_USD,IncreaseDecreaseInOtherOperatingAssets_USD,IncreaseDecreaseInOtherOperatingLiabilities_USD,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets_USD,IncreaseDecreaseInReceivables_USD,IncreaseDecreaseInRestrictedCash_USD,IntangibleAssetsNetExcludingGoodwill_USD,InterestCostsCapitalized_USD,InterestExpense_USD,InterestIncomeOther_USD,InterestPaidNet_USD,InterestPayableCurrent_USD,InventoryNet_USD,InvestmentIncomeInterest_USD,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures_USD,LandAndLandImprovements_USD,LeaseCost_USD,LesseeOperatingLeaseLiabilityPaymentsDue_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,Liabilities_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent_USD,LitigationSettlementExpense_USD,LongTermDebt_USD,LongTermDebtAndCapitalLeaseObligations_USD,LongTermDebtAndCapitalLeaseObligationsCurrent_USD,LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities_USD,LongTermDebtFairValue_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_USD,LossContingencyLossInPeriod_CNY,LossContingencyLossInPeriod_USD,LossesGainsOnSalesOfAssetsAndAssetImpairmentCharges_USD,MinorityInterest_USD,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders_USD,MinorityInterestDecreaseFromRedemptions_USD,MinorityInterestIncreaseFromStockIssuance_USD,MinorityInterestOwnershipPercentageByParent_pure,NetCashProvidedByUsedInDiscontinuedOperations_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations_USD,NetIncomeLoss_USD,NetIncomeLossAttributableToNoncontrollingInterest_USD,NetIncomeLossAvailableToCommonStockholdersBasic_USD,NoncontrollingInterestDecreaseFromDeconsolidation_USD,NoncontrollingInterestIncreaseFromSaleOfParentEquityInterest_USD,NoncurrentAssets_USD,OccupancyCosts_USD,OccupancyRevenue_USD,OperatingIncomeLoss_USD,OperatingLeaseCost_USD,OperatingLeaseLiability_USD,OperatingLeaseLiabilityCurrent_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeasePayments_USD,OperatingLeaseRightOfUseAsset_USD,OperatingLeasesFutureMinimumPaymentsDue_USD,OperatingLeasesFutureMinimumPaymentsDueCurrent_USD,OperatingLeasesFutureMinimumPaymentsDueInFiveYears_USD,OperatingLeasesFutureMinimumPaymentsDueInFourYears_USD,OperatingLeasesFutureMinimumPaymentsDueInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsDueInTwoYears_USD,OperatingLeasesFutureMinimumPaymentsDueThereafter_USD,OperatingLeasesFutureMinimumPaymentsReceivable_USD,OperatingLeasesFutureMinimumPaymentsReceivableCurrent_USD,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears_USD,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears_USD,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears_USD,OperatingLeasesFutureMinimumPaymentsReceivableThereafter_USD,OperatingLeasesIncomeStatementContingentRevenue_USD,OperatingLeasesRentExpenseNet_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OtherAccruedLiabilitiesCurrent_USD,OtherAssetsCurrent_USD,OtherAssetsNoncurrent_USD,OtherCommitmentDueInFifthYear_USD,OtherCommitmentDueInFourthYear_USD,OtherCommitmentDueInNextTwelveMonths_USD,OtherCommitmentDueInSecondYear_USD,OtherCommitmentDueInThirdYear_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax_USD,OtherLiabilitiesCurrent_USD,OtherLiabilitiesNoncurrent_USD,OtherNoncashIncome_USD,OtherNonoperatingIncomeExpense_USD,OtherSalesRevenueNet_USD,PaymentsForRepurchaseOfCommonStock_USD,PaymentsForRepurchaseOfPreferredStockAndPreferenceStock_USD,PaymentsOfDebtExtinguishmentCosts_USD,PaymentsOfDebtIssuanceCosts_USD,PaymentsOfDividends_USD,PaymentsOfDividendsPreferredStockAndPreferenceStock_USD,PaymentsOfFinancingCosts_USD,PaymentsToAcquireAdditionalInterestInSubsidiaries_USD,PaymentsToAcquireHeldToMaturitySecurities_USD,PaymentsToAcquireIntangibleAssets_USD,PaymentsToAcquirePropertyPlantAndEquipment_USD,PreferredStockDividendRatePercentage_pure,PreferredStockDividends_USD,PreferredStockDividendsIncomeStatementImpact_USD,PreferredStockDividendsPerShareCashPaid_USD/shares,PreferredStockParOrStatedValuePerShare_USD/shares,PreferredStockRedemptionAmount_USD,PreferredStockRedemptionPricePerShare_USD/shares,PreferredStockSharesAuthorized_shares,PreferredStockSharesIssued_shares,PreferredStockSharesOutstanding_shares,PreferredStockValue_USD,PreOpeningCosts_USD,PrepaidExpenseAndOtherAssetsCurrent_USD,ProceedsFromConvertibleDebt_USD,ProceedsFromDivestitureOfBusinesses_USD,ProceedsFromIssuanceOfCommonStock_USD,ProceedsFromIssuanceOfLongTermDebt_USD,ProceedsFromIssuanceOfSecuredDebt_USD,ProceedsFromIssuanceOfWarrants_USD,ProceedsFromMinorityShareholders_USD,ProceedsFromPaymentsForOtherFinancingActivities_USD,ProceedsFromSaleAndMaturityOfHeldToMaturitySecurities_USD,ProceedsFromSaleOfPropertyPlantAndEquipment_USD,ProceedsFromStockOptionsExercised_USD,ProceedsFromWarrantExercises_USD,ProfitLoss_USD,PromotionalAllowances_USD,PropertyPlantAndEquipmentGross_USD,PropertyPlantAndEquipmentNet_USD,PropertySubjectToOrAvailableForOperatingLeaseAccumulatedDepreciation_USD,PropertySubjectToOrAvailableForOperatingLeaseGross_USD,ProvisionForDoubtfulAccounts_USD,ReceivablesNetCurrent_USD,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty_USD,RepaymentsOfDebtAndCapitalLeaseObligations_USD,RepaymentsOfLongTermDebtAndCapitalSecurities_USD,RepaymentsOfSeniorDebt_USD,ResearchAndDevelopmentExpense_USD,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost_USD,RestrictedCashAndCashEquivalents_USD,RestrictedCashAndCashEquivalentsAtCarryingValue_USD,RestrictedCashAndCashEquivalentsNoncurrent_USD,RestrictedStockExpense_USD,RetainedEarningsAccumulatedDeficit_USD,Revenues_USD,RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity_USD,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability_USD,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability_USD,SalesRevenueNet_USD,SegmentReportingInformationExpendituresForAdditionsToLongLivedAssets_USD,SegmentReportingInformationIntersegmentRevenue_USD,SellingGeneralAndAdministrativeExpense_USD,ShareBasedCompensation_USD,ShortTermLeaseCommitmentAmount_USD,ShortTermLeaseCost_USD,SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeLowerBound_USD,SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeUpperBound_USD,StockholdersEquity_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_USD,StockholdersEquityOther_USD,StockIssuedDuringPeriodSharesNewIssues_shares,StockIssuedDuringPeriodSharesRestrictedStockAwardForfeited_shares,StockIssuedDuringPeriodSharesRestrictedStockAwardGross_shares,StockIssuedDuringPeriodSharesStockOptionsExercised_shares,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures_USD,StockIssuedDuringPeriodValueStockOptionsExercised_USD,StockOptionPlanExpense_USD,StockRepurchasedAndRetiredDuringPeriodValue_USD,StockRepurchaseProgramAuthorizedAmount_USD,StockRepurchaseProgramAuthorizedAmount1_USD,TaxCreditCarryforwardAmount_USD,TemporaryEquityAccretionToRedemptionValue_USD,TemporaryEquityAccretionToRedemptionValueAdjustment_USD,TemporaryEquityCarryingAmount_USD,TemporaryEquityCarryingAmountAttributableToParent_USD,TemporaryEquityParOrStatedValuePerShare_USD/shares,TemporaryEquityRedemptionValue_USD,TemporaryEquitySharesIssued_shares,TemporaryEquitySharesOutstanding_shares,TreasuryStockShares_shares,TreasuryStockSharesAcquired_shares,TreasuryStockValue_USD,TreasuryStockValueAcquiredCostMethod_USD,UnrealizedGainLossOnDerivatives_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsDecreasesResultingFromForeignCurrencyTranslation_USD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued_USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_USD,UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward_USD,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate_USD,ValuationAllowanceDeferredTaxAssetChangeInAmount_USD,ValuationAllowancesAndReservesAdjustments_USD,ValuationAllowancesAndReservesBalance_USD,VariableInterestCarryingAmountAssets_USD,VariableInterestCarryingAmountLiabilities_USD,VariableInterestEntityConsolidatedCarryingAmountAssets_USD,VariableInterestEntityConsolidatedCarryingAmountLiabilities_USD,VariableLeaseCost_USD,WeightedAverageNumberDilutedSharesOutstandingAdjustment_shares,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,DeferredTaxAssetInterestCarryforward_USD,IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems_USD,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax_USD,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax_USD,IntangibleAssetsNetIncludingGoodwill_USD,LoansAndLeasesReceivableNetReportedAmount_USD,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_USD,DiscontinuedOperationAmountOfAdjustmentToPriorPeriodGainLossOnDisposalNetOfTax_USD,LoansReceivableFairValueDisclosure_USD,PaymentsRelatedToTaxWithholdingForShareBasedCompensation_USD,LoansAndLeasesReceivableGrossCarryingAmount_USD,RestrictedCashNoncurrent_USD,ProceedsFromCollectionOfLoansReceivable_USD,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour_USD,Goodwill_USD,IndefiniteLivedIntangibleAssetsExcludingGoodwill_USD,InterestIncomeOperatingPaidInKind_USD,TreasuryStockCommonShares_shares,DividendsCommonStockCash_USD,PaymentsOfDividendsCommonStock_USD,DeferredTaxAssetsInProcessResearchAndDevelopment_USD,InterestIncomeInterestEarningAsset_USD,LongTermAccountsNotesAndLoansReceivableNetNoncurrent_USD,SegmentExpenditureAdditionToLongLivedAssets_USD
2010-08-09,False,660734408,0.0,119156000,,530331000.0,15011000,,26400000.0,,,,,,,5149854000,,,30460000,-195000.0,,,,,,,,,17530000,,,151175000.0,20267154000,4456824000,,,,2802000.0,,,,,,,,,,,3518835000,,-1436581000.0,,,,,,,,,790947000.0,1294301000.0,,,,68166786.0,,,0.001,1000000000,660733908,660733908,661000,,,121866000,,754667000,1427701000,,,,,,,,,,,,,,171573000.0,,,,-6450000,,,,,,,75858000.0,26046000.0,,,,,,,,,,,,,50229000.0,,,,,,,,170694000,,,,,,,,,-39846000.0,,,,,,,,,,,,,,,,,7088000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47798000.0,105079000.0,8836000,,,,,-37679000.0,,961000.0,173461000.0,,,,,86621000.0,,,,,,,,8073000,150000,,,36285000,104581000.0,15011000.0,,2464000.0,-543000.0,141310000.0,,,6561000.0,,-22926000.0,92010000.0,,76987000,,134979000,20952000.0,26523000,2073000.0,,,,,,,,,,,,,12806166000,20267154000,2394645000,,,,9826661000,569196000,,,,,,,,,,,,1152111000,,,,,,-765800000.0,,-1315774000.0,,637905000.0,,41807000,36741000,-4679000.0,,,,34073000.0,190767000.0,166775000,,,,,,,,,,,,,,,,,,,,,,,,,39833000.0,178936000,,,,,,-4496000.0,,,,,,915663000.0,89937000,,-6201000,,13000.0,,,54365000.0,,46700000.0,,,173774000.0,43305000.0,1127268000,,23350000.0,,,0.001,,,50000000.0,4089999.0,4089999.0,234607000.0,50118000,,,,,596560000.0,,,41000.0,,,5647000,3923000.0,,78548000,110937000.0,,14122595000,,,18711000,,,,1265218000.0,,676000.0,,,91983000.0,4591000.0,,440249000,,,,,1594476000.0,,,172919000,28932000,,,,,5851771000,7003882000,,,,,,,3923000.0,,,,,,,,457106000.0,,,577500000.0,5250000.0,5250000.0,,,,-13000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
