filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityPublicFloat_USD,AccountsPayableCurrent_USD,AccountsReceivableNetCurrent_USD,AccruedIncomeTaxesCurrent_USD,AccruedIncomeTaxesNoncurrent_USD,AccruedLiabilitiesCurrent_USD,AccruedRoyaltiesCurrent_USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_USD,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax_USD,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AdditionalPaidInCapitalCommonStock_USD,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_USD,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_USD,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation_USD,AdvertisingExpense_USD,AllocatedShareBasedCompensationExpense_USD,AllocatedShareBasedCompensationExpenseNetOfTax_USD,AmortizationOfAcquiredIntangibleAssets_USD,AmortizationOfDebtDiscountPremium_USD,AmortizationOfFinancingCosts_USD,AmortizationOfFinancingCostsAndDiscounts_USD,AmortizationOfIntangibleAssets_USD,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_shares,AssetImpairmentCharges_USD,Assets_USD,AssetsCurrent_USD,AvailableForSaleSecuritiesAmortizedCost_USD,AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost_USD,AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue_USD,AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost_USD,AvailableForSaleSecuritiesDebtMaturitiesFairValue_USD,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost_USD,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue_USD,AvailableForSaleSecuritiesDebtSecurities_USD,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent_USD,AvailableForSaleSecuritiesGrossUnrealizedLoss_USD,AvailableForSaleSecuritiesTransfersToTradingGrossLosses_USD,BuildingsAndImprovementsGross_USD,BusinessAcquisitionProFormaEarningsPerShareBasic_USD/shares,BusinessAcquisitionProFormaEarningsPerShareDiluted_USD/shares,BusinessAcquisitionProFormaNetIncomeLoss_USD,BusinessAcquisitionProFormaRevenue_USD,CapitalExpendituresIncurredButNotYetPaid_USD,Cash_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashAndCashEquivalentsPeriodIncreaseDecrease_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CommitmentsAndContingencies_USD,CommonStockCapitalSharesReservedForFutureIssuance_shares,CommonStockDividendsPerShareDeclared_USD/shares,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockSharesOutstanding_shares,CommonStockValue_USD,CommonStockValueOutstanding_USD,ComprehensiveIncomeNetOfTax_USD,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest_USD,ContractWithCustomerLiability_USD,ContractWithCustomerLiabilityCurrent_USD,ContractWithCustomerLiabilityRevenueRecognized_USD,CostOfGoodsSoldDirectMaterials_USD,CostOfRevenue_USD,CostsAndExpenses_USD,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption_USD,CurrentFederalTaxExpenseBenefit_USD,CurrentForeignTaxExpenseBenefit_USD,CurrentIncomeTaxExpenseBenefit_USD,CurrentStateAndLocalTaxExpenseBenefit_USD,DebtInstrumentCarryingAmount_USD,DebtInstrumentUnamortizedDiscount_USD,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet_USD,DeferredCostsCurrent_USD,DeferredFederalIncomeTaxExpenseBenefit_USD,DeferredFinanceCostsGross_USD,DeferredForeignIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxAssetsNet_USD,DeferredIncomeTaxExpenseBenefit_USD,DeferredIncomeTaxLiabilitiesNet_USD,DeferredRevenueCurrent_USD,DeferredStateAndLocalIncomeTaxExpenseBenefit_USD,DeferredTaxAssetsDeferredIncome_USD,DeferredTaxAssetsGoodwillAndIntangibleAssets_USD,DeferredTaxAssetsGross_USD,DeferredTaxAssetsInventory_USD,DeferredTaxAssetsLiabilitiesNet_USD,DeferredTaxAssetsLiabilitiesNetCurrent_USD,DeferredTaxAssetsLiabilitiesNetNoncurrent_USD,DeferredTaxAssetsNet_USD,DeferredTaxAssetsNetCurrent_USD,DeferredTaxAssetsOperatingLossCarryforwards_USD,DeferredTaxAssetsOperatingLossCarryforwardsForeign_USD,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal_USD,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration_USD,DeferredTaxAssetsOther_USD,DeferredTaxAssetsStateTaxes_USD,DeferredTaxAssetsTaxCreditCarryforwards_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts_USD,DeferredTaxAssetsValuationAllowance_USD,DeferredTaxLiabilities_USD,DeferredTaxLiabilitiesDeferredExpenseCapitalizedSoftware_USD,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets_USD,DeferredTaxLiabilitiesNoncurrent_USD,DeferredTaxLiabilitiesOther_USD,DeferredTaxLiabilitiesPrepaidExpenses_USD,DeferredTaxLiabilitiesUndistributedForeignEarnings_USD,Depreciation_USD,DepreciationAndAmortization_USD,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet_USD,DistributedEarnings_USD,DividendsCommonStockCash_USD,DividendsPayableCurrent_USD,DividendsPayableCurrentAndNoncurrent_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareDiluted_USD/shares,EffectiveIncomeTaxRateContinuingOperations_pure,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_pure,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance_pure,EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities_pure,EffectiveIncomeTaxRateReconciliationDispositionOfAssets_pure,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses_pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost_pure,EffectiveIncomeTaxRateReconciliationOtherAdjustments_pure,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes_pure,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount_USD,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent_pure,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes_pure,EffectiveIncomeTaxRateReconciliationTaxCreditsForeign_pure,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch_pure,EffectiveIncomeTaxRateReconciliationTaxCutsAndJobsActOf2017Amount_USD,EffectiveIncomeTaxRateReconciliationTaxCutsAndJobsActOf2017Percent_pure,EffectiveIncomeTaxRateReconciliationTaxSettlements_pure,EffectiveIncomeTaxRateReconciliationTaxSettlementsDomestic_pure,EffectOfExchangeRateOnCashAndCashEquivalents_USD,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations_USD,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,EmployeeRelatedLiabilitiesCurrent_USD,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount_USD,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense_USD,EquitySecuritiesFvNiGainLoss_USD,EquitySecuritiesFvNiRealizedGainLoss_USD,EquitySecuritiesFvNiUnrealizedGainLoss_USD,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount_USD,EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount_USD,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities_USD,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities_USD,FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInOtherIncome_USD,FairValueLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInInvestmentIncome_USD,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings_USD,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncome_USD,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss_USD,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements_USD,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue_USD,FiniteLivedIntangibleAssetsAccumulatedAmortization_USD,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths_USD,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo_USD,FiniteLivedIntangibleAssetsFutureAmortizationExpense_USD,FiniteLivedIntangibleAssetsGross_USD,FiniteLivedIntangibleAssetsNet_USD,FutureAmortizationExpenseAfterYearFive_USD,FutureAmortizationExpenseRemainderOfFiscalYear_USD,FutureAmortizationExpenseYearFive_USD,FutureAmortizationExpenseYearFour_USD,FutureAmortizationExpenseYearOne_USD,FutureAmortizationExpenseYearThree_USD,FutureAmortizationExpenseYearTwo_USD,GainLossOnDispositionOfAssets_USD,GainLossOnForeignCurrencyDerivativesRecordedInEarningsNet_USD,GainLossOnSaleOfInvestments_USD,GainLossOnSaleOfPropertyPlantEquipment_USD,GainsLossesOnExtinguishmentOfDebt_USD,GeneralAndAdministrativeExpense_USD,Goodwill_USD,GoodwillAcquiredDuringPeriod_USD,GoodwillAndIntangibleAssetImpairment_USD,GoodwillGross_USD,GoodwillImpairedAccumulatedImpairmentLoss_USD,GoodwillImpairmentLoss_USD,GoodwillOtherChanges_USD,GoodwillOtherIncreaseDecrease_USD,GoodwillTranslationAdjustments_USD,ImpairmentOfIntangibleAssetsExcludingGoodwill_USD,ImpairmentOfIntangibleAssetsFinitelived_USD,ImpairmentOfLongLivedAssetsHeldForUse_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments_USD,IncomeTaxEffectsAllocatedDirectlyToEquityEmployeeStockOptions_USD,IncomeTaxExpenseBenefit_USD,IncomeTaxesPaid_USD,IncomeTaxesPaidNet_USD,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance_USD,IncomeTaxReconciliationDeductionsQualifiedProductionActivities_USD,IncomeTaxReconciliationDispositionOfAssets_USD,IncomeTaxReconciliationForeignIncomeTaxRateDifferential_USD,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate_USD,IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses_USD,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost_USD,IncomeTaxReconciliationOtherAdjustments_USD,IncomeTaxReconciliationPriorYearIncomeTaxes_USD,IncomeTaxReconciliationStateAndLocalIncomeTaxes_USD,IncomeTaxReconciliationTaxCreditsForeign_USD,IncomeTaxReconciliationTaxCreditsResearch_USD,IncomeTaxReconciliationTaxSettlements_USD,IncomeTaxReconciliationTaxSettlementsDomestic_USD,IncreaseDecreaseInAccountsPayable_USD,IncreaseDecreaseInAccountsReceivable_USD,IncreaseDecreaseInAccruedLiabilities_USD,IncreaseDecreaseInContractWithCustomerLiability_USD,IncreaseDecreaseInDeferredRevenue_USD,IncreaseDecreaseInInventories_USD,IncreaseDecreaseInOtherOperatingAssets_USD,IncreaseDecreaseInRestrictedCash_USD,IncrementalCommonSharesAttributableToParticipatingNonvestedSharesWithNonForfeitableDividendRights_shares,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_shares,IndefiniteLivedIntangibleAssetsExcludingGoodwill_USD,IntangibleAssetsCurrent_USD,IntangibleAssetsNetExcludingGoodwill_USD,InterestExpenseDebt_USD,InterestExpenseDebtExcludingAmortization_USD,InterestExpenseOther_USD,InterestIncomeOther_USD,InterestPaid_USD,InterestPaidNet_USD,InventoryFinishedGoodsNetOfReserves_USD,InventoryNet_USD,InventoryRawMaterialsNetOfReserves_USD,InventoryValuationReserves_USD,InventoryWriteDown_USD,InvestmentIncomeInterest_USD,InvestmentIncomeNonoperating_USD,Land_USD,LeaseAndRentalExpense_USD,LeaseholdImprovementsGross_USD,LegalFees_USD,LesseeOperatingLeaseLiabilityPaymentsDue_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,Liabilities_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,LiabilitiesFairValueDisclosure_USD,LiabilityForUncertainTaxPositionsCurrent_USD,LiabilityForUncertainTaxPositionsNoncurrent_USD,LineOfCreditFacilityCommitmentFeeAmount_USD,LongTermDebt_USD,LongTermDebtCurrent_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_USD,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear_USD,LongTermDebtNoncurrent_USD,MarketableSecuritiesCurrent_USD,MoneyMarketFundsAtCarryingValue_USD,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations_USD,NetIncomeLoss_USD,NetIncomeLossAvailableToCommonStockholdersBasic_USD,NetIncomeLossAvailableToCommonStockholdersDiluted_USD,NetRealizedOrUnrealizedGainLossOnTradingSecurities_USD,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification_USD,NoncurrentAssets_USD,NonoperatingGainsLosses_USD,NotionalAmountOfForeignCurrencyDerivatives_USD,NumberOfOperatingSegments_segment,NumberOfOperatingSegments_segments,NumberOfReportableSegments_segment,OciBeforeReclassificationsNetOfTaxAttributableToParent_USD,OperatingIncomeLoss_USD,OperatingLeaseExpense_USD,OperatingLeaseLiability_USD,OperatingLeaseLiabilityCurrent_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeasePayments_USD,OperatingLeaseRightOfUseAsset_USD,OperatingLeasesFutureMinimumPaymentsDue_USD,OperatingLeasesFutureMinimumPaymentsDueCurrent_USD,OperatingLeasesFutureMinimumPaymentsDueInFiveYears_USD,OperatingLeasesFutureMinimumPaymentsDueInFourYears_USD,OperatingLeasesFutureMinimumPaymentsDueInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsDueInTwoYears_USD,OperatingLeasesFutureMinimumPaymentsDueThereafter_USD,OperatingLeasesRentExpenseNet_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OperatingLossCarryforwardsValuationAllowance_USD,OtherAccruedLiabilitiesCurrent_USD,OtherAssetsCurrent_USD,OtherAssetsNoncurrent_USD,OtherComprehensiveIncomeAvailableForSaleSecuritiesTax_USD,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax_USD,OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax_USD,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent_USD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease_USD,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax_USD,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax_USD,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax_USD,OtherLiabilitiesNoncurrent_USD,OtherNonoperatingIncomeExpense_USD,OtherOperatingActivitiesCashFlowStatement_USD,OtherPaymentsToAcquireBusinesses_USD,OtherSignificantNoncashTransactionValueOfConsiderationGiven1_USD,PaymentsForProceedsFromOtherInvestingActivities_USD,PaymentsForRepurchaseOfCommonStock_USD,PaymentsForRepurchaseOfOtherEquity_USD,PaymentsForRestructuring_USD,PaymentsOfDebtExtinguishmentCosts_USD,PaymentsOfDebtIssuanceCosts_USD,PaymentsOfDistributionsToAffiliates_USD,PaymentsOfDividendsCommonStock_USD,PaymentsOfFinancingCosts_USD,PaymentsRelatedToTaxWithholdingForShareBasedCompensation_USD,PaymentsToAcquireAvailableForSaleSecurities_USD,PaymentsToAcquireAvailableForSaleSecuritiesDebt_USD,PaymentsToAcquireBusinessesGross_USD,PaymentsToAcquireBusinessesNetOfCashAcquired_USD,PaymentsToAcquireOtherInvestments_USD,PaymentsToAcquirePropertyPlantAndEquipment_USD,PaymentsToAcquireShortTermInvestments_USD,ProceedsFromIssuanceOfCommonStock_USD,ProceedsFromIssuanceOfLongTermDebt_USD,ProceedsFromIssuanceOfUnsecuredDebt_USD,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities_USD,ProceedsFromPaymentsForOtherFinancingActivities_USD,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities_USD,ProceedsFromSaleAndMaturityOfOtherInvestments_USD,ProceedsFromSaleOfAvailableForSaleSecurities_USD,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt_USD,ProceedsFromSaleOfEquitySecuritiesFvNi_USD,ProceedsFromSaleOfProductiveAssets_USD,ProceedsFromSaleOfShortTermInvestments_USD,ProceedsFromStockPlans_USD,ProfitLoss_USD,PropertyPlantAndEquipmentGross_USD,PropertyPlantAndEquipmentNet_USD,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax_USD,ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent_USD,RepaymentsOfLongTermDebt_USD,RepaymentsOfRelatedPartyDebt_USD,ResearchAndDevelopmentExpense_USD,RestrictedCash_USD,RestrictedCashAndCashEquivalentsAtCarryingValue_USD,RestrictedCashAndCashEquivalentsNoncurrent_USD,RestructuringAndRelatedCostCostIncurredToDate1_USD,RestructuringAndRelatedCostExpectedCost_USD,RestructuringAndRelatedCostExpectedCost1_USD,RestructuringCharges_USD,RestructuringReserve_USD,RestructuringReservePeriodExpense_USD,RestructuringReserveSettledWithCash_USD,RestructuringReserveSettledWithoutCash2_USD,RetainedEarningsAccumulatedDeficit_USD,RevenueFromContractWithCustomerExcludingAssessedTax_USD,RevenueRemainingPerformanceObligation_USD,Revenues_USD,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability_USD,SalesRevenueGoodsNet_USD,SegmentReportingSegmentRevenue_USD,SellingAndMarketingExpense_USD,ShareBasedCompensation_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate_pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant_shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue_USD/shares,ShortTermInvestments_USD,SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit_USD,StockholdersEquity_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_USD,StockIssuedDuringPeriodSharesRestrictedStockAwardGross_shares,StockIssuedDuringPeriodValueAcquisitions_USD,StockIssuedDuringPeriodValueRestrictedStockAwardGross_USD,StockIssuedDuringPeriodValueShareBasedCompensation_USD,StockIssuedDuringPeriodValueShareBasedCompensationGross_USD,StockRepurchaseProgramAuthorizedAmount_USD,StockRepurchaseProgramAuthorizedAmount1_USD,TaxBenefitFromStockOptionsExercised_USD,TaxCutsAndJobsActOf2017MeasurementPeriodAdjustmentIncomeTaxExpenseBenefit_USD,TaxCutsAndJobsActOf2017TransitionTaxForAccumulatedForeignEarningsLiability_USD,TimeDepositsAtCarryingValue_USD,TradingSecuritiesUnrealizedHoldingGainLoss_USD,TradingSecuritiesUnrealizedHoldingLoss_USD,TreasuryStockRetiredCostMethodAmount_USD,TreasuryStockShares_shares,TreasuryStockSharesAcquired_shares,TreasuryStockValue_USD,TreasuryStockValueAcquiredCostMethod_USD,TreasuryStockValueRetiredCostMethod_USD,UndistributedEarningsAllocatedToParticipatingSecurities_USD,UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic_USD,UndistributedEarningsOfForeignSubsidiaries_USD,UnrealizedGainLossOnDerivatives_USD,UnrealizedGainLossOnSecurities_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsDecreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued_USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromSettlementsWithTaxingAuthorities_USD,UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense_USD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_USD,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate_USD,VariableLeaseCost_USD,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,ContractualObligation_USD,ContractualObligationDueAfterFifthYear_USD,ContractualObligationDueInFifthYear_USD,ContractualObligationDueInFourthYear_USD,ContractualObligationDueInNextTwelveMonths_USD,ContractualObligationDueInSecondYear_USD,ContractualObligationDueInThirdYear_USD,DeferredCompensationSharebasedArrangementsLiabilityCurrentAndNoncurrent_USD,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate_pure,IncomeTaxReconciliationChangeInEnactedTaxRate_USD,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition_USD,DebtSecuritiesHeldToMaturityAmortizedCostAfterAllowanceForCreditLossCurrent_USD,PaymentsToAcquireHeldToMaturitySecurities_USD,CapitalizedContractCostNet_USD,DeferredRevenuePeriodIncreaseDecrease_USD,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures_USD
2009-08-07,False,1271537403,9910273014.0,135000000,282000000,,,533000000,,,,,-14000000,12303000000,,87000000,-1000000.0,,,,,,,,,,,13519000000,4510000000,,,,,,,,,23000000.0,,,,,,,,,,2728000000,-230000000.0,,,,,,0.0,2400000000,1346293791,,0.0,,,413000000,,,,,,820000000,,,,,,,,,,,,,,-118000000,,423000000.0,,,,,,,,,,792000000.0,,,,,,,,,,,,,,,699000000.0,,,,,129000000,,,,,,0.15,0.15,,,,,,,,,,,,,,,,,,,,26000000.0,,,,,,,,,,,56000000.0,56000000.0,,,,,,,,,,,,,,,,,,1206000000,,,,,,,,,,,,,92000000,7176000000,,,,,,,,,,,,,,,218000000.0,,23000000,,,,,,,,,,,,,,,,,-421000000,-928000000,-351000000,,-500000000.0,-64000000.0,-90000000,5000000.0,,,433000000,2000000.0,,,,,,,,,198000000.0,,,,,10000000.0,,,,,,,,,,,,,,1988000000,13519000000,1091000000,,,,,,,,,,,,,,,102000000.0,,-441000000.0,,-24000000.0,,209000000.0,,,,,,,,,,,,,,218000000,,,,,,,,,,,,,,,,,,124000000,16000000,,29000000.0,,,,,,,,,,,198000000,,,,,,542000000.0,,,,,,,,,,,,5000000.0,,24000000,,,,,3000000.0,,,,,,,,2000000.0,45000000,195000000.0,,134000000,,,,,123000000,,,,,,,15000000.0,,,,,-90000000,,,1038000000.0,,747000000.0,,118000000,73000000.0,,,,,,,,,,,,11531000000.0,,2000000.0,,45000000.0,,,,-1000000.0,,,,,,,64216272.0,,668000000.0,542000000.0,,,,,,2000000.0,,,,,,,,,,,,,1332000000,1289000000,,,,,,,,,,,,,,,,
